wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
52.0, None, None,0.0, None,3.8, None,13.1, None, None, None,89.0,2018-08-13 00:00:00,33,,,,,,
41.0, None, None,0.0, None,3.2, None,12.1, None, None, None,93.0,2018-08-13 01:00:00,33,,,,,,
62.0, None, None,0.0, None,3.4, None,12.5, None, None, None,91.0,2018-08-13 02:00:00,33,,,,,,
51.0, None, None,0.0, None,2.0, None,12.4, None, None, None,91.0,2018-08-13 03:00:00,33,,,,,,
69.0, None, None,0.0, None,0.0, None,12.1, None, None, None,92.0,2018-08-13 04:00:00,33,,,,,,
90.0, None, None,0.0, None,0.2, None,12.2, None, None, None,91.0,2018-08-13 05:00:00,33,,,,,,
172.0, None, None,0.0, None,1.8, None,12.3, None, None, None,89.0,2018-08-13 06:00:00,33,,,,,,
105.0, None, None,0.0, None,1.5, None,12.4, None, None, None,88.0,2018-08-13 07:00:00,33,,,,,,
94.0, None, None,0.0, None,5.0, None,12.9, None, None, None,84.0,2018-08-13 08:00:00,33,,,,,,
119.0, None, None,0.0, None,1.9, None,13.4, None, None, None,83.0,2018-08-13 09:00:00,33,,,,,,
93.0, None, None,0.0, None,8.1, None,14.8, None, None, None,77.0,2018-08-13 10:00:00,33,,,,,,
101.0, None, None,0.0, None,14.2, None,16.4, None, None, None,69.0,2018-08-13 11:00:00,33,,,,,,
98.0, None, None,0.0, None,13.8, None,17.5, None, None, None,64.0,2018-08-13 12:00:00,33,,,,,,
84.0, None, None,0.0, None,13.6, None,19.0, None, None, None,57.0,2018-08-13 13:00:00,33,,,,,,
81.0, None, None,0.0, None,11.2, None,20.2, None, None, None,51.0,2018-08-13 14:00:00,33,,,,,,
84.0, None, None,0.0, None,9.3, None,21.8, None, None, None,43.0,2018-08-13 15:00:00,33,,,,,,
77.0, None, None,0.0, None,9.8, None,21.9, None, None, None,43.0,2018-08-13 16:00:00,33,,,,,,
84.0, None, None,0.0, None,5.7, None,22.0, None, None, None,43.0,2018-08-13 17:00:00,33,,,,,,
32.0, None, None,0.0, None,3.8, None,20.3, None, None, None,47.0,2018-08-13 18:00:00,33,,,,,,
264.0, None, None,0.0, None,0.0, None,19.6, None, None, None,49.0,2018-08-13 19:00:00,33,,,,,,
44.0, None, None,0.0, None,4.5, None,19.2, None, None, None,51.0,2018-08-13 20:00:00,33,,,,,,
44.0, None, None,0.0, None,0.4, None,18.9, None, None, None,52.0,2018-08-13 21:00:00,33,,,,,,
66.0, None, None,0.0, None,0.0, None,17.9, None, None, None,58.0,2018-08-13 22:00:00,33,,,,,,
53.0, None, None,0.0, None,4.1, None,17.0, None, None, None,58.0,2018-08-13 23:00:00,33,,,,,,
31.0, None, None,0.0, None,3.9, None,16.9, None, None, None,58.0,2018-08-14 00:00:00,33,,,,,,
310.0, None, None,0.0, None,0.1, None,16.0, None, None, None,61.0,2018-08-14 01:00:00,33,,,,,,
63.0, None, None,0.0, None,1.3, None,15.6, None, None, None,65.0,2018-08-14 02:00:00,33,,,,,,
42.0, None, None,0.0, None,2.7, None,14.9, None, None, None,71.0,2018-08-14 03:00:00,33,,,,,,
32.0, None, None,0.0, None,6.2, None,14.2, None, None, None,79.0,2018-08-14 04:00:00,33,,,,,,
33.0, None, None,0.0, None,6.4, None,14.0, None, None, None,84.0,2018-08-14 05:00:00,33,,,,,,
60.0, None, None,0.0, None,6.2, None,14.4, None, None, None,82.0,2018-08-14 06:00:00,33,,,,,,
98.0, None, None,0.0, None,3.9, None,16.2, None, None, None,72.0,2018-08-14 07:00:00,33,,,,,,
139.0, None, None,0.0, None,6.1, None,17.2, None, None, None,70.0,2018-08-14 08:00:00,33,,,,,,
101.0, None, None,0.0, None,7.4, None,18.1, None, None, None,69.0,2018-08-14 09:00:00,33,,,,,,
99.0, None, None,0.0, None,10.2, None,19.3, None, None, None,60.0,2018-08-14 10:00:00,33,,,,,,
89.0, None, None,0.0, None,13.5, None,20.0, None, None, None,57.0,2018-08-14 11:00:00,33,,,,,,
79.0, None, None,0.0, None,10.5, None,21.4, None, None, None,52.0,2018-08-14 12:00:00,33,,,,,,
