AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
14.3, 0.0, 0.0, 3.9, 0.003,2020-06-24 00:00:00, 53.0, 5.6, 71.0,26
14.4, None, 0.0, 4.3, None,2020-06-24 00:15:00, 20.0, None, 75.0,26
14.3, None, 0.0, 4.6, None,2020-06-24 00:30:00, 1.0, None, 80.0,26
14.1, None, 0.0, 5.1, None,2020-06-24 00:45:00, 359.0, None, 75.0,26
14.4, 0.0, 0.0, 4.7, 0.006,2020-06-24 01:00:00, 348.0, 5.5, 74.0,26
15.0, None, 0.0, 3.9, None,2020-06-24 01:15:00, 113.0, None, 73.0,26
15.0, None, 0.0, 2.9, None,2020-06-24 01:30:00, 102.0, None, 74.0,26
14.9, None, 0.0, 2.6, None,2020-06-24 01:45:00, 126.0, None, 75.0,26
14.7, 0.0, 0.0, 2.2, 0.002,2020-06-24 02:00:00, 119.0, 5.4, 77.0,26
14.3, None, 0.0, 2.1, None,2020-06-24 02:15:00, 63.0, None, 79.0,26
14.0, None, 0.0, 1.5, None,2020-06-24 02:30:00, 179.0, None, 82.0,26
13.8, None, 0.0, 4.2, None,2020-06-24 02:45:00, 175.0, None, 78.0,26
13.9, 0.0, 0.0, 5.8, 0.006,2020-06-24 03:00:00, 181.0, 5.4, 79.0,26
13.5, None, 0.0, 6.4, None,2020-06-24 03:15:00, 182.0, None, 85.0,26
13.2, None, 0.0, 8.3, None,2020-06-24 03:30:00, 186.0, None, 86.0,26
13.0, None, 0.0, 6.4, None,2020-06-24 03:45:00, 186.0, None, 90.0,26
12.8, 0.0, 0.0, 4.0, 0.006,2020-06-24 04:00:00, 181.0, 5.4, 91.0,26
12.6, None, 0.0, 2.9, None,2020-06-24 04:15:00, 289.0, None, 91.0,26
12.4, None, 0.0, 3.0, None,2020-06-24 04:30:00, 348.0, None, 96.0,26
12.3, None, 0.0, 3.3, None,2020-06-24 04:45:00, 6.0, None, 98.0,26
12.3, 0.0, 0.0, 4.3, 0.007,2020-06-24 05:00:00, 28.0, 5.6, 99.0,26
12.4, None, 0.0, 3.7, None,2020-06-24 05:15:00, 44.0, None, 100.0,26
12.5, None, 0.0, 3.0, None,2020-06-24 05:30:00, 47.0, None, 100.0,26
12.5, None, 0.0, 3.3, None,2020-06-24 05:45:00, 67.0, None, 100.0,26
12.5, 0.0, 0.0, 4.6, 0.005,2020-06-24 06:00:00, 39.0, 5.2, 100.0,26
12.5, None, 0.0, 5.5, None,2020-06-24 06:15:00, 73.0, None, 100.0,26
12.3, None, 0.0, 6.0, None,2020-06-24 06:30:00, 79.0, None, 100.0,26
12.7, None, 0.0, 6.2, None,2020-06-24 06:45:00, 209.0, None, 100.0,26
12.5, 0.0, 0.0, 8.2, 0.007,2020-06-24 07:00:00, 237.0, 4.9, 100.0,26
