TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-6.706, 0.6,91.4,0.0,891.05, 0.0,0.76,2017-02-12 00:00:00, None,-7.9,7
-5.823, 0.6,90.9,0.0,890.95, 0.0,1.26,2017-02-12 01:00:00, None,-7.1,7
-6.357, 0.6,90.6,0.0,890.55, 0.0,1.51,2017-02-12 02:00:00, None,-7.7,7
-7.284, 0.6,90.2,0.0,890.35, 0.0,1.01,2017-02-12 03:00:00, None,-8.6,7
-10.162, 0.6,93.5,0.0,889.95, 0.0,0.76,2017-02-12 04:00:00, None,-11.0,7
-6.834, 0.6,91.9,0.0,889.75, 0.0,2.01,2017-02-12 05:00:00, None,-7.9,7
-8.297, 0.6,85.8,0.25,889.75, 0.0,3.27,2017-02-12 06:00:00, None,-10.3,7
-6.738, 0.6,88.6,0.0,889.35, 0.0,2.27,2017-02-12 07:00:00, None,-8.3,7
-11.794, 11.9,89.0,0.0,889.35, 0.0,2.27,2017-02-12 08:00:00, None,-13.3,7
-6.738, 40.6,90.5,0.25,889.35, 0.0,3.78,2017-02-12 09:00:00, None,-8.0,7
-1.641, 293.1,78.6,0.25,889.05, 0.0,3.53,2017-02-12 10:00:00, None,-4.9,7
3.009, 430.6,64.7,0.5,888.95, 0.0,3.27,2017-02-12 11:00:00, None,-3.0,7
4.454, 358.1,58.4,1.01,889.35, 0.0,5.79,2017-02-12 12:00:00, None,-3.0,7
5.102, 331.9,58.8,1.51,889.15, 0.0,7.05,2017-02-12 13:00:00, None,-2.3,7
4.272, 139.4,61.9,1.26,889.15, 0.8,4.78,2017-02-12 14:00:00, None,-2.4,7
4.22, 129.4,66.4,1.01,889.25, 3.6,5.29,2017-02-12 15:00:00, None,-1.5,7
3.827, 70.6,68.4,1.76,889.45, 1.4,6.55,2017-02-12 16:00:00, None,-1.5,7
3.301, 8.1,70.9,1.51,890.05, 0.0,6.3,2017-02-12 17:00:00, None,-1.5,7
3.221, 0.6,73.0,1.01,890.45, 0.0,6.8,2017-02-12 18:00:00, None,-1.1,7
2.396, 0.6,74.5,0.25,891.15, 0.0,4.03,2017-02-12 19:00:00, None,-1.7,7
1.643, 0.6,77.4,0.0,891.85, 0.0,2.77,2017-02-12 20:00:00, None,-1.9,7
1.805, 0.6,79.0,0.0,892.45, 0.0,2.77,2017-02-12 21:00:00, None,-1.4,7
0.934, 0.6,82.2,0.0,892.75, 0.0,1.76,2017-02-12 22:00:00, None,-1.8,7
1.262, 0.6,87.3,0.0,892.75, 0.0,1.76,2017-02-12 23:00:00, None,-0.6,7
1.126, 0.6,86.0,0.0,892.95, 0.0,1.26,2017-02-13 00:00:00, None,-1.0,7
1.534, 0.6,86.3,0.0,893.35, 0.0,1.76,2017-02-13 01:00:00, None,-0.5,7
1.886, 0.6,85.7,0.0,893.65, 0.0,1.76,2017-02-13 02:00:00, None,-0.3,7
-1.071, 0.6,88.6,0.0,893.65, 0.0,2.27,2017-02-13 03:00:00, None,-2.7,7
-1.327, 0.6,92.3,0.0,893.75, 0.0,1.01,2017-02-13 04:00:00, None,-2.4,7
-2.044, 0.6,95.2,0.0,894.05, 0.0,1.01,2017-02-13 05:00:00, None,-2.7,7
-1.929, 0.6,94.7,0.0,894.45, 0.0,0.76,2017-02-13 06:00:00, None,-2.7,7
-1.27, 0.6,94.6,0.0,894.75, 0.0,0.25,2017-02-13 07:00:00, None,-2.0,7
-1.015, 20.6,95.1,0.0,895.15, 0.0,1.01,2017-02-13 08:00:00, None,-1.7,7
1.262, 90.6,90.6,0.0,895.05, 0.0,1.76,2017-02-13 09:00:00, None,-0.1,7
3.274, 136.9,83.8,0.0,895.15, 0.0,2.01,2017-02-13 10:00:00, None,0.8,7
5.898, 234.4,75.7,0.0,895.75, 0.0,2.01,2017-02-13 11:00:00, None,1.9,7
10.761, 446.9,63.5,0.25,895.55, 0.0,3.02,2017-02-13 12:00:00, None,4.1,7
11.88, 403.1,56.9,0.5,894.85, 0.0,3.02,2017-02-13 13:00:00, None,3.6,7
12.509, 346.9,54.0,0.5,894.45, 0.0,2.77,2017-02-13 14:00:00, None,3.5,7
