TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-0.958,0.6,86.0,5.29,1.26, 931.05, 0.0,5.54,2017-02-12 00:00:00, None,-3.0,7
-0.902,0.6,86.0,4.71,1.01, 931.05, 0.0,5.04,2017-02-12 01:00:00, None,-3.0,7
-0.845,0.6,85.6,4.71,1.01, 930.75, 0.0,4.53,2017-02-12 02:00:00, None,-3.0,7
-1.299,0.6,85.4,5.29,1.01, 930.65, 0.0,5.04,2017-02-12 03:00:00, None,-3.4,7
-1.384,0.6,86.1,5.29,1.01, 930.45, 0.0,4.03,2017-02-12 04:00:00, None,-3.4,7
-1.384,0.6,85.6,4.71,0.76, 930.15, 0.0,3.78,2017-02-12 05:00:00, None,-3.5,7
-1.071,0.6,83.7,3.53,1.01, 930.15, 0.0,4.28,2017-02-12 06:00:00, None,-3.5,7
-0.789,0.6,82.6,3.53,1.51, 930.05, 0.0,5.29,2017-02-12 07:00:00, None,-3.4,7
-0.845,3.1,80.7,2.94,1.76, 929.95, 0.0,5.79,2017-02-12 08:00:00, None,-3.7,7
-0.116,89.4,78.9,2.35,2.01, 929.85, 0.0,7.3,2017-02-12 09:00:00, None,-3.3,7
0.439,171.9,75.9,1.76,2.52, 929.85, 0.0,7.3,2017-02-12 10:00:00, None,-3.3,7
1.371,275.6,71.7,0.59,2.77, 929.65, 0.2,9.32,2017-02-12 11:00:00, None,-3.2,7
2.021,225.6,69.4,0.59,2.52, 929.35, 0.0,7.3,2017-02-12 12:00:00, None,-3.0,7
2.744,303.1,67.4,0.59,2.52, 929.05, 0.0,7.3,2017-02-12 13:00:00, None,-2.7,7
2.983,139.4,66.2,0.0,2.52, 928.65, 0.0,6.55,2017-02-12 14:00:00, None,-2.7,7
3.354,101.9,65.6,0.0,2.01, 928.15, 0.2,7.81,2017-02-12 15:00:00, None,-2.5,7
3.142,50.6,63.7,0.0,2.52, 928.05, 0.4,9.32,2017-02-12 16:00:00, None,-3.1,7
2.664,0.6,65.9,0.0,2.01, 928.75, 0.4,7.3,2017-02-12 17:00:00, None,-3.1,7
2.503,0.6,68.1,0.0,2.01, 929.55, 0.2,6.3,2017-02-12 18:00:00, None,-2.8,7
2.45,0.6,69.7,3.53,1.51, 930.15, 0.4,7.55,2017-02-12 19:00:00, None,-2.5,7
