wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
341.0, None, None,0.0, None,41.7, None,-15.7, None, None, None,58.0,2019-02-05 14:00:00,6,,,,,,,,,,,
339.0, None, None,0.0, None,34.1, None,-15.8, None, None, None,55.0,2019-02-05 15:00:00,6,,,,,,,,,,,
336.0, None, None,0.0, None,20.8, None,-16.5, None, None, None,34.0,2019-02-05 16:00:00,6,,,,,,,,,,,
335.0, None, None,0.0, None,23.1, None,-17.5, None, None, None,40.0,2019-02-05 17:00:00,6,,,,,,,,,,,
340.0, None, None,0.0, None,15.0, None,-18.8, None, None, None,45.0,2019-02-05 18:00:00,6,,,,,,,,,,,
336.0, None, None,0.0, None,11.2, None,-19.3, None, None, None,52.0,2019-02-05 19:00:00,6,,,,,,,,,,,
336.0, None, None,0.0, None,30.7, None,-19.7, None, None, None,63.0,2019-02-05 20:00:00,6,,,,,,,,,,,
342.0, None, None,0.0, None,14.2, None,-19.9, None, None, None,63.0,2019-02-05 21:00:00,6,,,,,,,,,,,
349.0, None, None,0.0, None,14.8, None,-20.3, None, None, None,65.0,2019-02-05 22:00:00,6,,,,,,,,,,,
338.0, None, None,0.0, None,11.4, None,-20.4, None, None, None,66.0,2019-02-05 23:00:00,6,,,,,,,,,,,
259.0, None, None,0.0, None,5.7, None,-21.8, None, None, None,70.0,2019-02-06 00:00:00,6,,,,,,,,,,,
152.0, None, None,0.0, None,5.4, None,-21.8, None, None, None,73.0,2019-02-06 01:00:00,6,,,,,,,,,,,
179.0, None, None,0.0, None,6.2, None,-21.9, None, None, None,69.0,2019-02-06 02:00:00,6,,,,,,,,,,,
203.0, None, None,0.0, None,7.8, None,-21.5, None, None, None,71.0,2019-02-06 03:00:00,6,,,,,,,,,,,
151.0, None, None,0.0, None,5.1, None,-21.7, None, None, None,70.0,2019-02-06 04:00:00,6,,,,,,,,,,,
328.0, None, None,0.0, None,17.5, None,-19.0, None, None, None,62.0,2019-02-06 05:00:00,6,,,,,,,,,,,
277.0, None, None,0.0, None,6.9, None,-19.8, None, None, None,67.0,2019-02-06 06:00:00,6,,,,,,,,,,,
172.0, None, None,0.0, None,7.4, None,-19.0, None, None, None,62.0,2019-02-06 07:00:00,6,,,,,,,,,,,
327.0, None, None,0.0, None,6.5, None,-15.1, None, None, None,51.0,2019-02-06 08:00:00,6,,,,,,,,,,,
355.0, None, None,0.0, None,10.0, None,-15.2, None, None, None,51.0,2019-02-06 09:00:00,6,,,,,,,,,,,
328.0, None, None,0.0, None,8.8, None,-14.5, None, None, None,49.0,2019-02-06 10:00:00,6,,,,,,,,,,,
282.0, None, None,0.0, None,7.5, None,-11.5, None, None, None,38.0,2019-02-06 11:00:00,6,,,,,,,,,,,
341.0, None, None,0.0, None,14.0, None,-11.5, None, None, None,41.0,2019-02-06 12:00:00,6,,,,,,,,,,,
341.0, None, None,0.0, None,9.1, None,-10.7, None, None, None,39.0,2019-02-06 13:00:00,6,,,,,,,,,,,
308.0, None, None,0.0, None,4.3, None,-9.7, None, None, None,39.0,2019-02-06 14:00:00,6,,,,,,,,,,,
330.0, None, None,0.0, None,7.6, None,-11.8, None, None, None,44.0,2019-02-06 15:00:00,6,,,,,,,,,,,
295.0, None, None,0.0, None,3.4, None,-14.4, None, None, None,55.0,2019-02-06 16:00:00,6,,,,,,,,,,,
337.0, None, None,0.0, None,4.0, None,-17.1, None, None, None,60.0,2019-02-06 17:00:00,6,,,,,,,,,,,
326.0, None, None,0.0, None,3.2, None,-17.3, None, None, None,54.0,2019-02-06 18:00:00,6,,,,,,,,,,,
347.0, None, None,0.0, None,2.8, None,-18.1, None, None, None,55.0,2019-02-06 19:00:00,6,,,,,,,,,,,
352.0, None, None,0.0, None,5.6, None,-18.1, None, None, None,58.0,2019-02-06 20:00:00,6,,,,,,,,,,,
346.0, None, None,0.0, None,6.2, None,-17.9, None, None, None,60.0,2019-02-06 21:00:00,6,,,,,,,,,,,
337.0, None, None,0.0, None,5.2, None,-17.7, None, None, None,57.0,2019-02-06 22:00:00,6,,,,,,,,,,,
346.0, None, None,0.0, None,5.0, None,-18.0, None, None, None,57.0,2019-02-06 23:00:00,6,,,,,,,,,,,
354.0, None, None,0.0, None,2.8, None,-18.2, None, None, None,60.0,2019-02-07 00:00:00,6,,,,,,,,,,,
346.0, None, None,0.0, None,2.2, None,-18.6, None, None, None,62.0,2019-02-07 01:00:00,6,,,,,,,,,,,
343.0, None, None,0.0, None,4.9, None,-18.3, None, None, None,62.0,2019-02-07 02:00:00,6,,,,,,,,,,,
359.0, None, None,0.0, None,6.8, None,-18.2, None, None, None,62.0,2019-02-07 03:00:00,6,,,,,,,,,,,
338.0, None, None,0.0, None,2.5, None,-16.6, None, None, None,62.0,2019-02-07 04:00:00,6,,,,,,,,,,,
222.0, None, None,0.0, None,2.5, None,-15.2, None, None, None,61.0,2019-02-07 05:00:00,6,,,,,,,,,,,
326.0, None, None,0.0, None,1.8, None,-14.7, None, None, None,61.0,2019-02-07 06:00:00,6,,,,,,,,,,,
184.0, None, None,0.0, None,1.9, None,-14.2, None, None, None,60.0,2019-02-07 07:00:00,6,,,,,,,,,,,
169.0, None, None,0.0, None,1.9, None,-13.2, None, None, None,57.0,2019-02-07 08:00:00,6,,,,,,,,,,,
147.0, None, None,0.0, None,4.7, None,-12.7, None, None, None,55.0,2019-02-07 09:00:00,6,,,,,,,,,,,
133.0, None, None,0.0, None,4.6, None,-11.8, None, None, None,53.0,2019-02-07 10:00:00,6,,,,,,,,,,,
132.0, None, None,0.0, None,4.4, None,-11.3, None, None, None,56.0,2019-02-07 11:00:00,6,,,,,,,,,,,
140.0, None, None,0.0, None,4.9, None,-11.7, None, None, None,59.0,2019-02-07 12:00:00,6,,,,,,,,,,,
142.0, None, None,0.0, None,5.6, None,-11.7, None, None, None,60.0,2019-02-07 13:00:00,6,,,,,,,,,,,
127.0, None, None,0.0, None,4.7, None,-12.1, None, None, None,62.0,2019-02-07 14:00:00,6,,,,,,,,,,,
115.0, None, None,0.0, None,3.3, None,-12.7, None, None, None,67.0,2019-02-07 15:00:00,6,,,,,,,,,,,
59.0, None, None,0.0, None,6.7, None,-13.6, None, None, None,68.0,2019-02-07 16:00:00,6,,,,,,,,,,,
63.0, None, None,0.0, None,4.4, None,-13.7, None, None, None,69.0,2019-02-07 17:00:00,6,,,,,,,,,,,
117.0, None, None,0.0, None,2.6, None,-13.6, None, None, None,72.0,2019-02-07 18:00:00,6,,,,,,,,,,,
159.0, None, None,0.0, None,2.6, None,-13.7, None, None, None,75.0,2019-02-07 19:00:00,6,,,,,,,,,,,
157.0, None, None,0.0, None,2.4, None,-14.1, None, None, None,79.0,2019-02-07 20:00:00,6,,,,,,,,,,,
116.0, None, None,0.0, None,1.7, None,-14.2, None, None, None,81.0,2019-02-07 21:00:00,6,,,,,,,,,,,
72.0, None, None,0.0, None,1.9, None,-14.6, None, None, None,82.0,2019-02-07 22:00:00,6,,,,,,,,,,,
38.0, None, None,0.0, None,1.8, None,-14.7, None, None, None,83.0,2019-02-07 23:00:00,6,,,,,,,,,,,
122.0, None, None,0.0, None,3.2, None,-14.0, None, None, None,83.0,2019-02-08 00:00:00,6,,,,,,,,,,,
121.0, None, None,0.0, None,2.0, None,-13.8, None, None, None,84.0,2019-02-08 01:00:00,6,,,,,,,,,,,
137.0, None, None,0.0, None,2.6, None,-13.4, None, None, None,84.0,2019-02-08 02:00:00,6,,,,,,,,,,,
273.0, None, None,0.0, None,1.7, None,-13.6, None, None, None,84.0,2019-02-08 03:00:00,6,,,,,,,,,,,
327.0, None, None,0.0, None,1.6, None,-12.8, None, None, None,86.0,2019-02-08 04:00:00,6,,,,,,,,,,,
275.0, None, None,0.0, None,6.5, None,-12.2, None, None, None,79.0,2019-02-08 05:00:00,6,,,,,,,,,,,
4.0, None, None,0.0, None,16.3, None,-11.9, None, None, None,75.0,2019-02-08 06:00:00,6,,,,,,,,,,,
359.0, None, None,0.0, None,19.7, None,-12.9, None, None, None,73.0,2019-02-08 07:00:00,6,,,,,,,,,,,
350.0, None, None,0.0, None,18.2, None,-14.0, None, None, None,75.0,2019-02-08 08:00:00,6,,,,,,,,,,,
344.0, None, None,0.0, None,19.4, None,-13.9, None, None, None,74.0,2019-02-08 09:00:00,6,,,,,,,,,,,
347.0, None, None,0.0, None,30.8, None,-13.9, None, None, None,72.0,2019-02-08 10:00:00,6,,,,,,,,,,,
319.0, None, None,0.0, None,8.1, None,-12.8, None, None, None,69.0,2019-02-08 11:00:00,6,,,,,,,,,,,
8.0, None, None,0.0, None,8.3, None,-13.6, None, None, None,70.0,2019-02-08 12:00:00,6,,,,,,,,,,,
5.0, None, None,0.0, None,18.8, None,-13.5, None, None, None,68.0,2019-02-08 13:00:00,6,,,,,,,,,,,
5.0, None, None,0.0, None,17.1, None,-14.0, None, None, None,71.0,2019-02-08 14:00:00,6,,,,,,,,,,,
357.0, None, None,0.0, None,21.3, None,-14.8, None, None, None,71.0,2019-02-08 15:00:00,6,,,,,,,,,,,
359.0, None, None,0.0, None,18.4, None,-15.4, None, None, None,71.0,2019-02-08 16:00:00,6,,,,,,,,,,,
354.0, None, None,0.0, None,20.3, None,-15.9, None, None, None,70.0,2019-02-08 17:00:00,6,,,,,,,,,,,
3.0, None, None,0.0, None,19.0, None,-16.5, None, None, None,69.0,2019-02-08 18:00:00,6,,,,,,,,,,,
352.0, None, None,0.0, None,24.4, None,-17.0, None, None, None,70.0,2019-02-08 19:00:00,6,,,,,,,,,,,
344.0, None, None,0.0, None,27.2, None,-17.3, None, None, None,68.0,2019-02-08 20:00:00,6,,,,,,,,,,,
346.0, None, None,0.0, None,25.7, None,-17.7, None, None, None,68.0,2019-02-08 21:00:00,6,,,,,,,,,,,
342.0, None, None,0.0, None,27.1, None,-18.0, None, None, None,68.0,2019-02-08 22:00:00,6,,,,,,,,,,,
347.0, None, None,0.0, None,24.4, None,-18.2, None, None, None,69.0,2019-02-08 23:00:00,6,,,,,,,,,,,
358.0, None, None,0.0, None,21.2, None,-18.2, None, None, None,67.0,2019-02-09 00:00:00,6,,,,,,,,,,,
357.0, None, None,0.0, None,20.9, None,-18.5, None, None, None,68.0,2019-02-09 01:00:00,6,,,,,,,,,,,
359.0, None, None,0.0, None,24.0, None,-18.7, None, None, None,69.0,2019-02-09 02:00:00,6,,,,,,,,,,,
6.0, None, None,0.0, None,26.8, None,-18.0, None, None, None,68.0,2019-02-09 03:00:00,6,,,,,,,,,,,
10.0, None, None,0.0, None,22.2, None,-18.2, None, None, None,68.0,2019-02-09 04:00:00,6,,,,,,,,,,,
5.0, None, None,0.0, None,27.1, None,-18.7, None, None, None,67.0,2019-02-09 05:00:00,6,,,,,,,,,,,
8.0, None, None,0.0, None,25.4, None,-18.1, None, None, None,67.0,2019-02-09 06:00:00,6,,,,,,,,,,,
10.0, None, None,0.0, None,21.2, None,-18.0, None, None, None,66.0,2019-02-09 07:00:00,6,,,,,,,,,,,
354.0, None, None,0.0, None,24.7, None,-18.9, None, None, None,65.0,2019-02-09 08:00:00,6,,,,,,,,,,,
358.0, None, None,0.0, None,22.9, None,-17.7, None, None, None,64.0,2019-02-09 09:00:00,6,,,,,,,,,,,
4.0, None, None,0.0, None,21.4, None,-17.5, None, None, None,62.0,2019-02-09 10:00:00,6,,,,,,,,,,,
352.0, None, None,0.0, None,21.9, None,-17.0, None, None, None,59.0,2019-02-09 11:00:00,6,,,,,,,,,,,
353.0, None, None,0.0, None,26.9, None,-17.8, None, None, None,59.0,2019-02-09 12:00:00,6,,,,,,,,,,,
342.0, None, None,0.0, None,28.6, None,-18.3, None, None, None,61.0,2019-02-09 13:00:00,6,,,,,,,,,,,
343.0, None, None,0.0, None,31.5, None,-18.4, None, None, None,62.0,2019-02-09 14:00:00,6,,,,,,,,,,,
347.0, None, None,0.0, None,30.6, None,-19.1, None, None, None,64.0,2019-02-09 15:00:00,6,,,,,,,,,,,
1.0, None, None,0.0, None,19.5, None,-19.3, None, None, None,64.0,2019-02-09 16:00:00,6,,,,,,,,,,,
16.0, None, None,0.0, None,21.7, None,-20.1, None, None, None,65.0,2019-02-09 17:00:00,6,,,,,,,,,,,
341.0, None, None,0.0, None,24.9, None,-19.8, None, None, None,63.0,2019-02-09 18:00:00,6,,,,,,,,,,,
348.0, None, None,0.0, None,36.1, None,-21.3, None, None, None,67.0,2019-02-09 19:00:00,6,,,,,,,,,,,
345.0, None, None,0.0, None,34.6, None,-21.0, None, None, None,66.0,2019-02-09 20:00:00,6,,,,,,,,,,,
342.0, None, None,0.0, None,25.9, None,-21.0, None, None, None,65.0,2019-02-09 21:00:00,6,,,,,,,,,,,
344.0, None, None,0.0, None,16.9, None,-21.0, None, None, None,63.0,2019-02-09 22:00:00,6,,,,,,,,,,,
309.0, None, None,0.0, None,7.8, None,-21.5, None, None, None,64.0,2019-02-09 23:00:00,6,,,,,,,,,,,
163.0, None, None,0.0, None,4.9, None,-23.1, None, None, None,68.0,2019-02-10 00:00:00,6,,,,,,,,,,,
351.0, None, None,0.0, None,14.3, None,-22.1, None, None, None,63.0,2019-02-10 01:00:00,6,,,,,,,,,,,
349.0, None, None,0.0, None,20.1, None,-22.5, None, None, None,63.0,2019-02-10 02:00:00,6,,,,,,,,,,,
343.0, None, None,0.0, None,18.4, None,-21.6, None, None, None,61.0,2019-02-10 03:00:00,6,,,,,,,,,,,
26.0, None, None,0.0, None,10.4, None,-21.4, None, None, None,63.0,2019-02-10 04:00:00,6,,,,,,,,,,,
202.0, None, None,0.0, None,2.5, None,-23.7, None, None, None,70.0,2019-02-10 05:00:00,6,,,,,,,,,,,
335.0, None, None,0.0, None,2.6, None,-25.1, None, None, None,72.0,2019-02-10 06:00:00,6,,,,,,,,,,,
341.0, None, None,0.0, None,2.7, None,-24.1, None, None, None,69.0,2019-02-10 07:00:00,6,,,,,,,,,,,
163.0, None, None,0.0, None,2.9, None,-19.9, None, None, None,57.0,2019-02-10 08:00:00,6,,,,,,,,,,,
78.0, None, None,0.0, None,3.6, None,-18.9, None, None, None,57.0,2019-02-10 09:00:00,6,,,,,,,,,,,
132.0, None, None,0.0, None,5.7, None,-17.9, None, None, None,57.0,2019-02-10 10:00:00,6,,,,,,,,,,,
355.0, None, None,0.0, None,3.6, None,-14.7, None, None, None,50.0,2019-02-10 11:00:00,6,,,,,,,,,,,
133.0, None, None,0.0, None,3.6, None,-12.8, None, None, None,47.0,2019-02-10 12:00:00,6,,,,,,,,,,,
166.0, None, None,0.0, None,8.5, None,-13.4, None, None, None,54.0,2019-02-10 13:00:00,6,,,,,,,,,,,
172.0, None, None,0.0, None,6.7, None,-16.7, None, None, None,68.0,2019-02-10 14:00:00,6,,,,,,,,,,,
163.0, None, None,0.0, None,4.4, None,-18.1, None, None, None,74.0,2019-02-10 15:00:00,6,,,,,,,,,,,
353.0, None, None,0.0, None,3.5, None,-18.5, None, None, None,74.0,2019-02-10 16:00:00,6,,,,,,,,,,,
227.0, None, None,0.0, None,1.6, None,-19.3, None, None, None,77.0,2019-02-10 17:00:00,6,,,,,,,,,,,
183.0, None, None,0.0, None,4.2, None,-19.0, None, None, None,76.0,2019-02-10 18:00:00,6,,,,,,,,,,,
184.0, None, None,0.0, None,3.3, None,-18.9, None, None, None,76.0,2019-02-10 19:00:00,6,,,,,,,,,,,
168.0, None, None,0.0, None,2.3, None,-19.6, None, None, None,77.0,2019-02-10 20:00:00,6,,,,,,,,,,,
326.0, None, None,0.0, None,4.0, None,-20.2, None, None, None,80.0,2019-02-10 21:00:00,6,,,,,,,,,,,
353.0, None, None,0.0, None,10.2, None,-19.1, None, None, None,76.0,2019-02-10 22:00:00,6,,,,,,,,,,,
53.0, None, None,0.0, None,6.0, None,-18.4, None, None, None,76.0,2019-02-10 23:00:00,6,,,,,,,,,,,
166.0, None, None,0.0, None,2.3, None,-19.4, None, None, None,76.0,2019-02-11 00:00:00,6,,,,,,,,,,,
168.0, None, None,0.0, None,2.0, None,-20.1, None, None, None,75.0,2019-02-11 01:00:00,6,,,,,,,,,,,
335.0, None, None,0.0, None,4.7, None,-21.4, None, None, None,70.0,2019-02-11 02:00:00,6,,,,,,,,,,,
336.0, None, None,0.0, None,9.1, None,-21.8, None, None, None,67.0,2019-02-11 03:00:00,6,,,,,,,,,,,
318.0, None, None,0.0, None,4.6, None,-23.1, None, None, None,71.0,2019-02-11 04:00:00,6,,,,,,,,,,,
322.0, None, None,0.0, None,6.2, None,-23.6, None, None, None,73.0,2019-02-11 05:00:00,6,,,,,,,,,,,
233.0, None, None,0.0, None,3.2, None,-24.2, None, None, None,73.0,2019-02-11 06:00:00,6,,,,,,,,,,,
262.0, None, None,0.0, None,2.5, None,-21.1, None, None, None,72.0,2019-02-11 07:00:00,6,,,,,,,,,,,
185.0, None, None,0.0, None,2.6, None,-19.1, None, None, None,70.0,2019-02-11 08:00:00,6,,,,,,,,,,,
169.0, None, None,0.0, None,3.8, None,-17.6, None, None, None,67.0,2019-02-11 09:00:00,6,,,,,,,,,,,
129.0, None, None,0.0, None,2.9, None,-16.5, None, None, None,66.0,2019-02-11 10:00:00,6,,,,,,,,,,,
91.0, None, None,0.0, None,3.3, None,-14.8, None, None, None,63.0,2019-02-11 11:00:00,6,,,,,,,,,,,
354.0, None, None,0.0, None,3.4, None,-12.3, None, None, None,57.0,2019-02-11 12:00:00,6,,,,,,,,,,,
155.0, None, None,0.0, None,5.6, None,-13.4, None, None, None,63.0,2019-02-11 13:00:00,6,,,,,,,,,,,
150.0, None, None,0.0, None,8.1, None,-13.8, None, None, None,65.0,2019-02-11 14:00:00,6,,,,,,,,,,,
104.0, None, None,0.0, None,4.5, None,-15.0, None, None, None,73.0,2019-02-11 15:00:00,6,,,,,,,,,,,
44.0, None, None,0.0, None,6.9, None,-16.3, None, None, None,78.0,2019-02-11 16:00:00,6,,,,,,,,,,,
38.0, None, None,0.0, None,5.2, None,-15.9, None, None, None,75.0,2019-02-11 17:00:00,6,,,,,,,,,,,
26.0, None, None,0.0, None,2.4, None,-15.8, None, None, None,78.0,2019-02-11 18:00:00,6,,,,,,,,,,,
29.0, None, None,0.0, None,3.4, None,-15.7, None, None, None,77.0,2019-02-11 19:00:00,6,,,,,,,,,,,
117.0, None, None,0.0, None,3.4, None,-15.9, None, None, None,79.0,2019-02-11 20:00:00,6,,,,,,,,,,,
3.0, None, None,0.0, None,3.4, None,-16.0, None, None, None,78.0,2019-02-11 21:00:00,6,,,,,,,,,,,
6.0, None, None,0.0, None,5.3, None,-15.9, None, None, None,79.0,2019-02-11 22:00:00,6,,,,,,,,,,,
357.0, None, None,0.0, None,3.8, None,-15.5, None, None, None,80.0,2019-02-11 23:00:00,6,,,,,,,,,,,
,,,,,,,,,,,,2019-02-05,6,,0.0,-25.7, None, None,-14.6,,,,,
,,,,,,,,,,,,2019-02-06,6,,0.0,-22.2, None, None,-11.7,,,,,
,,,,,,,,,,,,2019-02-07,6,,0.7,-17.3, None, None,-12.3,,,,,
,,,,,,,,,,,,2019-02-08,6,,2.0,-18.5, None, None,-12.3,,,,,
,,,,,,,,,,,,2019-02-09,6,,1.0,-22.9, None, None,-17.1,,,,,
,,,,,,,,,,,,2019-02-10,6,,0.0,-24.7, None, None,-15.8,,,,,
,,,,,,,,,,,,2019-02-11,6,,3.4,-23.3, None, None,-14.9,,,,,
,,,,,,,,,,,,2019-02-05 00:00:00,6,,, None,,, None,521.0,185.0, None, None,-21.2
,,,,,,,,,,,,2019-02-05 01:00:00,6,,, None,,, None,521.0,185.0, None, None,-23.1
,,,,,,,,,,,,2019-02-05 02:00:00,6,,, None,,, None,521.0,185.0, None, None,-23.7
,,,,,,,,,,,,2019-02-05 03:00:00,6,,, None,,, None,521.0,185.0, None, None,-23.7
,,,,,,,,,,,,2019-02-05 04:00:00,6,,, None,,, None,521.0,185.0, None, None,-24.4
,,,,,,,,,,,,2019-02-05 05:00:00,6,,, None,,, None,521.0,185.0, None, None,-24.6
,,,,,,,,,,,,2019-02-05 06:00:00,6,,, None,,, None,521.0,185.0, None, None,-23.8
,,,,,,,,,,,,2019-02-05 07:00:00,6,,, None,,, None,521.0,185.0, None, None,-24.0
,,,,,,,,,,,,2019-02-05 08:00:00,6,,, None,,, None,521.0,185.0, None, None,-23.8
,,,,,,,,,,,,2019-02-05 09:00:00,6,,, None,,, None,521.0,185.0, None, None,-24.1
,,,,,,,,,,,,2019-02-05 10:00:00,6,,, None,,, None,521.0,185.0, None, None,-24.4
,,,,,,,,,,,,2019-02-05 11:00:00,6,,, None,,, None,521.0,185.0, None, None,-25.1
,,,,,,,,,,,,2019-02-05 12:00:00,6,,, None,,, None,522.0,185.0, None, None,-25.0
,,,,,,,,,,,,2019-02-05 13:00:00,6,,, None,,, None,521.0,185.0, None, None,-25.5
,,,,,,,,,,,,2019-02-05 14:00:00,6,,, None,,, None,522.0,185.0, None, None,-24.9
,,,,,,,,,,,,2019-02-05 15:00:00,6,,, None,,, None,521.0,185.0, None, None,-24.7
,,,,,,,,,,,,2019-02-05 16:00:00,6,,, None,,, None,522.0,185.0, 8.0, None,-23.8
,,,,,,,,,,,,2019-02-05 17:00:00,6,,, None,,, None,521.0,185.0, None, None,-23.1
,,,,,,,,,,,,2019-02-05 18:00:00,6,,, None,,, None,521.0,185.0, None, None,-20.0
,,,,,,,,,,,,2019-02-05 19:00:00,6,,, None,,, None,522.0,185.0, None, None,-17.6
,,,,,,,,,,,,2019-02-05 20:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.5
,,,,,,,,,,,,2019-02-05 21:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.0
,,,,,,,,,,,,2019-02-05 22:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.6
,,,,,,,,,,,,2019-02-05 23:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.7
,,,,,,,,,,,,2019-02-06 00:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.8
,,,,,,,,,,,,2019-02-06 01:00:00,6,,, None,,, None,521.0,184.0, None, None,-16.7
,,,,,,,,,,,,2019-02-06 02:00:00,6,,, None,,, None,521.0,184.0, None, None,-17.6
,,,,,,,,,,,,2019-02-06 03:00:00,6,,, None,,, None,521.0,185.0, None, None,-18.8
,,,,,,,,,,,,2019-02-06 04:00:00,6,,, None,,, None,521.0,185.0, None, None,-19.6
,,,,,,,,,,,,2019-02-06 05:00:00,6,,, None,,, None,521.0,185.0, None, None,-20.0
,,,,,,,,,,,,2019-02-06 06:00:00,6,,, None,,, None,521.0,185.0, None, None,-20.7
,,,,,,,,,,,,2019-02-06 07:00:00,6,,, None,,, None,521.0,185.0, None, None,-20.7
,,,,,,,,,,,,2019-02-06 08:00:00,6,,, None,,, None,521.0,185.0, None, None,-20.9
,,,,,,,,,,,,2019-02-06 09:00:00,6,,, None,,, None,521.0,185.0, None, None,-21.3
,,,,,,,,,,,,2019-02-06 10:00:00,6,,, None,,, None,521.0,185.0, None, None,-22.1
,,,,,,,,,,,,2019-02-06 11:00:00,6,,, None,,, None,521.0,185.0, None, None,-21.9
,,,,,,,,,,,,2019-02-06 12:00:00,6,,, None,,, None,521.0,185.0, None, None,-20.8
,,,,,,,,,,,,2019-02-06 13:00:00,6,,, None,,, None,521.0,185.0, None, None,-21.5
,,,,,,,,,,,,2019-02-06 14:00:00,6,,, None,,, None,521.0,185.0, None, None,-20.7
,,,,,,,,,,,,2019-02-06 15:00:00,6,,, None,,, None,521.0,185.0, None, None,-20.1
,,,,,,,,,,,,2019-02-06 16:00:00,6,,, None,,, None,521.0,185.0, 3.0, None,-19.7
,,,,,,,,,,,,2019-02-06 17:00:00,6,,, None,,, None,521.0,185.0, None, None,-18.3
,,,,,,,,,,,,2019-02-06 18:00:00,6,,, None,,, None,521.0,184.0, None, None,-16.7
,,,,,,,,,,,,2019-02-06 19:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.1
,,,,,,,,,,,,2019-02-06 20:00:00,6,,, None,,, None,521.0,184.0, None, None,-13.6
,,,,,,,,,,,,2019-02-06 21:00:00,6,,, None,,, None,521.0,184.0, None, None,-12.9
,,,,,,,,,,,,2019-02-06 22:00:00,6,,, None,,, None,521.0,184.0, None, None,-12.3
,,,,,,,,,,,,2019-02-06 23:00:00,6,,, None,,, None,521.0,184.0, None, None,-11.9
,,,,,,,,,,,,2019-02-07 00:00:00,6,,, None,,, None,521.0,184.0, None, None,-12.3
,,,,,,,,,,,,2019-02-07 01:00:00,6,,, None,,, None,521.0,184.0, None, None,-13.5
,,,,,,,,,,,,2019-02-07 02:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.2
,,,,,,,,,,,,2019-02-07 03:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.4
,,,,,,,,,,,,2019-02-07 04:00:00,6,,, None,,, None,521.0,184.0, None, None,-16.1
,,,,,,,,,,,,2019-02-07 05:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.8
,,,,,,,,,,,,2019-02-07 06:00:00,6,,, None,,, None,521.0,184.0, None, None,-16.0
,,,,,,,,,,,,2019-02-07 07:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.3
