wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
32.0, None, None,0.0, None,2.9, None,-17.1, None, None, None,57.0,2019-02-05 00:00:00,6,,,,,,
141.0, None, None,0.0, None,1.1, None,-17.4, None, None, None,66.0,2019-02-05 01:00:00,6,,,,,,
57.0, None, None,0.0, None,1.6, None,-17.8, None, None, None,63.0,2019-02-05 02:00:00,6,,,,,,
40.0, None, None,0.0, None,0.5, None,-18.2, None, None, None,66.0,2019-02-05 03:00:00,6,,,,,,
48.0, None, None,0.0, None,6.3, None,-17.4, None, None, None,59.0,2019-02-05 04:00:00,6,,,,,,
31.0, None, None,0.0, None,0.2, None,-18.7, None, None, None,72.0,2019-02-05 05:00:00,6,,,,,,
311.0, None, None,0.0, None,0.1, None,-19.0, None, None, None,73.0,2019-02-05 06:00:00,6,,,,,,
70.0, None, None,0.0, None,5.1, None,-17.5, None, None, None,66.0,2019-02-05 07:00:00,6,,,,,,
132.0, None, None,0.0, None,5.9, None,-15.1, None, None, None,60.0,2019-02-05 08:00:00,6,,,,,,
99.0, None, None,0.0, None,11.0, None,-14.3, None, None, None,53.0,2019-02-05 09:00:00,6,,,,,,
102.0, None, None,0.0, None,9.8, None,-13.1, None, None, None,53.0,2019-02-05 10:00:00,6,,,,,,
80.0, None, None,0.0, None,12.0, None,-12.7, None, None, None,48.0,2019-02-05 11:00:00,6,,,,,,
84.0, None, None,0.0, None,10.0, None,-13.2, None, None, None,49.0,2019-02-05 12:00:00,6,,,,,,
96.0, None, None,0.0, None,7.6, None,-12.9, None, None, None,49.0,2019-02-05 13:00:00,6,,,,,,
86.0, None, None,0.0, None,10.0, None,-12.5, None, None, None,50.0,2019-02-05 14:00:00,6,,,,,,
99.0, None, None,0.0, None,7.1, None,-12.9, None, None, None,52.0,2019-02-05 15:00:00,6,,,,,,
64.0, None, None,0.0, None,1.8, None,-13.2, None, None, None,56.0,2019-02-05 16:00:00,6,,,,,,
217.0, None, None,0.0, None,0.5, None,-13.4, None, None, None,60.0,2019-02-05 17:00:00,6,,,,,,
99.0, None, None,0.0, None,0.6, None,-13.8, None, None, None,61.0,2019-02-05 18:00:00,6,,,,,,
18.0, None, None,0.0, None,4.4, None,-14.3, None, None, None,59.0,2019-02-05 19:00:00,6,,,,,,
44.0, None, None,0.0, None,4.7, None,-14.6, None, None, None,63.0,2019-02-05 20:00:00,6,,,,,,
308.0, None, None,0.0, None,0.0, None,-15.5, None, None, None,72.0,2019-02-05 21:00:00,6,,,,,,
