RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
82.0, None, None, None,2.22,155.5, None, None,11.0,968.0, None, None, None, None, None, None, None, None,14.19, None, None, None, None,27.58, None, None, None, None, None, None,2016-06-24 00:00:00, None,26
81.3, None, None, None,1.386,141.8, None, None,11.0,968.0, None, None, None, None, None, None, None, None,13.88, None, None, None, None,38.18, None, None, None, None, None, None,2016-06-24 01:00:00, None,26
84.7, None, None, None,1.324,157.2, None, None,11.0,968.0, None, None, None, None, None, None, None, None,13.41, None, None, None, None,21.75, None, None, None, None, None, None,2016-06-24 02:00:00, None,26
85.3, None, None, None,0.673,107.0, None, None,11.0,969.0, None, None, None, None, None, None, None, None,13.65, None, None, None, None,48.13, None, None, None, None, None, None,2016-06-24 03:00:00, None,26
84.9, None, None, None,0.693,141.8, None, None,11.0,969.0, None, None, None, None, None, None, None, None,13.71, None, None, None, None,46.11, None, None, None, None, None, None,2016-06-24 04:00:00, None,26
89.9, None, None, None,0.148,155.2, None, None,11.0,969.0, None, None, None, None, None, None, None, None,12.7, None, None, None, None,30.67, None, None, None, None, None, None,2016-06-24 05:00:00, None,26
92.3, None, None, None,0.175,141.3, None, None,11.0,969.0, None, None, None, None, None, None, None, None,12.57, None, None, None, None,15.74, None, None, None, None, None, None,2016-06-24 06:00:00, None,26
92.2, None, None, None,0.142,155.6, None, None,12.0,969.0, None, None, None, None, None, None, None, None,12.81, None, None, None, None,57.13, None, None, None, None, None, None,2016-06-24 07:00:00, None,26
92.8, None, None, None,0.791,106.3, None, None,11.0,969.0, None, None, None, None, None, None, None, None,12.53, None, None, None, None,72.45, None, None, None, None, None, None,2016-06-24 08:00:00, None,26
92.7, None, None, None,1.125,239.2, None, None,11.0,970.0, None, None, None, None, None, None, None, None,12.55, None, None, None, None,44.26, None, None, None, None, None, None,2016-06-24 09:00:00, None,26
91.9, None, None, None,0.902,221.1, None, None,12.0,970.0, None, None, None, None, None, None, None, None,13.08, None, None, None, None,67.15, None, None, None, None, None, None,2016-06-24 10:00:00, None,26
90.6, None, None, None,0.006,144.5, None, None,13.0,970.0, None, None, None, None, None, None, None, None,14.03, None, None, None, None,58.43, None, None, None, None, None, None,2016-06-24 11:00:00, None,26
84.1, None, None, None,0.006,91.1, None, None,13.0,970.0, None, None, None, None, None, None, None, None,15.16, None, None, None, None,60.89, None, None, None, None, None, None,2016-06-24 12:00:00, None,26
90.4, None, None, None,0.006,121.6, None, None,12.0,971.0, None, None, None, None, None, None, None, None,13.81, None, None, None, None,41.79, None, None, None, None, None, None,2016-06-24 13:00:00, None,26
93.1, None, None, None,1.581,220.9, None, None,13.0,971.0, None, None, None, None, None, None, None, None,14.39, None, None, None, None,49.53, None, None, None, None, None, None,2016-06-24 14:00:00, None,26
80.3, None, None, None,3.068,11.34, None, None,13.0,971.0, None, None, None, None, None, None, None, None,16.34, None, None, None, None,49.37, None, None, None, None, None, None,2016-06-24 15:00:00, None,26
87.9, None, None, None,1.564,312.6, None, None,14.0,972.0, None, None, None, None, None, None, None, None,15.92, None, None, None, None,58.26, None, None, None, None, None, None,2016-06-24 16:00:00, None,26
79.9, None, None, None,3.115,356.9, None, None,13.0,971.0, None, None, None, None, None, None, None, None,16.72, None, None, None, None,46.93, None, None, None, None, None, None,2016-06-24 17:00:00, None,26
85.4, None, None, None,1.169,252.0, None, None,14.0,971.0, None, None, None, None, None, None, None, None,16.67, None, None, None, None,68.71, None, None, None, None, None, None,2016-06-24 18:00:00, None,26
90.1, None, None, None,0.817,207.3, None, None,14.0,971.0, None, None, None, None, None, None, None, None,15.99, None, None, None, None,66.85, None, None, None, None, None, None,2016-06-24 19:00:00, None,26
90.7, None, None, None,0.848,219.0, None, None,14.0,972.0, None, None, None, None, None, None, None, None,15.42, None, None, None, None,54.2, None, None, None, None, None, None,2016-06-24 20:00:00, None,26
87.1, None, None, None,2.262,183.5, None, None,12.0,972.0, None, None, None, None, None, None, None, None,13.84, None, None, None, None,64.2, None, None, None, None, None, None,2016-06-24 21:00:00, None,26
78.95, None, None, None,2.95,181.4, None, None,11.0,972.0, None, None, None, None, None, None, None, None,14.31, None, None, None, None,60.5, None, None, None, None, None, None,2016-06-24 22:00:00, None,26
83.8, None, None, None,2.354,183.2, None, None,11.0,973.0, None, None, None, None, None, None, None, None,13.93, None, None, None, None,57.57, None, None, None, None, None, None,2016-06-24 23:00:00, None,26
81.3, None, None, None,2.505,219.6, None, None,11.0,973.0, None, None, None, None, None, None, None, None,13.81, None, None, None, None,64.29, None, None, None, None, None, None,2016-06-25 00:00:00, None,26
78.01, None, None, None,2.158,240.2, None, None,10.0,973.0, None, None, None, None, None, None, None, None,13.99, None, None, None, None,53.84, None, None, None, None, None, None,2016-06-25 01:00:00, None,26
78.74, None, None, None,2.234,202.8, None, None,10.0,974.0, None, None, None, None, None, None, None, None,13.85, None, None, None, None,56.36, None, None, None, None, None, None,2016-06-25 02:00:00, None,26
71.54, None, None, None,2.643,218.0, None, None,9.0,974.0, None, None, None, None, None, None, None, None,14.63, None, None, None, None,54.85, None, None, None, None, None, None,2016-06-25 03:00:00, None,26
71.76, None, None, None,2.304,216.4, None, None,10.0,975.0, None, None, None, None, None, None, None, None,14.66, None, None, None, None,54.72, None, None, None, None, None, None,2016-06-25 04:00:00, None,26
73.78, None, None, None,2.746,210.4, None, None,10.0,975.0, None, None, None, None, None, None, None, None,14.3, None, None, None, None,40.93, None, None, None, None, None, None,2016-06-25 05:00:00, None,26
69.83, None, None, None,2.64,228.0, None, None,10.0,975.0, None, None, None, None, None, None, None, None,15.13, None, None, None, None,66.36, None, None, None, None, None, None,2016-06-25 06:00:00, None,26
68.96, None, None, None,2.385,206.3, None, None,10.0,976.0, None, None, None, None, None, None, None, None,15.38, None, None, None, None,62.68, None, None, None, None, None, None,2016-06-25 07:00:00, None,26
72.13, None, None, None,1.935,200.8, None, None,11.0,976.0, None, None, None, None, None, None, None, None,15.54, None, None, None, None,65.48, None, None, None, None, None, None,2016-06-25 08:00:00, None,26
65.04, None, None, None,1.526,173.0, None, None,10.0,976.0, None, None, None, None, None, None, None, None,16.91, None, None, None, None,61.39, None, None, None, None, None, None,2016-06-25 09:00:00, None,26
59.22, None, None, None,2.545,87.0, None, None,11.0,976.0, None, None, None, None, None, None, None, None,19.27, None, None, None, None,73.02, None, None, None, None, None, None,2016-06-25 10:00:00, None,26
54.68, None, None, None,4.819,1.384, None, None,11.0,976.0, None, None, None, None, None, None, None, None,20.27, None, None, None, None,48.27, None, None, None, None, None, None,2016-06-25 11:00:00, None,26
57.13, None, None, None,5.898,13.68, None, None,11.0,976.0, None, None, None, None, None, None, None, None,20.55, None, None, None, None,25.41, None, None, None, None, None, None,2016-06-25 12:00:00, None,26
58.46, None, None, None,4.626,6.279, None, None,11.0,976.0, None, None, None, None, None, None, None, None,20.17, None, None, None, None,34.33, None, None, None, None, None, None,2016-06-25 13:00:00, None,26
49.09, None, None, None,4.61,3.733, None, None,10.0,976.0, None, None, None, None, None, None, None, None,21.97, None, None, None, None,30.61, None, None, None, None, None, None,2016-06-25 14:00:00, None,26
50.65, None, None, None,5.142,11.68, None, None,11.0,975.0, None, None, None, None, None, None, None, None,21.66, None, None, None, None,30.66, None, None, None, None, None, None,2016-06-25 15:00:00, None,26
49.47, None, None, None,5.099,13.91, None, None,10.0,975.0, None, None, None, None, None, None, None, None,21.88, None, None, None, None,33.59, None, None, None, None, None, None,2016-06-25 16:00:00, None,26
48.05, None, None, None,4.951,7.252, None, None,11.0,975.0, None, None, None, None, None, None, None, None,23.52, None, None, None, None,31.23, None, None, None, None, None, None,2016-06-25 17:00:00, None,26
68.3, None, None, None,2.618,25.41, None, None,15.0,975.0, None, None, None, None, None, None, None, None,20.9, None, None, None, None,59.28, None, None, None, None, None, None,2016-06-25 18:00:00, None,26
69.99, None, None, None,1.368,126.9, None, None,14.0,975.0, None, None, None, None, None, None, None, None,20.15, None, None, None, None,54.46, None, None, None, None, None, None,2016-06-25 19:00:00, None,26
61.68, None, None, None,1.51,135.7, None, None,13.0,975.0, None, None, None, None, None, None, None, None,20.08, None, None, None, None,45.73, None, None, None, None, None, None,2016-06-25 20:00:00, None,26
76.63, None, None, None,2.545,118.9, None, None,13.0,975.0, None, None, None, None, None, None, None, None,17.52, None, None, None, None,50.65, None, None, None, None, None, None,2016-06-25 21:00:00, None,26
76.33, None, None, None,1.47,162.4, None, None,12.0,976.0, None, None, None, None, None, None, None, None,16.1, None, None, None, None,41.01, None, None, None, None, None, None,2016-06-25 22:00:00, None,26
78.32, None, None, None,1.092,142.8, None, None,12.0,976.0, None, None, None, None, None, None, None, None,15.88, None, None, None, None,47.93, None, None, None, None, None, None,2016-06-25 23:00:00, None,26
79.57, None, None, None,1.586,172.7, None, None,12.0,977.0, None, None, None, None, None, None, None, None,15.37, None, None, None, None,42.09, None, None, None, None, None, None,2016-06-26 00:00:00, None,26
69.54, None, None, None,1.975,198.3, None, None,11.0,977.0, None, None, None, None, None, None, None, None,16.11, None, None, None, None,47.52, None, None, None, None, None, None,2016-06-26 01:00:00, None,26
71.15, None, None, None,1.525,182.0, None, None,10.0,977.0, None, None, None, None, None, None, None, None,15.72, None, None, None, None,53.83, None, None, None, None, None, None,2016-06-26 02:00:00, None,26
76.77, None, None, None,1.017,184.1, None, None,11.0,978.0, None, None, None, None, None, None, None, None,14.62, None, None, None, None,49.89, None, None, None, None, None, None,2016-06-26 03:00:00, None,26
74.16, None, None, None,1.17,209.5, None, None,10.0,978.0, None, None, None, None, None, None, None, None,14.17, None, None, None, None,50.11, None, None, None, None, None, None,2016-06-26 04:00:00, None,26
80.6, None, None, None,1.955,167.5, None, None,10.0,979.0, None, None, None, None, None, None, None, None,13.28, None, None, None, None,41.89, None, None, None, None, None, None,2016-06-26 05:00:00, None,26
86.2, None, None, None,1.639,158.2, None, None,10.0,979.0, None, None, None, None, None, None, None, None,12.33, None, None, None, None,17.32, None, None, None, None, None, None,2016-06-26 06:00:00, None,26
85.9, None, None, None,1.813,156.5, None, None,10.0,980.0, None, None, None, None, None, None, None, None,12.67, None, None, None, None,30.72, None, None, None, None, None, None,2016-06-26 07:00:00, None,26
84.9, None, None, None,2.608,160.7, None, None,11.0,980.0, None, None, None, None, None, None, None, None,13.0, None, None, None, None,15.27, None, None, None, None, None, None,2016-06-26 08:00:00, None,26
77.28, None, None, None,3.312,149.0, None, None,11.0,980.0, None, None, None, None, None, None, None, None,15.51, None, None, None, None,8.13, None, None, None, None, None, None,2016-06-26 09:00:00, None,26
63.42, None, None, None,2.966,154.1, None, None,12.0,980.0, None, None, None, None, None, None, None, None,18.74, None, None, None, None,35.94, None, None, None, None, None, None,2016-06-26 10:00:00, None,26
51.05, None, None, None,1.533,67.58, None, None,11.0,980.0, None, None, None, None, None, None, None, None,22.52, None, None, None, None,70.56, None, None, None, None, None, None,2016-06-26 11:00:00, None,26
44.58, None, None, None,3.756,2.884, None, None,12.0,979.0, None, None, None, None, None, None, None, None,23.73, None, None, None, None,30.6, None, None, None, None, None, None,2016-06-26 12:00:00, None,26
43.22, None, None, None,3.686,355.1, None, None,12.0,979.0, None, None, None, None, None, None, None, None,25.04, None, None, None, None,32.08, None, None, None, None, None, None,2016-06-26 13:00:00, None,26
34.06, None, None, None,4.326,358.5, None, None,8.0,979.0, None, None, None, None, None, None, None, None,25.45, None, None, None, None,31.6, None, None, None, None, None, None,2016-06-26 14:00:00, None,26
32.62, None, None, None,5.924,7.815, None, None,9.0,978.0, None, None, None, None, None, None, None, None,26.74, None, None, None, None,31.05, None, None, None, None, None, None,2016-06-26 15:00:00, None,26
29.07, None, None, None,5.698,11.36, None, None,8.0,978.0, None, None, None, None, None, None, None, None,27.67, None, None, None, None,32.08, None, None, None, None, None, None,2016-06-26 16:00:00, None,26
26.0, None, None, None,5.356,10.69, None, None,7.0,977.0, None, None, None, None, None, None, None, None,27.82, None, None, None, None,30.15, None, None, None, None, None, None,2016-06-26 17:00:00, None,26
25.92, None, None, None,4.739,8.39, None, None,6.0,977.0, None, None, None, None, None, None, None, None,28.14, None, None, None, None,31.12, None, None, None, None, None, None,2016-06-26 18:00:00, None,26
24.55, None, None, None,5.13,13.32, None, None,5.0,977.0, None, None, None, None, None, None, None, None,27.42, None, None, None, None,30.49, None, None, None, None, None, None,2016-06-26 19:00:00, None,26
34.87, None, None, None,5.65,8.63, None, None,9.0,976.0, None, None, None, None, None, None, None, None,25.0, None, None, None, None,27.66, None, None, None, None, None, None,2016-06-26 20:00:00, None,26
55.77, None, None, None,2.149,192.2, None, None,12.0,977.0, None, None, None, None, None, None, None, None,20.49, None, None, None, None,59.56, None, None, None, None, None, None,2016-06-26 21:00:00, None,26
63.96, None, None, None,1.962,144.3, None, None,10.0,977.0, None, None, None, None, None, None, None, None,17.74, None, None, None, None,35.9, None, None, None, None, None, None,2016-06-26 22:00:00, None,26
66.66, None, None, None,1.273,151.9, None, None,10.0,977.0, None, None, None, None, None, None, None, None,16.6, None, None, None, None,36.79, None, None, None, None, None, None,2016-06-26 23:00:00, None,26
77.28, None, None, None,0.711,113.6, None, None,11.0,977.0, None, None, None, None, None, None, None, None,15.05, None, None, None, None,55.01, None, None, None, None, None, None,2016-06-27 00:00:00, None,26
74.64, None, None, None,1.741,139.0, None, None,10.0,978.0, None, None, None, None, None, None, None, None,14.43, None, None, None, None,55.39, None, None, None, None, None, None,2016-06-27 01:00:00, None,26
82.4, None, None, None,0.071,358.6, None, None,10.0,978.0, None, None, None, None, None, None, None, None,13.08, None, None, None, None,78.72, None, None, None, None, None, None,2016-06-27 02:00:00, None,26
80.4, None, None, None,1.926,157.6, None, None,10.0,978.0, None, None, None, None, None, None, None, None,13.48, None, None, None, None,46.5, None, None, None, None, None, None,2016-06-27 03:00:00, None,26
77.86, None, None, None,2.131,150.6, None, None,10.0,978.0, None, None, None, None, None, None, None, None,13.79, None, None, None, None,34.51, None, None, None, None, None, None,2016-06-27 04:00:00, None,26
82.2, None, None, None,1.181,131.8, None, None,10.0,979.0, None, None, None, None, None, None, None, None,12.86, None, None, None, None,64.11, None, None, None, None, None, None,2016-06-27 05:00:00, None,26
77.11, None, None, None,1.846,145.4, None, None,10.0,979.0, None, None, None, None, None, None, None, None,13.99, None, None, None, None,29.52, None, None, None, None, None, None,2016-06-27 06:00:00, None,26
78.19, None, None, None,1.529,148.9, None, None,10.0,979.0, None, None, None, None, None, None, None, None,13.93, None, None, None, None,39.67, None, None, None, None, None, None,2016-06-27 07:00:00, None,26
24.47, None, None, None,5.979,2.327, None, None,8.0,975.0, None, None, None, None, None, None, None, None,29.53, None, None, None, None,25.42, None, None, None, None, None, None,2016-06-27 15:00:00, None,26
23.37, None, None, None,5.873,4.984, None, None,6.0,975.0, None, None, None, None, None, None, None, None,30.64, None, None, None, None,31.59, None, None, None, None, None, None,2016-06-27 16:00:00, None,26
24.42, None, None, None,6.046,9.78, None, None,9.0,974.0, None, None, None, None, None, None, None, None,31.13, None, None, None, None,28.97, None, None, None, None, None, None,2016-06-27 17:00:00, None,26
23.39, None, None, None,5.412,10.4, None, None,7.0,973.0, None, None, None, None, None, None, None, None,31.2, None, None, None, None,32.13, None, None, None, None, None, None,2016-06-27 18:00:00, None,26
47.79, None, None, None,1.671,201.8, None, None,15.0,973.0, None, None, None, None, None, None, None, None,26.74, None, None, None, None,79.09, None, None, None, None, None, None,2016-06-27 19:00:00, None,26
48.29, None, None, None,1.746,189.9, None, None,12.0,973.0, None, None, None, None, None, None, None, None,24.18, None, None, None, None,34.37, None, None, None, None, None, None,2016-06-27 20:00:00, None,26
49.28, None, None, None,1.483,168.6, None, None,12.0,973.0, None, None, None, None, None, None, None, None,22.7, None, None, None, None,44.48, None, None, None, None, None, None,2016-06-27 21:00:00, None,26
40.31, None, None, None,1.842,166.0, None, None,8.0,974.0, None, None, None, None, None, None, None, None,23.43, None, None, None, None,56.13, None, None, None, None, None, None,2016-06-27 22:00:00, None,26
36.8, None, None, None,3.747,255.6, None, None,9.0,974.0, None, None, None, None, None, None, None, None,23.96, None, None, None, None,65.35, None, None, None, None, None, None,2016-06-27 23:00:00, None,26
70.36, None, None, None,3.602,199.6, None, None,13.0,975.0, None, None, None, None, None, None, None, None,18.87, None, None, None, None,63.12, None, None, None, None, None, None,2016-06-28 00:00:00, None,26
69.37, None, None, None,2.935,153.5, None, None,13.0,976.0, None, None, None, None, None, None, None, None,18.92, None, None, None, None,37.07, None, None, None, None, None, None,2016-06-28 01:00:00, None,26
67.59, None, None, None,0.855,141.7, None, None,12.0,976.0, None, None, None, None, None, None, None, None,18.05, None, None, None, None,41.47, None, None, None, None, None, None,2016-06-28 02:00:00, None,26
73.18, None, None, None,1.285,159.2, None, None,12.0,976.0, None, None, None, None, None, None, None, None,17.09, None, None, None, None,55.84, None, None, None, None, None, None,2016-06-28 03:00:00, None,26
78.91, None, None, None,0.347,134.1, None, None,12.0,976.0, None, None, None, None, None, None, None, None,15.32, None, None, None, None,69.14, None, None, None, None, None, None,2016-06-28 04:00:00, None,26
83.7, None, None, None,0.303,194.2, None, None,12.0,976.0, None, None, None, None, None, None, None, None,14.41, None, None, None, None,71.73, None, None, None, None, None, None,2016-06-28 05:00:00, None,26
87.2, None, None, None,0.181,197.7, None, None,12.0,977.0, None, None, None, None, None, None, None, None,14.11, None, None, None, None,73.94, None, None, None, None, None, None,2016-06-28 06:00:00, None,26
85.5, None, None, None,0.15,145.3, None, None,12.0,977.0, None, None, None, None, None, None, None, None,14.47, None, None, None, None,59.83, None, None, None, None, None, None,2016-06-28 07:00:00, None,26
80.5, None, None, None,0.544,152.7, None, None,13.0,977.0, None, None, None, None, None, None, None, None,15.88, None, None, None, None,8.61, None, None, None, None, None, None,2016-06-28 08:00:00, None,26
71.1, None, None, None,3.243,150.0, None, None,13.0,977.0, None, None, None, None, None, None, None, None,18.53, None, None, None, None,6.068, None, None, None, None, None, None,2016-06-28 09:00:00, None,26
63.4, None, None, None,2.806,156.1, None, None,14.0,977.0, None, None, None, None, None, None, None, None,21.14, None, None, None, None,35.36, None, None, None, None, None, None,2016-06-28 10:00:00, None,26
51.25, None, None, None,2.355,237.6, None, None,15.0,976.0, None, None, None, None, None, None, None, None,25.4, None, None, None, None,62.21, None, None, None, None, None, None,2016-06-28 11:00:00, None,26
40.2, None, None, None,1.513,339.3, None, None,14.0,976.0, None, None, None, None, None, None, None, None,27.04, None, None, None, None,28.78, None, None, None, None, None, None,2016-06-28 12:00:00, None,26
37.66, None, None, None,2.909,348.5, None, None,12.0,975.0, None, None, None, None, None, None, None, None,28.12, None, None, None, None,33.65, None, None, None, None, None, None,2016-06-28 13:00:00, None,26
33.26, None, None, None,5.773,3.252, None, None,12.0,974.0, None, None, None, None, None, None, None, None,29.66, None, None, None, None,29.52, None, None, None, None, None, None,2016-06-28 14:00:00, None,26
30.26, None, None, None,5.092,1.399, None, None,12.0,974.0, None, None, None, None, None, None, None, None,30.73, None, None, None, None,29.36, None, None, None, None, None, None,2016-06-28 15:00:00, None,26
25.31, None, None, None,4.733,358.6, None, None,9.0,973.0, None, None, None, None, None, None, None, None,31.42, None, None, None, None,28.98, None, None, None, None, None, None,2016-06-28 16:00:00, None,26
21.65, None, None, None,3.925,357.7, None, None,7.0,973.0, None, None, None, None, None, None, None, None,32.38, None, None, None, None,31.76, None, None, None, None, None, None,2016-06-28 17:00:00, None,26
17.76, None, None, None,3.875,1.016, None, None,5.0,972.0, None, None, None, None, None, None, None, None,32.56, None, None, None, None,30.57, None, None, None, None, None, None,2016-06-28 18:00:00, None,26
