AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,0.6, None,2019-11-26,-15.5,-7.6,48,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2, None,2019-11-27,-14.2,-9.3,48,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5, None,2019-11-28,-18.5,-7.1,48,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2019-11-29,-19.6,-7.4,48,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2019-11-30,-17.0,-5.6,48,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.7, None,2019-12-01,-15.1,-8.8,48,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.8, None,2019-12-02,-8.8,-5.3,48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 00:00:00, None, None,48, 519.0, 165.0, None, None, -7.3,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 01:00:00, None, None,48, 519.0, 165.0, None, None, -7.9,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 02:00:00, None, None,48, 519.0, 165.0, None, None, -7.5,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 03:00:00, None, None,48, 519.0, 165.0, None, None, -7.6,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 04:00:00, None, None,48, 519.0, 165.0, None, None, -7.5,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 05:00:00, None, None,48, 519.0, 165.0, None, None, -7.9,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 06:00:00, None, None,48, 519.0, 165.0, None, None, -7.8,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 07:00:00, None, None,48, 519.0, 165.0, None, None, -8.6,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 08:00:00, None, None,48, 519.0, 165.0, None, None, -8.9,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 09:00:00, None, None,48, 519.0, 165.0, None, None, -9.9,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 10:00:00, None, None,48, 519.0, 165.0, None, None, -10.1,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 11:00:00, None, None,48, 519.0, 165.0, None, None, -10.1,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 12:00:00, None, None,48, 519.0, 165.0, None, None, -11.6,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 13:00:00, None, None,48, 519.0, 165.0, None, None, -13.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 14:00:00, None, None,48, 519.0, 165.0, None, None, -14.4,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 15:00:00, None, None,48, 519.0, 164.0, None, None, -15.2,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 16:00:00, None, None,48, 519.0, 164.0, 221.0, None, -15.4,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 17:00:00, None, None,48, 520.0, 164.0, None, None, -13.9,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 18:00:00, None, None,48, 520.0, 164.0, None, None, -11.5,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 19:00:00, None, None,48, 519.0, 164.0, None, None, -8.7,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 20:00:00, None, None,48, 519.0, 164.0, None, None, -7.8,,,,,,,,,,,,,,,,,,,,,
,,,2019-11-26 21:00:00, None, None,48, 519.0, 164.0, None, None, -8.0,,,,,,,,,,,,,,,,,,,,,
