ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,-3.0,0.0,2019-11-26,0.0,2.0,48,,,,,,,,,,,
0.0,0.0,-1.0,0.0,2019-11-27,0.0,2.5,48,,,,,,,,,,,
0.0,0.0,-5.0,0.0,2019-11-28,0.0,0.0,48,,,,,,,,,,,
0.0,0.0,-8.5,0.0,2019-11-29,0.0,-3.5,48,,,,,,,,,,,
0.0,0.0,-9.0,0.0,2019-11-30,0.0,-2.5,48,,,,,,,,,,,
3.0,0.0,-6.0,3.0,2019-12-01,0.0,1.5,48,,,,,,,,,,,
0.0,0.0,-3.5,0.0,2019-12-02,3.0,2.0,48,,,,,,,,,,,
,,,,2019-11-26 00:00:00,,,48,, None,-9.5,81.2, None, None, None, None, None, None, None
,,,,2019-11-26 01:00:00,,,48,, None,-10.16,82.0, None, None, None, None, None, None, None
,,,,2019-11-26 02:00:00,,,48,, None,-10.39,81.8, None, None, None, None, None, None, None
,,,,2019-11-26 03:00:00,,,48,, None,-9.3,79.86, None, None, None, None, None, None, None
,,,,2019-11-26 04:00:00,,,48,, None,-10.28,82.6, None, None, None, None, None, None, None
,,,,2019-11-26 05:00:00,,,48,, None,-10.16,83.3, None, None, None, None, None, None, None
,,,,2019-11-26 06:00:00,,,48,, None,-10.19,78.43, None, None, None, None, None, None, None
,,,,2019-11-26 07:00:00,,,48,, None,-11.23,82.3, None, None, None, None, None, None, None
,,,,2019-11-26 08:00:00,,,48,, None,-10.65,80.8, None, None, None, None, None, None, None
,,,,2019-11-26 09:00:00,,,48,, None,-8.79,75.52, None, None, None, None, None, None, None
,,,,2019-11-26 10:00:00,,,48,, None,-5.866,68.85, None, None, None, None, None, None, None
,,,,2019-11-26 11:00:00,,,48,, None,-5.9,69.69, None, None, None, None, None, None, None
,,,,2019-11-26 12:00:00,,,48,, None,-5.006,69.63, None, None, None, None, None, None, None
,,,,2019-11-26 13:00:00,,,48,, None,-5.185,73.16, None, None, None, None, None, None, None
,,,,2019-11-26 14:00:00,,,48,, None,-4.879,72.78, None, None, None, None, None, None, None
,,,,2019-11-26 15:00:00,,,48,, None,-7.047,92.6, None, None, None, None, None, None, None
,,,,2019-11-26 16:00:00,,,48,, None,-7.615,93.0, None, None, None, None, None, None, None
,,,,2019-11-26 17:00:00,,,48,, None,-9.56,88.8, None, None, None, None, None, None, None
,,,,2019-11-26 18:00:00,,,48,, None,-8.88,88.4, None, None, None, None, None, None, None
,,,,2019-11-26 19:00:00,,,48,, None,-7.873,86.7, None, None, None, None, None, None, None
,,,,2019-11-26 20:00:00,,,48,, None,-8.4,87.4, None, None, None, None, None, None, None
,,,,2019-11-26 21:00:00,,,48,, None,-8.25,85.9, None, None, None, None, None, None, None
,,,,2019-11-26 22:00:00,,,48,, None,-7.709,82.1, None, None, None, None, None, None, None
,,,,2019-11-26 23:00:00,,,48,, None,-7.336,76.71, None, None, None, None, None, None, None
,,,,2019-11-27 00:00:00,,,48,, None,-7.051,72.02, None, None, None, None, None, None, None
,,,,2019-11-27 01:00:00,,,48,, None,-7.288,70.51, None, None, None, None, None, None, None
,,,,2019-11-27 02:00:00,,,48,, None,-7.219,65.58, None, None, None, None, None, None, None
,,,,2019-11-27 03:00:00,,,48,, None,-7.257,62.64, None, None, None, None, None, None, None
,,,,2019-11-27 04:00:00,,,48,, None,-6.879,56.8, None, None, None, None, None, None, None
,,,,2019-11-27 05:00:00,,,48,, None,-6.631,51.61, None, None, None, None, None, None, None
,,,,2019-11-27 06:00:00,,,48,, None,-6.616,49.61, None, None, None, None, None, None, None
,,,,2019-11-27 07:00:00,,,48,, None,-7.077,52.91, None, None, None, None, None, None, None
,,,,2019-11-27 08:00:00,,,48,, None,-7.101,49.06, None, None, None, None, None, None, None
,,,,2019-11-27 09:00:00,,,48,, None,-7.024,47.29, None, None, None, None, None, None, None
,,,,2019-11-27 10:00:00,,,48,, None,-6.556,46.08, None, None, None, None, None, None, None
,,,,2019-11-27 11:00:00,,,48,, None,-6.071,42.94, None, None, None, None, None, None, None
,,,,2019-11-27 12:00:00,,,48,, None,-7.252,66.58, None, None, None, None, None, None, None
,,,,2019-11-27 13:00:00,,,48,, None,-6.206,52.54, None, None, None, None, None, None, None
,,,,2019-11-27 14:00:00,,,48,, None,-5.836,46.07, None, None, None, None, None, None, None
,,,,2019-11-27 15:00:00,,,48,, None,-6.186,48.5, None, None, None, None, None, None, None
,,,,2019-11-27 16:00:00,,,48,, None,-6.667,51.71, None, None, None, None, None, None, None
,,,,2019-11-27 18:00:00,,,48,, None,-7.342,51.0, None, None, None, None, None, None, None
,,,,2019-11-27 19:00:00,,,48,, None,-7.707,52.89, None, None, None, None, None, None, None
,,,,2019-11-27 20:00:00,,,48,, None,-8.4,56.37, None, None, None, None, None, None, None
,,,,2019-11-27 22:00:00,,,48,, None,-8.46,55.55, None, None, None, None, None, None, None
,,,,2019-11-27 23:00:00,,,48,, None,-8.31,55.99, None, None, None, None, None, None, None
,,,,2019-11-28 00:00:00,,,48,, None,-9.46,57.07, None, None, None, None, None, None, None
,,,,2019-11-28 01:00:00,,,48,, None,-10.68,60.97, None, None, None, None, None, None, None
,,,,2019-11-28 02:00:00,,,48,, None,-9.98,58.56, None, None, None, None, None, None, None
,,,,2019-11-28 03:00:00,,,48,, None,-10.17,57.58, None, None, None, None, None, None, None
,,,,2019-11-28 04:00:00,,,48,, None,-11.05,60.35, None, None, None, None, None, None, None
,,,,2019-11-28 05:00:00,,,48,, None,-11.47,61.16, None, None, None, None, None, None, None
,,,,2019-11-28 06:00:00,,,48,, None,-11.63,60.6, None, None, None, None, None, None, None
,,,,2019-11-28 07:00:00,,,48,, None,-11.84,59.79, None, None, None, None, None, None, None
,,,,2019-11-28 08:00:00,,,48,, None,-12.24,63.99, None, None, None, None, None, None, None
,,,,2019-11-28 09:00:00,,,48,, None,-10.5,56.82, None, None, None, None, None, None, None
,,,,2019-11-28 10:00:00,,,48,, None,-9.53,53.81, None, None, None, None, None, None, None
,,,,2019-11-28 11:00:00,,,48,, None,-8.76,52.39, None, None, None, None, None, None, None
,,,,2019-11-28 12:00:00,,,48,, None,-8.65,54.86, None, None, None, None, None, None, None
,,,,2019-11-28 13:00:00,,,48,, None,-8.23,52.46, None, None, None, None, None, None, None
,,,,2019-11-28 14:00:00,,,48,, None,-7.638,49.65, None, None, None, None, None, None, None
,,,,2019-11-28 15:00:00,,,48,, None,-9.09,55.47, None, None, None, None, None, None, None
,,,,2019-11-28 16:00:00,,,48,, None,-10.07,59.34, None, None, None, None, None, None, None
,,,,2019-11-28 17:00:00,,,48,, None,-10.99,60.64, None, None, None, None, None, None, None
,,,,2019-11-28 18:00:00,,,48,, None,-12.15,64.5, None, None, None, None, None, None, None
,,,,2019-11-28 19:00:00,,,48,, None,-11.61,64.01, None, None, None, None, None, None, None
,,,,2019-11-28 20:00:00,,,48,, None,-13.45,69.26, None, None, None, None, None, None, None
,,,,2019-11-28 21:00:00,,,48,, None,-13.54,69.19, None, None, None, None, None, None, None
,,,,2019-11-28 22:00:00,,,48,, None,-13.38,68.12, None, None, None, None, None, None, None
,,,,2019-11-28 23:00:00,,,48,, None,-14.54,73.34, None, None, None, None, None, None, None
,,,,2019-11-29 00:00:00,,,48,, None,-14.82,73.4, None, None, None, None, None, None, None
,,,,2019-11-29 01:00:00,,,48,, None,-14.73,73.58, None, None, None, None, None, None, None
,,,,2019-11-29 02:00:00,,,48,, None,-15.46,75.84, None, None, None, None, None, None, None
