WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,1.4, None,58.7,2018-03-26 00:00:00,13
None,1.5, None,57.7,2018-03-26 01:00:00,13
None,1.3, None,59.8,2018-03-26 02:00:00,13
None,1.0, None,62.9,2018-03-26 03:00:00,13
None,0.7, None,67.3,2018-03-26 04:00:00,13
None,0.3, None,69.6,2018-03-26 05:00:00,13
None,0.4, None,66.1,2018-03-26 06:00:00,13
None,0.3, None,65.5,2018-03-26 07:00:00,13
None,0.8, None,62.7,2018-03-26 08:00:00,13
None,1.3, None,62.2,2018-03-26 09:00:00,13
None,2.2, None,57.8,2018-03-26 10:00:00,13
None,3.2, None,52.0,2018-03-26 11:00:00,13
None,4.1, None,48.0,2018-03-26 12:00:00,13
None,4.7, None,46.0,2018-03-26 13:00:00,13
None,5.7, None,44.6,2018-03-26 14:00:00,13
None,5.9, None,48.3,2018-03-26 15:00:00,13
None,5.6, None,50.2,2018-03-26 16:00:00,13
None,5.0, None,52.6,2018-03-26 17:00:00,13
None,4.6, None,56.1,2018-03-26 18:00:00,13
None,4.4, None,56.9,2018-03-26 19:00:00,13
None,4.0, None,59.5,2018-03-26 20:00:00,13
None,3.7, None,62.5,2018-03-26 21:00:00,13
None,3.7, None,63.5,2018-03-26 22:00:00,13
None,3.5, None,67.1,2018-03-26 23:00:00,13
None,3.3, None,69.6,2018-03-27 00:00:00,13
None,3.1, None,71.0,2018-03-27 01:00:00,13
None,2.7, None,74.3,2018-03-27 02:00:00,13
None,2.9, None,73.6,2018-03-27 03:00:00,13
None,2.6, None,76.7,2018-03-27 04:00:00,13
None,2.2, None,80.8,2018-03-27 05:00:00,13
None,2.2, None,81.3,2018-03-27 06:00:00,13
None,1.5, None,88.3,2018-03-27 07:00:00,13
None,1.0, None,93.5,2018-03-27 08:00:00,13
None,0.8, None,95.5,2018-03-27 09:00:00,13
None,1.5, None,93.3,2018-03-27 10:00:00,13
None,2.2, None,91.5,2018-03-27 11:00:00,13
None,4.0, None,84.6,2018-03-27 12:00:00,13
None,5.9, None,71.7,2018-03-27 13:00:00,13
None,5.5, None,77.7,2018-03-27 14:00:00,13
None,5.9, None,69.8,2018-03-27 15:00:00,13
None,6.9, None,62.3,2018-03-27 16:00:00,13
None,7.3, None,54.6,2018-03-27 17:00:00,13
None,6.5, None,56.7,2018-03-27 18:00:00,13
None,5.3, None,60.3,2018-03-27 19:00:00,13
None,3.7, None,70.6,2018-03-27 20:00:00,13
None,3.1, None,75.6,2018-03-27 21:00:00,13
None,2.6, None,79.9,2018-03-27 22:00:00,13
None,1.8, None,84.6,2018-03-27 23:00:00,13
None,1.2, None,87.1,2018-03-28 00:00:00,13
None,1.6, None,83.1,2018-03-28 01:00:00,13
None,1.3, None,82.4,2018-03-28 02:00:00,13
None,0.8, None,84.3,2018-03-28 03:00:00,13
None,0.8, None,81.1,2018-03-28 04:00:00,13
None,0.7, None,79.6,2018-03-28 05:00:00,13
None,0.6, None,79.0,2018-03-28 06:00:00,13
None,0.3, None,79.6,2018-03-28 07:00:00,13
None,0.2, None,78.8,2018-03-28 08:00:00,13
None,0.7, None,74.8,2018-03-28 09:00:00,13
None,1.5, None,67.7,2018-03-28 10:00:00,13
None,2.6, None,58.7,2018-03-28 11:00:00,13
None,3.5, None,49.7,2018-03-28 12:00:00,13
None,4.5, None,41.8,2018-03-28 13:00:00,13
None,4.7, None,39.7,2018-03-28 14:00:00,13
None,4.9, None,38.1,2018-03-28 15:00:00,13
None,5.1, None,38.5,2018-03-28 16:00:00,13
None,4.7, None,38.9,2018-03-28 17:00:00,13
None,4.5, None,40.2,2018-03-28 18:00:00,13
None,4.2, None,40.5,2018-03-28 19:00:00,13
None,3.2, None,44.9,2018-03-28 20:00:00,13
None,1.5, None,56.0,2018-03-28 21:00:00,13
None,-0.5, None,65.8,2018-03-28 22:00:00,13
None,-1.1, None,69.6,2018-03-28 23:00:00,13
None,-1.3, None,72.5,2018-03-29 00:00:00,13
None,-1.1, None,69.4,2018-03-29 01:00:00,13
None,-1.0, None,65.7,2018-03-29 02:00:00,13
None,-1.4, None,66.7,2018-03-29 03:00:00,13
None,-1.6, None,64.9,2018-03-29 04:00:00,13
None,-2.0, None,66.2,2018-03-29 05:00:00,13
None,-3.0, None,71.5,2018-03-29 06:00:00,13
None,-4.4, None,80.5,2018-03-29 07:00:00,13
None,-4.8, None,83.1,2018-03-29 08:00:00,13
None,-1.8, None,66.8,2018-03-29 09:00:00,13
None,-0.2, None,60.3,2018-03-29 10:00:00,13
None,1.4, None,53.1,2018-03-29 11:00:00,13
None,3.2, None,45.3,2018-03-29 12:00:00,13
None,4.7, None,36.9,2018-03-29 13:00:00,13
None,5.9, None,32.0,2018-03-29 14:00:00,13
None,6.4, None,30.7,2018-03-29 15:00:00,13
None,6.5, None,31.7,2018-03-29 16:00:00,13
None,5.7, None,40.2,2018-03-29 17:00:00,13
None,4.6, None,52.9,2018-03-29 18:00:00,13
None,3.5, None,64.1,2018-03-29 19:00:00,13
None,2.7, None,70.4,2018-03-29 20:00:00,13
None,2.3, None,74.2,2018-03-29 21:00:00,13
None,2.0, None,77.3,2018-03-29 22:00:00,13
