time,TEMP_MEAN,HUMIDITY,week_of_year
2018-03-26 00:00:00,-10.5,91.3,13
2018-03-26 01:00:00,-11.3,90.4,13
2018-03-26 02:00:00,-11.6,90.1,13
2018-03-26 03:00:00,-11.6,90.1,13
2018-03-26 04:00:00,-11.8,89.9,13
2018-03-26 05:00:00,-11.8,89.9,13
2018-03-26 06:00:00,-11.8,89.8,13
2018-03-26 07:00:00,-11.9,89.8,13
2018-03-26 08:00:00,-11.8,89.3,13
2018-03-26 09:00:00,-11.9,87.5,13
2018-03-26 10:00:00,-12.4,84.9,13
2018-03-26 11:00:00,-12.2,82.0,13
2018-03-26 12:00:00,-12.3,80.6,13
2018-03-26 13:00:00,-12.0,78.9,13
2018-03-26 14:00:00,-11.6,78.1,13
2018-03-26 15:00:00,-10.7,76.5,13
2018-03-26 16:00:00,-10.8,75.8,13
2018-03-26 17:00:00,-11.3,78.7,13
2018-03-26 18:00:00,-11.6,84.3,13
2018-03-26 19:00:00,-11.9,87.0,13
2018-03-26 20:00:00,-12.1,88.1,13
2018-03-26 21:00:00,-12.0,89.0,13
2018-03-26 22:00:00,-11.6,89.6,13
2018-03-26 23:00:00,-11.6,88.2,13
2018-03-27 00:00:00,-11.6,87.3,13
2018-03-27 01:00:00,-11.7,88.5,13
2018-03-27 02:00:00,-11.7,88.3,13
2018-03-27 03:00:00,-11.7,88.8,13
2018-03-27 04:00:00,-11.6,88.8,13
2018-03-27 05:00:00,-11.4,89.3,13
2018-03-27 06:00:00,-11.2,89.9,13
2018-03-27 07:00:00,-11.0,90.0,13
2018-03-27 08:00:00,-11.5,89.4,13
2018-03-27 09:00:00,-11.6,87.7,13
2018-03-27 10:00:00,-11.1,86.3,13
2018-03-27 11:00:00,-10.3,83.1,13
2018-03-27 12:00:00,-9.7,81.8,13
2018-03-27 13:00:00,-9.1,80.0,13
2018-03-27 14:00:00,-8.2,78.0,13
2018-03-27 15:00:00,-7.7,75.4,13
2018-03-27 16:00:00,-7.9,75.4,13
2018-03-27 17:00:00,-7.7,73.8,13
2018-03-27 18:00:00,-7.8,78.8,13
2018-03-27 19:00:00,-7.8,82.6,13
2018-03-27 20:00:00,-8.0,87.5,13
2018-03-27 21:00:00,-8.1,88.0,13
2018-03-27 22:00:00,-8.0,86.1,13
2018-03-27 23:00:00,-7.8,90.5,13
2018-03-28 00:00:00,-7.9,93.0,13
2018-03-28 01:00:00,-9.0,94.5,13
2018-03-28 02:00:00,-8.4,93.9,13
2018-03-28 03:00:00,-8.7,93.3,13
2018-03-28 04:00:00,-7.3,90.5,13
2018-03-28 05:00:00,-4.7,82.8,13
2018-03-28 06:00:00,-3.1,74.8,13
2018-03-28 07:00:00,-3.0,71.9,13
2018-03-28 08:00:00,-2.4,68.7,13
2018-03-28 09:00:00,-1.2,64.4,13
2018-03-28 10:00:00,0.6,56.2,13
2018-03-28 11:00:00,2.3,49.6,13
2018-03-28 12:00:00,1.9,51.1,13
2018-03-28 13:00:00,0.2,58.2,13
2018-03-28 14:00:00,-0.3,59.8,13
2018-03-28 15:00:00,0.6,56.0,13
2018-03-28 16:00:00,-0.1,57.2,13
2018-03-28 17:00:00,0.2,57.4,13
2018-03-28 18:00:00,-0.8,61.6,13
2018-03-28 19:00:00,-1.7,66.9,13
2018-03-28 20:00:00,-2.4,69.6,13
2018-03-28 21:00:00,-3.3,87.1,13
2018-03-28 22:00:00,-3.5,95.1,13
2018-03-28 23:00:00,-3.9,95.3,13
2018-03-29 00:00:00,-4.3,95.1,13
2018-03-29 01:00:00,-4.7,95.8,13
2018-03-29 02:00:00,-5.7,96.0,13
2018-03-29 03:00:00,-7.4,92.1,13
2018-03-29 04:00:00,-7.8,91.1,13
2018-03-29 05:00:00,-8.2,91.1,13
2018-03-29 06:00:00,-8.4,91.4,13
2018-03-29 07:00:00,-8.6,89.6,13
2018-03-29 08:00:00,-9.3,86.3,13
2018-03-29 09:00:00,-9.1,84.3,13
2018-03-29 10:00:00,-8.6,80.7,13
2018-03-29 11:00:00,-7.9,78.3,13
2018-03-29 12:00:00,-7.1,76.4,13
