pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
21.0,558.0, None,1.4,1.5,-2.0, None, None, 0.0,1.0, None,2022-09-17 00:00:00, None,38
21.0,558.0, None,1.3,1.3,-2.0, None, None, 0.0,1.0, None,2022-09-17 01:00:00, None,38
20.0,558.0, None,1.2,1.2,-2.0, None, None, 0.0,1.0, None,2022-09-17 02:00:00, None,38
19.0,558.0, None,1.2,1.3,-2.0, None, None, 0.0,1.0, None,2022-09-17 03:00:00, None,38
16.0,558.0, None,1.1,1.2,-2.0, None, None, 0.0,1.0, None,2022-09-17 04:00:00, None,38
16.0,558.0, None,1.2,1.2,-2.0, None, None, 0.0,1.0, None,2022-09-17 05:00:00, None,38
16.0,558.0, None,1.2,1.2,-2.0, None, None, 0.0,1.0, None,2022-09-17 06:00:00, None,38
16.0,558.0, None,0.1,0.1,-3.0, None, None, 0.0,1.0, None,2022-09-17 07:00:00, None,38
16.0,558.0, None,0.9,1.0,-3.0, None, None, 0.0,0.0, None,2022-09-17 08:00:00, None,38
15.0,558.0, None,2.0,1.9,-3.0, None, None, 0.0,0.0, None,2022-09-17 09:00:00, None,38
14.0,557.0, None,3.7,3.6,-3.0, None, None, None,0.0, None,2022-09-17 10:00:00, None,38
12.0,557.0, None,3.2,3.1,-3.0, None, None, 0.0,0.0, None,2022-09-17 11:00:00, None,38
10.0,557.0, None,3.9,3.7,-3.0, None, None, 0.0,0.0, None,2022-09-17 12:00:00, None,38
8.0,557.0, None,3.6,3.6,-3.0, None, None, 0.0,0.0, None,2022-09-17 13:00:00, None,38
7.0,557.0, None,4.2,4.0,-3.0, None, None, 0.0,0.0, None,2022-09-17 14:00:00, None,38
6.0,557.0, None,3.5,3.4,-3.0, None, None, 0.0,0.0, None,2022-09-17 15:00:00, None,38
6.0,557.0, None,3.6,3.5,-3.0, None, None, 0.0,0.0, None,2022-09-17 16:00:00, None,38
5.0,557.0, None,3.3,3.1,-3.0, None, None, 0.0,0.0, None,2022-09-17 17:00:00, None,38
4.0,558.0, None,2.8,2.7,-2.0, None, None, 1.0,0.0, None,2022-09-17 18:00:00, None,38
2.0,558.0, None,2.4,2.2,-2.0, None, None, 0.0,0.0, None,2022-09-17 19:00:00, None,38
1.0,558.0, None,1.9,2.0,-2.0, None, None, 0.0,0.0, None,2022-09-17 20:00:00, None,38
1.0,558.0, None,2.0,2.0,-2.0, None, None, 0.0,0.0, None,2022-09-17 21:00:00, None,38
1.0,558.0, None,2.0,2.0,-2.0, None, None, 0.0,0.0, None,2022-09-17 22:00:00, None,38
0.0,558.0, None,2.1,2.1,-2.0, None, None, 0.0,0.0, None,2022-09-17 23:00:00, None,38
0.0,558.0, None,2.0,2.0,-2.0, None, None, 0.0,0.0, None,2022-09-18 00:00:00, None,38
0.0,558.0, None,1.8,1.9,-2.0, None, None, 0.0,0.0, None,2022-09-18 01:00:00, None,38
0.0,558.0, None,1.2,1.1,-3.0, None, None, 0.0,0.0, None,2022-09-18 02:00:00, None,38
0.0,558.0, None,0.3,0.3,-3.0, None, None, 0.0,0.0, None,2022-09-18 03:00:00, None,38
0.0,558.0, None,0.0,0.1,-2.0, None, None, 0.0,0.0, None,2022-09-18 04:00:00, None,38
0.0,558.0, None,0.5,0.6,-2.0, None, None, 0.0,0.0, None,2022-09-18 05:00:00, None,38
0.0,558.0, None,1.4,1.4,-3.0, None, None, 0.0,0.0, None,2022-09-18 06:00:00, None,38
0.0,558.0, None,1.5,1.6,-3.0, None, None, 0.0,0.0, None,2022-09-18 07:00:00, None,38
0.0,558.0, None,2.0,2.1,-3.0, None, None, 0.0,0.0, None,2022-09-18 08:00:00, None,38
None,557.0, None,4.6,4.6,-3.0, None, None, None,0.0, None,2022-09-18 09:00:00, None,38
None,556.0, None,7.4,5.9,-4.0, None, None, None,0.0, None,2022-09-18 10:00:00, None,38
None,556.0, None,5.8,5.1,-3.0, None, None, 0.0,0.0, None,2022-09-18 11:00:00, None,38
0.0,557.0, None,6.9,5.5,-3.0, None, None, 1.0,0.0, None,2022-09-18 12:00:00, None,38
None,556.0, None,6.7,6.7,-3.0, None, None, None,0.0, None,2022-09-18 13:00:00, None,38
None,556.0, None,9.1,7.8,-3.0, None, None, 0.0,0.0, None,2022-09-18 14:00:00, None,38
None,556.0, None,8.4,7.4,-3.0, None, None, 0.0,0.0, None,2022-09-18 15:00:00, None,38
None,556.0, None,8.5,8.0,-3.0, None, None, 0.0,1.0, None,2022-09-18 16:00:00, None,38
None,556.0, None,7.9,7.5,-3.0, None, None, 0.0,1.0, None,2022-09-18 17:00:00, None,38
None,556.0, None,7.3,7.2,-3.0, None, None, 0.0,1.0, None,2022-09-18 18:00:00, None,38
None,557.0, None,6.1,5.9,-3.0, None, None, 1.0,0.0, None,2022-09-18 19:00:00, None,38
None,557.0, None,5.4,5.4,-3.0, None, None, 0.0,0.0, None,2022-09-18 20:00:00, None,38
None,557.0, None,4.9,4.8,-3.0, None, None, 0.0,0.0, None,2022-09-18 21:00:00, None,38
None,557.0, None,4.3,4.3,-3.0, None, None, 0.0,0.0, None,2022-09-18 22:00:00, None,38
0.0,558.0, None,3.4,3.4,-3.0, None, None, 1.0,0.0, None,2022-09-18 23:00:00, None,38
None,557.0, None,3.8,3.9,-2.0, None, None, None,0.0, None,2022-09-19 00:00:00, None,38
0.0,558.0, None,3.1,2.8,-2.0, None, None, 1.0,0.0, None,2022-09-19 01:00:00, None,38
0.0,558.0, None,2.7,2.7,-2.0, None, None, 0.0,0.0, None,2022-09-19 02:00:00, None,38
0.0,558.0, None,2.7,2.8,-2.0, None, None, 0.0,0.0, None,2022-09-19 03:00:00, None,38
0.0,558.0, None,2.7,2.8,-2.0, None, None, 0.0,0.0, None,2022-09-19 04:00:00, None,38
0.0,558.0, None,2.7,2.6,-2.0, None, None, 0.0,0.0, None,2022-09-19 05:00:00, None,38
3.0,561.0, None,1.1,0.9,-2.0, None, None, 3.0,0.0, None,2022-09-19 06:00:00, None,38
6.0,564.0, None,0.4,0.4,-2.0, None, None, 3.0,0.0, None,2022-09-19 07:00:00, None,38
5.0,563.0, None,1.5,1.6,-2.0, None, None, None,0.0, None,2022-09-19 08:00:00, None,38
5.0,562.0, None,4.5,4.3,-4.0, None, None, None,0.0, None,2022-09-19 09:00:00, None,38
5.0,561.0, None,7.5,5.0,-3.0, None, None, None,0.0, None,2022-09-19 10:00:00, None,38
6.0,562.0, None,4.6,4.0,-3.0, None, None, 1.0,0.0, None,2022-09-19 11:00:00, None,38
5.0,562.0, None,5.6,4.6,-3.0, None, None, 0.0,0.0, None,2022-09-19 12:00:00, None,38
7.0,563.0, None,4.6,4.2,-3.0, None, None, 1.0,0.0, None,2022-09-19 13:00:00, None,38
6.0,562.0, None,5.7,5.3,-3.0, None, None, None,0.0, None,2022-09-19 14:00:00, None,38
6.0,562.0, None,7.3,6.6,-3.0, None, None, 0.0,0.0, None,2022-09-19 15:00:00, None,38
6.0,562.0, None,6.2,5.8,-3.0, None, None, 0.0,0.0, None,2022-09-19 16:00:00, None,38
8.0,564.0, None,3.3,3.1,-2.0, None, None, 2.0,0.0, None,2022-09-19 17:00:00, None,38
8.0,564.0, None,3.5,3.3,-3.0, None, None, 0.0,0.0, None,2022-09-19 18:00:00, None,38
7.0,564.0, None,1.8,1.9,-3.0, None, None, 0.0,0.0, None,2022-09-19 19:00:00, None,38
7.0,564.0, None,1.2,1.2,-3.0, None, None, 0.0,0.0, None,2022-09-19 20:00:00, None,38
7.0,564.0, None,1.3,1.2,-3.0, None, None, 0.0,0.0, None,2022-09-19 21:00:00, None,38
7.0,564.0, None,0.8,0.7,-3.0, None, None, 0.0,0.0, None,2022-09-19 22:00:00, None,38
6.0,564.0, None,0.3,0.4,-3.0, None, None, 0.0,0.0, None,2022-09-19 23:00:00, None,38
7.0,564.0, None,0.0,0.0,-3.0, None, None, 0.0,0.0, None,2022-09-20 00:00:00, None,38
7.0,565.0, None,-0.2,-0.2,-3.0, None, None, 1.0,0.0, None,2022-09-20 01:00:00, None,38
7.0,565.0, None,-0.4,-0.4,-3.0, None, None, 0.0,0.0, None,2022-09-20 02:00:00, None,38
7.0,565.0, None,-0.9,-0.7,-2.0, None, None, 0.0,0.0, None,2022-09-20 03:00:00, None,38
7.0,565.0, None,-1.2,-1.1,-2.0, None, None, 0.0,0.0, None,2022-09-20 04:00:00, None,38
7.0,565.0, None,-0.9,-0.8,-2.0, None, None, 0.0,0.0, None,2022-09-20 05:00:00, None,38
4.0,565.0, None,-0.9,-0.8,-3.0, None, None, 0.0,0.0, None,2022-09-20 06:00:00, None,38
1.0,565.0, None,-1.3,-1.2,-2.0, None, None, 0.0,0.0, None,2022-09-20 07:00:00, None,38
2.0,565.0, None,0.3,0.6,-3.0, None, None, 0.0,0.0, None,2022-09-20 08:00:00, None,38
