wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
67.5, -9.9, None, -0.11, 6.0, 102.4, -11.3, None, None, 89.0,2020-02-12 00:00:00, None, None,7
None, -9.8, None, -0.09, 0.0, 102.4, -11.3, None, None, 89.0,2020-02-12 01:00:00, None, None,7
None, -9.8, None, -0.09, 0.0, 102.3, -11.2, None, None, 89.0,2020-02-12 02:00:00, None, None,7
67.5, -10.2, None, -0.09, 6.0, 102.3, -11.8, None, None, 88.0,2020-02-12 03:00:00, None, None,7
None, -10.1, None, -0.17, 0.0, 102.2, -11.4, None, None, 90.0,2020-02-12 04:00:00, None, None,7
None, -9.4, None, -0.23, 0.0, 102.1, -10.8, None, None, 90.0,2020-02-12 05:00:00, None, None,7
None, -8.8, None, -0.27, 0.0, 102.0, -10.0, None, None, 91.0,2020-02-12 06:00:00, None, None,7
None, -8.2, None, -0.3, 0.0, 101.9, -9.5, None, None, 91.0,2020-02-12 07:00:00, None, None,7
None, -8.3, None, -0.36, 0.0, 101.7, -9.5, None, None, 91.0,2020-02-12 08:00:00, None, None,7
None, -8.2, None, -0.36, 0.0, 101.6, -9.4, None, None, 91.0,2020-02-12 09:00:00, None, None,7
None, -7.7, None, -0.32, 0.0, 101.5, -9.0, None, None, 90.0,2020-02-12 10:00:00, None, None,7
None, -6.8, None, -0.3, 0.0, 101.4, -8.5, None, None, 88.0,2020-02-12 11:00:00, None, None,7
None, -6.0, None, -0.35, 0.0, 101.2, -7.6, None, None, 88.0,2020-02-12 12:00:00, None, None,7
None, -4.7, None, -0.41, 0.0, 101.1, -6.6, None, None, 87.0,2020-02-12 13:00:00, None, None,7
22.5, -3.4, None, -0.41, 1.0, 100.9, -5.2, None, None, 87.0,2020-02-12 14:00:00, None, None,7
None, -2.2, None, -0.39, 0.0, 100.8, -4.7, None, None, 83.0,2020-02-12 15:00:00, None, None,7
225.0, -1.9, None, -0.3, 1.0, 100.7, -4.3, None, None, 84.0,2020-02-12 16:00:00, None, None,7
225.0, -0.5, None, -0.37, 8.0, 100.5, -4.8, None, None, 73.0,2020-02-12 17:00:00, None, None,7
247.5, -2.6, None, -0.32, 5.0, 100.4, -4.8, None, None, 85.0,2020-02-12 18:00:00, None, None,7
202.5, 0.2, None, -0.41, 9.0, 100.2, -5.6, None, None, 65.0,2020-02-12 19:00:00, None, None,7
247.5, 0.0, None, -0.24, 8.0, 100.2, -5.3, None, None, 68.0,2020-02-12 20:00:00, None, None,7
247.5, -2.8, None, -0.21, 5.0, 100.2, -4.8, None, None, 86.0,2020-02-12 21:00:00, None, None,7
225.0, -3.6, None, -0.15, 1.0, 100.1, -4.5, None, None, 93.0,2020-02-12 22:00:00, None, None,7
270.0, -3.4, None, -0.23, 1.0, 100.0, -4.3, None, 0.9, 94.0,2020-02-12 23:00:00, -10.8, 1.0,7
225.0, -3.0, None, -0.19, 9.0, 99.9, -3.7, None, None, 95.0,2020-02-13 00:00:00, None, None,7
247.5, -3.4, None, -0.17, 2.0, 99.9, -4.0, None, None, 96.0,2020-02-13 01:00:00, None, None,7
225.0, -3.2, None, -0.06, 1.0, 99.9, -3.7, None, None, 96.0,2020-02-13 02:00:00, None, None,7
None, -3.4, None, -0.06, 0.0, 99.8, -3.9, None, None, 96.0,2020-02-13 03:00:00, None, None,7
202.5, -2.7, None, 0.01, 9.0, 99.8, -3.2, None, None, 96.0,2020-02-13 04:00:00, None, None,7
157.5, -2.6, None, -0.01, 9.0, 99.8, -3.3, None, None, 94.0,2020-02-13 05:00:00, None, None,7
202.5, -3.1, None, 0.02, 12.0, 99.9, -3.6, None, None, 97.0,2020-02-13 06:00:00, None, None,7
247.5, -3.7, None, 0.02, 9.0, 99.8, -4.2, None, None, 96.0,2020-02-13 07:00:00, None, None,7
None, -4.0, None, 0.06, 0.0, 99.9, -4.4, None, None, 98.0,2020-02-13 08:00:00, None, None,7
None, -4.4, None, 0.13, 0.0, 100.0, -5.2, None, None, 95.0,2020-02-13 09:00:00, None, None,7
None, -4.7, None, 0.15, 0.0, 100.1, -5.6, None, None, 93.0,2020-02-13 10:00:00, None, None,7
202.5, -3.3, None, 0.13, 7.0, 100.1, -4.6, None, None, 91.0,2020-02-13 11:00:00, None, None,7
247.5, -3.0, None, 0.08, 7.0, 100.1, -4.5, None, None, 89.0,2020-02-13 12:00:00, None, None,7
202.5, -2.5, None, 0.05, 8.0, 100.1, -4.5, None, None, 86.0,2020-02-13 13:00:00, None, None,7
202.5, -2.3, None, 0.05, 9.0, 100.1, -4.2, None, None, 87.0,2020-02-13 14:00:00, None, None,7
225.0, -2.6, None, 0.05, 10.0, 100.1, -4.7, None, None, 86.0,2020-02-13 15:00:00, None, None,7
247.5, -2.0, None, 0.08, 13.0, 100.2, -4.9, None, None, 81.0,2020-02-13 16:00:00, None, None,7
225.0, -3.0, None, 0.09, 9.0, 100.2, -4.3, None, None, 91.0,2020-02-13 17:00:00, None, None,7
270.0, -3.0, None, 0.1, 6.0, 100.3, -5.7, None, None, 81.0,2020-02-13 18:00:00, None, None,7
202.5, -4.7, None, 0.15, 2.0, 100.4, -6.0, None, None, 90.0,2020-02-13 19:00:00, None, None,7
22.5, -3.9, None, 0.21, 15.0, 100.5, -5.8, None, None, 87.0,2020-02-13 20:00:00, None, None,7
337.5, -5.1, None, 0.22, 6.0, 100.5, -8.5, None, None, 77.0,2020-02-13 21:00:00, None, None,7
90.0, -8.2, None, 0.22, 7.0, 100.7, -9.9, None, None, 87.0,2020-02-13 22:00:00, None, None,7
None, -6.2, None, 0.17, 0.0, 100.7, -9.0, None, -2.0, 80.0,2020-02-13 23:00:00, -8.2, 0.7,7
22.5, -6.5, None, 0.16, 1.0, 100.7, -10.0, None, None, 76.0,2020-02-14 00:00:00, None, None,7
None, -7.7, None, 0.12, 0.0, 100.8, -10.3, None, None, 82.0,2020-02-14 01:00:00, None, None,7
None, -8.2, None, 0.09, 0.0, 100.8, -10.5, None, None, 83.0,2020-02-14 02:00:00, None, None,7
67.5, -7.6, None, 0.11, 1.0, 100.8, -11.1, None, None, 76.0,2020-02-14 03:00:00, None, None,7
337.5, -7.8, None, 0.09, 1.0, 100.9, -11.7, None, None, 73.0,2020-02-14 04:00:00, None, None,7
None, -8.5, None, 0.11, 0.0, 100.9, -10.8, None, None, 84.0,2020-02-14 05:00:00, None, None,7
None, -8.9, None, 0.08, 0.0, 100.9, -10.6, None, None, 87.0,2020-02-14 06:00:00, None, None,7
None, -9.3, None, 0.05, 0.0, 101.0, -11.4, None, None, 85.0,2020-02-14 07:00:00, None, None,7
67.5, -9.5, None, 0.0, 4.0, 100.9, -11.6, None, None, 85.0,2020-02-14 08:00:00, None, None,7
67.5, -9.6, None, -0.01, 6.0, 101.0, -11.7, None, None, 85.0,2020-02-14 09:00:00, None, None,7
None, -9.3, None, 0.02, 0.0, 101.0, -11.6, None, None, 83.0,2020-02-14 10:00:00, None, None,7
67.5, -9.0, None, 0.01, 6.0, 101.0, -12.1, None, None, 79.0,2020-02-14 11:00:00, None, None,7
None, -8.6, None, -0.04, 0.0, 100.9, -11.9, None, None, 78.0,2020-02-14 12:00:00, None, None,7
None, -7.8, None, -0.1, 0.0, 100.9, -11.0, None, None, 77.0,2020-02-14 13:00:00, None, None,7
67.5, -7.5, None, -0.14, 5.0, 100.8, -10.7, None, None, 78.0,2020-02-14 14:00:00, None, None,7
67.5, -7.4, None, -0.17, 7.0, 100.7, -11.1, None, None, 75.0,2020-02-14 15:00:00, None, None,7
67.5, -8.5, None, -0.16, 7.0, 100.7, -11.3, None, None, 80.0,2020-02-14 16:00:00, None, None,7
67.5, -9.0, None, -0.14, 8.0, 100.7, -11.3, None, None, 83.0,2020-02-14 17:00:00, None, None,7
67.5, -10.9, None, -0.12, 2.0, 100.7, -13.0, None, None, 85.0,2020-02-14 18:00:00, None, None,7
None, -12.2, None, -0.12, 0.0, 100.6, -13.5, None, None, 90.0,2020-02-14 19:00:00, None, None,7
None, -12.5, None, -0.12, 0.0, 100.6, -13.7, None, None, 90.0,2020-02-14 20:00:00, None, None,7
None, -12.6, None, -0.15, 0.0, 100.5, -14.0, None, None, 89.0,2020-02-14 21:00:00, None, None,7
None, -12.9, None, -0.13, 0.0, 100.5, -14.7, None, None, 87.0,2020-02-14 22:00:00, None, None,7
45.0, -12.4, None, -0.14, 1.0, 100.4, -13.8, None, -6.0, 89.0,2020-02-14 23:00:00, -13.1, 0.2,7
67.5, -12.1, None, -0.13, 6.0, 100.4, -14.3, None, None, 84.0,2020-02-15 00:00:00, None, None,7
67.5, -12.4, None, -0.11, 10.0, 100.3, -14.7, None, None, 83.0,2020-02-15 01:00:00, None, None,7
45.0, -12.8, None, -0.07, 12.0, 100.3, -15.3, None, None, 81.0,2020-02-15 02:00:00, None, None,7
67.5, -12.9, None, -0.04, 8.0, 100.3, -15.5, None, None, 81.0,2020-02-15 03:00:00, None, None,7
45.0, -13.2, None, -0.04, 8.0, 100.3, -15.6, None, None, 82.0,2020-02-15 04:00:00, None, None,7
67.5, -13.3, None, -0.06, 11.0, 100.3, -15.7, None, None, 82.0,2020-02-15 05:00:00, None, None,7
67.5, -13.8, None, -0.02, 12.0, 100.3, -16.1, None, None, 83.0,2020-02-15 06:00:00, None, None,7
90.0, -14.1, None, 0.01, 4.0, 100.4, -16.4, None, None, 83.0,2020-02-15 07:00:00, None, None,7
67.5, -14.3, None, 0.02, 14.0, 100.4, -16.5, None, None, 83.0,2020-02-15 08:00:00, None, None,7
45.0, -14.0, None, 0.02, 10.0, 100.4, -16.5, None, None, 81.0,2020-02-15 09:00:00, None, None,7
67.5, -13.8, None, 0.06, 3.0, 100.4, -16.7, None, None, 79.0,2020-02-15 10:00:00, None, None,7
67.5, -13.6, None, 0.09, 5.0, 100.5, -16.6, None, None, 78.0,2020-02-15 11:00:00, None, None,7
67.5, -13.1, None, 0.09, 5.0, 100.5, -16.2, None, None, 78.0,2020-02-15 12:00:00, None, None,7
45.0, -12.9, None, 0.09, 5.0, 100.5, -15.4, None, None, 81.0,2020-02-15 13:00:00, None, None,7
45.0, -12.6, None, 0.08, 3.0, 100.5, -15.1, None, None, 82.0,2020-02-15 14:00:00, None, None,7
67.5, -12.5, None, 0.06, 10.0, 100.6, -14.9, None, None, 83.0,2020-02-15 15:00:00, None, None,7
67.5, -12.3, None, 0.02, 5.0, 100.6, -14.7, None, None, 83.0,2020-02-15 16:00:00, None, None,7
67.5, -12.7, None, 0.01, 8.0, 100.6, -14.9, None, None, 83.0,2020-02-15 17:00:00, None, None,7
45.0, -13.1, None, 0.02, 6.0, 100.6, -15.4, None, None, 83.0,2020-02-15 18:00:00, None, None,7
67.5, -13.5, None, 0.06, 9.0, 100.6, -15.7, None, None, 83.0,2020-02-15 19:00:00, None, None,7
67.5, -14.2, None, 0.09, 13.0, 100.7, -16.6, None, None, 82.0,2020-02-15 20:00:00, None, None,7
67.5, -14.3, None, 0.09, 8.0, 100.7, -16.6, None, None, 83.0,2020-02-15 21:00:00, None, None,7
67.5, -14.5, None, 0.1, 12.0, 100.8, -17.0, None, None, 81.0,2020-02-15 22:00:00, None, None,7
67.5, -14.9, None, 0.13, 12.0, 100.8, -17.3, None, -12.0, 82.0,2020-02-15 23:00:00, -14.5, 3.6,7
67.5, -15.0, None, 0.15, 11.0, 100.9, -17.5, None, None, 81.0,2020-02-16 00:00:00, None, None,7
67.5, -15.7, None, 0.12, 9.0, 100.9, -18.0, None, None, 82.0,2020-02-16 01:00:00, None, None,7
