wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
6.1,5.5,80.0,89.0,2022-01-29 00:00:00,5
6.1,5.3,71.0,91.0,2022-01-29 01:00:00,5
9.4,5.3,87.0,91.0,2022-01-29 02:00:00,5
6.1,5.4,70.0,90.0,2022-01-29 03:00:00,5
9.0,5.1,93.0,93.0,2022-01-29 04:00:00,5
9.0,5.1,83.0,93.0,2022-01-29 05:00:00,5
9.7,5.1,75.0,93.0,2022-01-29 06:00:00,5
9.7,5.2,82.0,91.0,2022-01-29 07:00:00,5
7.6,5.2,59.0,92.0,2022-01-29 08:00:00,5
5.4,5.1,88.0,96.0,2022-01-29 09:00:00,5
9.7,5.4,87.0,95.0,2022-01-29 10:00:00,5
7.9,5.6,117.0,95.0,2022-01-29 11:00:00,5
8.3,5.9,127.0,95.0,2022-01-29 12:00:00,5
10.1,6.0,89.0,96.0,2022-01-29 13:00:00,5
11.2,5.9,87.0,95.0,2022-01-29 14:00:00,5
11.2,5.7,73.0,95.0,2022-01-29 15:00:00,5
8.3,5.6,78.0,96.0,2022-01-29 16:00:00,5
9.4,5.4,78.0,96.0,2022-01-29 17:00:00,5
10.8,5.5,76.0,96.0,2022-01-29 18:00:00,5
14.0,5.8,81.0,96.0,2022-01-29 19:00:00,5
15.5,6.1,99.0,95.0,2022-01-29 20:00:00,5
15.5,6.1,101.0,95.0,2022-01-29 21:00:00,5
24.5,6.5,115.0,95.0,2022-01-29 22:00:00,5
20.2,6.5,125.0,95.0,2022-01-29 23:00:00,5
25.6,6.7,122.0,95.0,2022-01-30 00:00:00,5
23.8,6.6,128.0,95.0,2022-01-30 01:00:00,5
34.6,7.1,121.0,96.0,2022-01-30 02:00:00,5
24.5,7.3,124.0,96.0,2022-01-30 03:00:00,5
27.7,7.7,129.0,97.0,2022-01-30 04:00:00,5
25.6,7.8,127.0,97.0,2022-01-30 05:00:00,5
25.6,8.1,131.0,97.0,2022-01-30 06:00:00,5
33.1,8.1,140.0,98.0,2022-01-30 07:00:00,5
33.1,8.2,135.0,98.0,2022-01-30 08:00:00,5
31.7,8.4,140.0,98.0,2022-01-30 09:00:00,5
22.3,7.1,298.0,97.0,2022-01-30 10:00:00,5
28.4,6.0,294.0,95.0,2022-01-30 11:00:00,5
25.6,5.6,291.0,93.0,2022-01-30 12:00:00,5
31.7,5.6,299.0,91.0,2022-01-30 13:00:00,5
29.5,5.3,298.0,86.0,2022-01-30 14:00:00,5
32.8,5.3,291.0,78.0,2022-01-30 15:00:00,5
25.9,5.4,301.0,77.0,2022-01-30 16:00:00,5
29.2,5.1,305.0,78.0,2022-01-30 17:00:00,5
34.9,5.2,287.0,76.0,2022-01-30 18:00:00,5
27.0,4.7,300.0,78.0,2022-01-30 19:00:00,5
24.5,4.4,295.0,79.0,2022-01-30 20:00:00,5
19.1,4.1,299.0,82.0,2022-01-30 21:00:00,5
20.9,4.2,311.0,80.0,2022-01-30 22:00:00,5
13.3,4.0,321.0,80.0,2022-01-30 23:00:00,5
11.5,3.7,311.0,84.0,2022-01-31 00:00:00,5
9.0,3.7,332.0,84.0,2022-01-31 01:00:00,5
14.8,3.2,294.0,90.0,2022-01-31 02:00:00,5
15.8,3.3,306.0,92.0,2022-01-31 03:00:00,5
5.0,3.0,312.0,95.0,2022-01-31 04:00:00,5
6.8,3.1,322.0,96.0,2022-01-31 05:00:00,5
7.9,2.5,338.0,94.0,2022-01-31 06:00:00,5
1.4,1.6,351.0,97.0,2022-01-31 07:00:00,5
2.5,2.2,214.0,97.0,2022-01-31 08:00:00,5
11.5,4.0,306.0,91.0,2022-01-31 09:00:00,5
10.1,5.3,308.0,85.0,2022-01-31 10:00:00,5
9.4,5.1,312.0,85.0,2022-01-31 11:00:00,5
8.3,6.9,5.0,79.0,2022-01-31 12:00:00,5
19.1,7.0,292.0,69.0,2022-01-31 13:00:00,5
19.8,7.4,288.0,71.0,2022-01-31 14:00:00,5
22.7,6.9,303.0,71.0,2022-01-31 15:00:00,5
12.6,5.6,302.0,78.0,2022-01-31 16:00:00,5
2.2,4.8,178.0,79.0,2022-01-31 17:00:00,5
4.0,4.3,323.0,83.0,2022-01-31 18:00:00,5
6.8,2.2,30.0,92.0,2022-01-31 19:00:00,5
6.1,1.5,42.0,96.0,2022-01-31 20:00:00,5
2.5,0.6,359.0,97.0,2022-01-31 21:00:00,5
4.0,-0.1,348.0,97.0,2022-01-31 22:00:00,5
7.9,0.3,339.0,95.0,2022-01-31 23:00:00,5
12.2,1.4,314.0,92.0,2022-02-01 00:00:00,5
2.9,-0.7,357.0,95.0,2022-02-01 01:00:00,5
2.9,-0.7,357.0,97.0,2022-02-01 02:00:00,5
8.6,-1.0,2.0,98.0,2022-02-01 03:00:00,5
8.3,-0.4,6.0,98.0,2022-02-01 04:00:00,5
9.4,-0.8,6.0,97.0,2022-02-01 05:00:00,5
9.0,-0.6,1.0,97.0,2022-02-01 06:00:00,5
5.0,-0.6,37.0,97.0,2022-02-01 07:00:00,5
2.2,0.0,11.0,98.0,2022-02-01 08:00:00,5
3.6,1.5,294.0,97.0,2022-02-01 09:00:00,5
4.0,2.9,38.0,94.0,2022-02-01 10:00:00,5
9.0,5.2,319.0,73.0,2022-02-01 11:00:00,5
13.0,5.4,294.0,74.0,2022-02-01 12:00:00,5
21.6,6.8,307.0,65.0,2022-02-01 13:00:00,5
16.9,6.4,297.0,69.0,2022-02-01 14:00:00,5
7.6,6.1,302.0,74.0,2022-02-01 15:00:00,5
8.6,5.4,302.0,79.0,2022-02-01 16:00:00,5
4.7,3.9,336.0,91.0,2022-02-01 17:00:00,5
4.3,1.8,45.0,95.0,2022-02-01 18:00:00,5
4.3,0.4,43.0,96.0,2022-02-01 19:00:00,5
4.3,0.3,45.0,96.0,2022-02-01 20:00:00,5
2.9,-0.3,7.0,97.0,2022-02-01 21:00:00,5
6.8,-0.2,35.0,98.0,2022-02-01 22:00:00,5
1.8,-0.5,34.0,97.0,2022-02-01 23:00:00,5
5.0,0.5,28.0,97.0,2022-02-02 00:00:00,5
4.7,0.3,30.0,98.0,2022-02-02 01:00:00,5
1.8,0.1,296.0,98.0,2022-02-02 02:00:00,5
2.2,0.4,39.0,98.0,2022-02-02 03:00:00,5
4.7,1.2,9.0,95.0,2022-02-02 04:00:00,5
5.0,1.3,78.0,97.0,2022-02-02 05:00:00,5
9.0,1.8,102.0,89.0,2022-02-02 06:00:00,5
6.5,2.6,71.0,88.0,2022-02-02 07:00:00,5
9.0,2.5,101.0,90.0,2022-02-02 08:00:00,5
