TempC,time,RH,week_of_year
6.23,2020-11-18 00:00:00,80.3,47
4.999,2020-11-18 01:00:00,80.2,47
-2.918,2020-11-18 02:00:00,89.3,47
-3.687,2020-11-18 03:00:00,92.1,47
-4.56,2020-11-18 04:00:00,92.9,47
-4.895,2020-11-18 05:00:00,93.9,47
-5.418,2020-11-18 06:00:00,94.7,47
-6.199,2020-11-18 07:00:00,96.1,47
-6.042,2020-11-18 08:00:00,95.8,47
-5.76,2020-11-18 09:00:00,93.9,47
-5.264,2020-11-18 10:00:00,92.5,47
-4.926,2020-11-18 11:00:00,92.0,47
-4.743,2020-11-18 12:00:00,89.9,47
-4.651,2020-11-18 13:00:00,86.8,47
-4.926,2020-11-18 14:00:00,85.3,47
-5.418,2020-11-18 15:00:00,87.9,47
-5.854,2020-11-18 16:00:00,89.0,47
-6.388,2020-11-18 17:00:00,88.0,47
-6.515,2020-11-18 18:00:00,86.9,47
-6.547,2020-11-18 19:00:00,85.0,47
-6.579,2020-11-18 20:00:00,84.5,47
-6.738,2020-11-18 21:00:00,84.6,47
-6.93,2020-11-18 22:00:00,83.9,47
-7.738,2020-11-18 23:00:00,88.4,47
-7.869,2020-11-19 00:00:00,91.9,47
-8.033,2020-11-19 01:00:00,93.2,47
-8.563,2020-11-19 02:00:00,93.1,47
-8.797,2020-11-19 03:00:00,93.1,47
-9.1,2020-11-19 04:00:00,93.0,47
-9.235,2020-11-19 05:00:00,92.8,47
-9.405,2020-11-19 06:00:00,92.6,47
-9.542,2020-11-19 07:00:00,92.5,47
-10.301,2020-11-19 08:00:00,92.6,47
-9.371,2020-11-19 09:00:00,92.2,47
-8.864,2020-11-19 10:00:00,90.7,47
-8.53,2020-11-19 11:00:00,89.5,47
-7.804,2020-11-19 12:00:00,88.9,47
-7.284,2020-11-19 13:00:00,87.4,47
-6.994,2020-11-19 14:00:00,86.1,47
-8.0,2020-11-19 15:00:00,89.7,47
-8.497,2020-11-19 16:00:00,93.4,47
-9.1,2020-11-19 17:00:00,94.4,47
-10.162,2020-11-19 18:00:00,95.2,47
-10.898,2020-11-19 19:00:00,95.3,47
-10.616,2020-11-19 20:00:00,95.2,47
-9.371,2020-11-19 21:00:00,95.4,47
-8.797,2020-11-19 22:00:00,95.2,47
-8.364,2020-11-19 23:00:00,95.0,47
-7.902,2020-11-20 00:00:00,95.1,47
-8.198,2020-11-20 01:00:00,95.6,47
-9.066,2020-11-20 02:00:00,95.6,47
-8.264,2020-11-20 03:00:00,95.8,47
-8.165,2020-11-20 04:00:00,95.5,47
-8.663,2020-11-20 05:00:00,95.4,47
-8.663,2020-11-20 06:00:00,95.6,47
-8.932,2020-11-20 07:00:00,95.4,47
-8.999,2020-11-20 08:00:00,95.4,47
-7.64,2020-11-20 09:00:00,95.7,47
-6.515,2020-11-20 10:00:00,95.0,47
-4.804,2020-11-20 11:00:00,93.6,47
-3.153,2020-11-20 12:00:00,91.3,47
-2.189,2020-11-20 13:00:00,94.0,47
-2.189,2020-11-20 14:00:00,95.7,47
-2.16,2020-11-20 15:00:00,97.0,47
-2.015,2020-11-20 16:00:00,98.2,47
-2.16,2020-11-20 17:00:00,98.9,47
-1.842,2020-11-20 18:00:00,99.1,47
-3.065,2020-11-20 19:00:00,98.8,47
-4.046,2020-11-20 20:00:00,99.0,47
-2.947,2020-11-20 21:00:00,99.3,47
-2.596,2020-11-20 22:00:00,99.5,47
-2.508,2020-11-20 23:00:00,99.6,47
-2.276,2020-11-21 00:00:00,99.8,47
-2.044,2020-11-21 01:00:00,99.6,47
-2.712,2020-11-21 02:00:00,98.9,47
-2.918,2020-11-21 03:00:00,99.3,47
-2.976,2020-11-21 04:00:00,99.2,47
-3.598,2020-11-21 05:00:00,99.3,47
-3.094,2020-11-21 06:00:00,99.5,47
-2.888,2020-11-21 07:00:00,99.7,47
-2.742,2020-11-21 08:00:00,99.6,47
-4.834,2020-11-21 09:00:00,98.6,47
-1.128,2020-11-21 10:00:00,99.2,47
-0.143,2020-11-21 11:00:00,97.8,47
1.208,2020-11-21 12:00:00,96.0,47
1.507,2020-11-21 13:00:00,94.0,47
0.605,2020-11-21 14:00:00,95.4,47
0.412,2020-11-21 15:00:00,95.7,47
-0.648,2020-11-21 16:00:00,99.0,47
-1.498,2020-11-21 17:00:00,99.6,47
-0.986,2020-11-21 18:00:00,100.0,47
-1.929,2020-11-21 19:00:00,100.0,47
-0.648,2020-11-21 20:00:00,100.0,47
1.099,2020-11-21 21:00:00,96.4,47
-0.255,2020-11-21 22:00:00,90.8,47
-1.727,2020-11-21 23:00:00,98.2,47
-1.527,2020-11-22 00:00:00,99.7,47
-1.641,2020-11-22 01:00:00,100.0,47
-0.845,2020-11-22 02:00:00,99.9,47
-1.071,2020-11-22 03:00:00,99.7,47
-0.535,2020-11-22 04:00:00,100.0,47
-0.535,2020-11-22 05:00:00,100.0,47
-0.591,2020-11-22 06:00:00,100.0,47
-0.339,2020-11-22 07:00:00,100.0,47
-0.62,2020-11-22 08:00:00,100.0,47
-0.451,2020-11-22 09:00:00,100.0,47
0.825,2020-11-22 10:00:00,98.0,47
0.632,2020-11-22 11:00:00,98.1,47
0.852,2020-11-22 12:00:00,96.4,47
