RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
33.44, None, None, None,9.9,123.4, None, None, -19.0, None, None, None, None, None, None, None, None,-7.38, None, None, None, None,20.7, None, None, None, None,2017-02-12 00:00:00, None,7
43.71, None, None, None,2.555,218.8, None, None, -17.0, None, None, None, None, None, None, None, None,-7.63, None, None, None, None,37.12, None, None, None, None,2017-02-12 01:00:00, None,7
48.84, None, None, None,4.389,125.7, None, None, -16.0, None, None, None, None, None, None, None, None,-7.65, None, None, None, None,36.8, None, None, None, None,2017-02-12 02:00:00, None,7
45.05, None, None, None,7.65,137.4, None, None, -17.0, None, None, None, None, None, None, None, None,-7.73, None, None, None, None,22.67, None, None, None, None,2017-02-12 03:00:00, None,7
44.57, None, None, None,7.04,124.5, None, None, -17.0, None, None, None, None, None, None, None, None,-7.86, None, None, None, None,29.52, None, None, None, None,2017-02-12 04:00:00, None,7
46.1, None, None, None,5.855,142.2, None, None, -17.0, None, None, None, None, None, None, None, None,-7.95, None, None, None, None,25.64, None, None, None, None,2017-02-12 05:00:00, None,7
46.83, None, None, None,5.045,147.5, None, None, -16.0, None, None, None, None, None, None, None, None,-8.02, None, None, None, None,19.37, None, None, None, None,2017-02-12 06:00:00, None,7
47.41, None, None, None,3.597,150.3, None, None, -16.0, None, None, None, None, None, None, None, None,-8.18, None, None, None, None,33.3, None, None, None, None,2017-02-12 07:00:00, None,7
47.02, None, None, None,7.44,115.3, None, None, -16.0, None, None, None, None, None, None, None, None,-7.84, None, None, None, None,18.08, None, None, None, None,2017-02-12 08:00:00, None,7
44.98, None, None, None,7.9,122.7, None, None, -16.0, None, None, None, None, None, None, None, None,-7.6, None, None, None, None,16.71, None, None, None, None,2017-02-12 09:00:00, None,7
45.23, None, None, None,6.211,150.3, None, None, -16.0, None, None, None, None, None, None, None, None,-7.35, None, None, None, None,30.44, None, None, None, None,2017-02-12 10:00:00, None,7
46.69, None, None, None,7.32,157.4, None, None, -16.0, None, None, None, None, None, None, None, None,-7.36, None, None, None, None,27.63, None, None, None, None,2017-02-12 11:00:00, None,7
46.75, None, None, None,7.7,160.9, None, None, -15.0, None, None, None, None, None, None, None, None,-6.472, None, None, None, None,25.48, None, None, None, None,2017-02-12 12:00:00, None,7
42.45, None, None, None,10.06,144.5, None, None, -16.0, None, None, None, None, None, None, None, None,-6.334, None, None, None, None,20.94, None, None, None, None,2017-02-12 13:00:00, None,7
41.25, None, None, None,8.81,144.3, None, None, -16.0, None, None, None, None, None, None, None, None,-6.041, None, None, None, None,25.13, None, None, None, None,2017-02-12 14:00:00, None,7
40.18, None, None, None,5.62,145.0, None, None, -16.0, None, None, None, None, None, None, None, None,-5.817, None, None, None, None,35.82, None, None, None, None,2017-02-12 15:00:00, None,7
39.84, None, None, None,4.266,140.0, None, None, -16.0, None, None, None, None, None, None, None, None,-6.216, None, None, None, None,35.26, None, None, None, None,2017-02-12 16:00:00, None,7
40.09, None, None, None,4.137,154.0, None, None, -17.0, None, None, None, None, None, None, None, None,-7.17, None, None, None, None,43.78, None, None, None, None,2017-02-12 17:00:00, None,7
42.26, None, None, None,6.875,145.9, None, None, -17.0, None, None, None, None, None, None, None, None,-7.72, None, None, None, None,22.41, None, None, None, None,2017-02-12 18:00:00, None,7
40.6, None, None, None,8.79,111.0, None, None, -18.0, None, None, None, None, None, None, None, None,-7.64, None, None, None, None,19.8, None, None, None, None,2017-02-12 19:00:00, None,7
44.59, None, None, None,11.65,112.2, None, None, -17.0, None, None, None, None, None, None, None, None,-7.72, None, None, None, None,14.57, None, None, None, None,2017-02-12 20:00:00, None,7
47.79, None, None, None,9.68,115.5, None, None, -16.0, None, None, None, None, None, None, None, None,-7.63, None, None, None, None,14.64, None, None, None, None,2017-02-12 21:00:00, None,7
49.49, None, None, None,8.02,134.6, None, None, -16.0, None, None, None, None, None, None, None, None,-8.04, None, None, None, None,19.69, None, None, None, None,2017-02-12 22:00:00, None,7
49.46, None, None, None,8.81,121.4, None, None, -16.0, None, None, None, None, None, None, None, None,-7.7, None, None, None, None,15.65, None, None, None, None,2017-02-12 23:00:00, None,7
49.26, None, None, None,3.665,150.6, None, None, -16.0, None, None, None, None, None, None, None, None,-7.84, None, None, None, None,41.71, None, None, None, None,2017-02-13 00:00:00, None,7
49.57, None, None, None,1.778,190.2, None, None, -16.0, None, None, None, None, None, None, None, None,-7.79, None, None, None, None,60.37, None, None, None, None,2017-02-13 01:00:00, None,7
49.6, None, None, None,3.549,163.1, None, None, -15.0, None, None, None, None, None, None, None, None,-7.61, None, None, None, None,33.68, None, None, None, None,2017-02-13 02:00:00, None,7
49.2, None, None, None,2.201,170.8, None, None, -15.0, None, None, None, None, None, None, None, None,-7.54, None, None, None, None,47.35, None, None, None, None,2017-02-13 03:00:00, None,7
48.78, None, None, None,5.686,130.5, None, None, -15.0, None, None, None, None, None, None, None, None,-7.25, None, None, None, None,22.0, None, None, None, None,2017-02-13 04:00:00, None,7
47.66, None, None, None,4.485,127.5, None, None, -16.0, None, None, None, None, None, None, None, None,-7.8, None, None, None, None,23.68, None, None, None, None,2017-02-13 05:00:00, None,7
48.33, None, None, None,3.815,142.6, None, None, -16.0, None, None, None, None, None, None, None, None,-7.74, None, None, None, None,32.3, None, None, None, None,2017-02-13 06:00:00, None,7
48.87, None, None, None,3.816,133.7, None, None, -16.0, None, None, None, None, None, None, None, None,-7.62, None, None, None, None,29.72, None, None, None, None,2017-02-13 07:00:00, None,7
48.14, None, None, None,3.172,166.6, None, None, -16.0, None, None, None, None, None, None, None, None,-7.55, None, None, None, None,38.26, None, None, None, None,2017-02-13 08:00:00, None,7
48.97, None, None, None,5.142,115.9, None, None, -14.0, None, None, None, None, None, None, None, None,-6.297, None, None, None, None,25.07, None, None, None, None,2017-02-13 09:00:00, None,7
48.64, None, None, None,3.243,132.1, None, None, -13.0, None, None, None, None, None, None, None, None,-4.793, None, None, None, None,30.24, None, None, None, None,2017-02-13 10:00:00, None,7
45.62, None, None, None,1.949,156.6, None, None, -12.0, None, None, None, None, None, None, None, None,-3.284, None, None, None, None,41.03, None, None, None, None,2017-02-13 11:00:00, None,7
25.96, None, None, None,0.838,115.8, None, None, -16.0, None, None, None, None, None, None, None, None,-0.769, None, None, None, None,65.65, None, None, None, None,2017-02-13 12:00:00, None,7
21.73, None, None, None,1.258,199.7, None, None, -19.0, None, None, None, None, None, None, None, None,0.276, None, None, None, None,57.71, None, None, None, None,2017-02-13 13:00:00, None,7
22.37, None, None, None,1.172,307.1, None, None, -17.0, None, None, None, None, None, None, None, None,-0.462, None, None, None, None,58.17, None, None, None, None,2017-02-13 14:00:00, None,7
21.49, None, None, None,0.778,201.6, None, None, -18.0, None, None, None, None, None, None, None, None,1.257, None, None, None, None,58.52, None, None, None, None,2017-02-13 15:00:00, None,7
23.11, None, None, None,2.407,328.5, None, None, -17.0, None, None, None, None, None, None, None, None,-0.727, None, None, None, None,32.32, None, None, None, None,2017-02-13 16:00:00, None,7
33.97, None, None, None,2.189,5.731, None, None, -15.0, None, None, None, None, None, None, None, None,-2.694, None, None, None, None,42.12, None, None, None, None,2017-02-13 17:00:00, None,7
43.62, None, None, None,1.15,70.5, None, None, -13.0, None, None, None, None, None, None, None, None,-3.919, None, None, None, None,56.55, None, None, None, None,2017-02-13 18:00:00, None,7
40.38, None, None, None,1.203,123.4, None, None, -15.0, None, None, None, None, None, None, None, None,-4.902, None, None, None, None,56.27, None, None, None, None,2017-02-13 19:00:00, None,7
39.7, None, None, None,2.247,312.2, None, None, -15.0, None, None, None, None, None, None, None, None,-4.97, None, None, None, None,50.99, None, None, None, None,2017-02-13 20:00:00, None,7
41.15, None, None, None,4.372,310.6, None, None, -15.0, None, None, None, None, None, None, None, None,-5.184, None, None, None, None,22.48, None, None, None, None,2017-02-13 21:00:00, None,7
43.23, None, None, None,1.576,97.2, None, None, -14.0, None, None, None, None, None, None, None, None,-4.952, None, None, None, None,57.12, None, None, None, None,2017-02-13 22:00:00, None,7
43.42, None, None, None,1.064,213.3, None, None, -14.0, None, None, None, None, None, None, None, None,-4.992, None, None, None, None,72.1, None, None, None, None,2017-02-13 23:00:00, None,7
44.65, None, None, None,5.716,304.6, None, None, -14.0, None, None, None, None, None, None, None, None,-5.331, None, None, None, None,16.52, None, None, None, None,2017-02-14 00:00:00, None,7
41.1, None, None, None,1.673,252.4, None, None, -15.0, None, None, None, None, None, None, None, None,-4.925, None, None, None, None,61.86, None, None, None, None,2017-02-14 01:00:00, None,7
37.94, None, None, None,2.319,124.3, None, None, -16.0, None, None, None, None, None, None, None, None,-5.594, None, None, None, None,49.38, None, None, None, None,2017-02-14 02:00:00, None,7
43.86, None, None, None,2.059,241.1, None, None, -15.0, None, None, None, None, None, None, None, None,-5.885, None, None, None, None,28.75, None, None, None, None,2017-02-14 03:00:00, None,7
46.41, None, None, None,2.045,181.1, None, None, -15.0, None, None, None, None, None, None, None, None,-5.983, None, None, None, None,42.86, None, None, None, None,2017-02-14 04:00:00, None,7
47.82, None, None, None,2.29,167.0, None, None, -14.0, None, None, None, None, None, None, None, None,-6.024, None, None, None, None,37.99, None, None, None, None,2017-02-14 05:00:00, None,7
49.31, None, None, None,8.01,116.5, None, None, -14.0, None, None, None, None, None, None, None, None,-5.721, None, None, None, None,19.62, None, None, None, None,2017-02-14 06:00:00, None,7
51.0, None, None, None,3.656,113.7, None, None, -13.0, None, None, None, None, None, None, None, None,-5.254, None, None, None, None,47.16, None, None, None, None,2017-02-14 07:00:00, None,7
51.24, None, None, None,1.227,256.1, None, None, -13.0, None, None, None, None, None, None, None, None,-5.197, None, None, None, None,70.6, None, None, None, None,2017-02-14 08:00:00, None,7
48.98, None, None, None,0.183,140.3, None, None, -11.0, None, None, None, None, None, None, None, None,-3.151, None, None, None, None,79.0, None, None, None, None,2017-02-14 09:00:00, None,7
43.27, None, None, None,3.31,159.8, None, None, -14.0, None, None, None, None, None, None, None, None,-4.404, None, None, None, None,54.93, None, None, None, None,2017-02-14 10:00:00, None,7
35.18, None, None, None,4.096,145.8, None, None, -13.0, None, None, None, None, None, None, None, None,-1.186, None, None, None, None,47.46, None, None, None, None,2017-02-14 11:00:00, None,7
20.99, None, None, None,8.36,127.2, None, None, -19.0, None, None, None, None, None, None, None, None,0.893, None, None, None, None,19.51, None, None, None, None,2017-02-14 12:00:00, None,7
20.73, None, None, None,4.998,129.3, None, None, -19.0, None, None, None, None, None, None, None, None,1.16, None, None, None, None,31.36, None, None, None, None,2017-02-14 13:00:00, None,7
21.41, None, None, None,5.201,124.4, None, None, -18.0, None, None, None, None, None, None, None, None,-0.082, None, None, None, None,39.61, None, None, None, None,2017-02-14 14:00:00, None,7
20.94, None, None, None,5.305,131.6, None, None, -20.0, None, None, None, None, None, None, None, None,0.232, None, None, None, None,42.07, None, None, None, None,2017-02-14 15:00:00, None,7
20.9, None, None, None,9.33,126.4, None, None, -18.0, None, None, None, None, None, None, None, None,-0.026, None, None, None, None,25.27, None, None, None, None,2017-02-14 16:00:00, None,7
20.52, None, None, None,14.27,123.3, None, None, -19.0, None, None, None, None, None, None, None, None,0.611, None, None, None, None,16.29, None, None, None, None,2017-02-14 17:00:00, None,7
20.75, None, None, None,12.1,136.1, None, None, -18.0, None, None, None, None, None, None, None, None,-0.174, None, None, None, None,14.67, None, None, None, None,2017-02-14 18:00:00, None,7
20.91, None, None, None,13.15,135.2, None, None, -18.0, None, None, None, None, None, None, None, None,-0.281, None, None, None, None,15.81, None, None, None, None,2017-02-14 19:00:00, None,7
21.32, None, None, None,12.52,129.5, None, None, -18.0, None, None, None, None, None, None, None, None,-0.814, None, None, None, None,17.06, None, None, None, None,2017-02-14 20:00:00, None,7
21.29, None, None, None,14.01,121.2, None, None, -18.0, None, None, None, None, None, None, None, None,-0.709, None, None, None, None,14.6, None, None, None, None,2017-02-14 21:00:00, None,7
20.73, None, None, None,15.48,125.8, None, None, -20.0, None, None, None, None, None, None, None, None,0.107, None, None, None, None,17.48, None, None, None, None,2017-02-14 22:00:00, None,7
20.38, None, None, None,15.5,130.6, None, None, -19.0, None, None, None, None, None, None, None, None,0.875, None, None, None, None,17.16, None, None, None, None,2017-02-14 23:00:00, None,7
