RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,43.38,193.2, None, None, None, None, None, None, None, None, None, None, None, -4.152, None, None, None, None,16.56, None, None, None, None,2017-02-12 00:00:00, None,7
None, None, None, None,48.28,189.5, None, None, None, None, None, None, None, None, None, None, None, -4.019, None, None, None, None,16.11, None, None, None, None,2017-02-12 01:00:00, None,7
None, None, None, None,53.2,188.7, None, None, None, None, None, None, None, None, None, None, None, -3.867, None, None, None, None,12.13, None, None, None, None,2017-02-12 02:00:00, None,7
None, None, None, None,65.35,191.1, None, None, None, None, None, None, None, None, None, None, None, -3.829, None, None, None, None,13.91, None, None, None, None,2017-02-12 03:00:00, None,7
None, None, None, None,82.7,197.1, None, None, None, None, None, None, None, None, None, None, None, -3.564, None, None, None, None,15.94, None, None, None, None,2017-02-12 04:00:00, None,7
None, None, None, None,59.34,201.4, None, None, None, None, None, None, None, None, None, None, None, -2.959, None, None, None, None,20.03, None, None, None, None,2017-02-12 05:00:00, None,7
None, None, None, None,54.73,186.8, None, None, None, None, None, None, None, None, None, None, None, -4.029, None, None, None, None,22.04, None, None, None, None,2017-02-12 06:00:00, None,7
None, None, None, None,21.22,154.4, None, None, None, None, None, None, None, None, None, None, None, -5.374, None, None, None, None,37.47, None, None, None, None,2017-02-12 07:00:00, None,7
None, None, None, None,12.83,88.0, None, None, None, None, None, None, None, None, None, None, None, -5.374, None, None, None, None,23.78, None, None, None, None,2017-02-12 08:00:00, None,7
None, None, None, None,11.75,123.0, None, None, None, None, None, None, None, None, None, None, None, -4.267, None, None, None, None,35.84, None, None, None, None,2017-02-12 09:00:00, None,7
None, None, None, None,20.68,202.4, None, None, None, None, None, None, None, None, None, None, None, -3.754, None, None, None, None,26.48, None, None, None, None,2017-02-12 10:00:00, None,7
None, None, None, None,34.43,209.1, None, None, None, None, None, None, None, None, None, None, None, -3.725, None, None, None, None,13.57, None, None, None, None,2017-02-12 11:00:00, None,7
None, None, None, None,39.44,212.6, None, None, None, None, None, None, None, None, None, None, None, -3.715, None, None, None, None,14.38, None, None, None, None,2017-02-12 12:00:00, None,7
None, None, None, None,40.72,209.2, None, None, None, None, None, None, None, None, None, None, None, -3.743, None, None, None, None,13.44, None, None, None, None,2017-02-12 13:00:00, None,7
None, None, None, None,43.75,210.2, None, None, None, None, None, None, None, None, None, None, None, -3.346, None, None, None, None,11.56, None, None, None, None,2017-02-12 14:00:00, None,7
None, None, None, None,45.49,212.9, None, None, None, None, None, None, None, None, None, None, None, -3.62, None, None, None, None,12.34, None, None, None, None,2017-02-12 15:00:00, None,7
None, None, None, None,42.49,212.6, None, None, None, None, None, None, None, None, None, None, None, -3.393, None, None, None, None,13.46, None, None, None, None,2017-02-12 16:00:00, None,7
None, None, None, None,32.69,208.5, None, None, None, None, None, None, None, None, None, None, None, -3.355, None, None, None, None,19.27, None, None, None, None,2017-02-12 17:00:00, None,7
None, None, None, None,20.8,191.0, None, None, None, None, None, None, None, None, None, None, None, -3.251, None, None, None, None,19.15, None, None, None, None,2017-02-12 18:00:00, None,7
None, None, None, None,11.9,151.9, None, None, None, None, None, None, None, None, None, None, None, -3.962, None, None, None, None,23.24, None, None, None, None,2017-02-12 19:00:00, None,7
None, None, None, None,9.06,150.3, None, None, None, None, None, None, None, None, None, None, None, -3.753, None, None, None, None,24.68, None, None, None, None,2017-02-12 20:00:00, None,7
None, None, None, None,7.33,172.6, None, None, None, None, None, None, None, None, None, None, None, -3.734, None, None, None, None,17.66, None, None, None, None,2017-02-12 21:00:00, None,7
None, None, None, None,5.623,138.0, None, None, None, None, None, None, None, None, None, None, None, -3.64, None, None, None, None,23.82, None, None, None, None,2017-02-12 22:00:00, None,7
None, None, None, None,10.36,141.3, None, None, None, None, None, None, None, None, None, None, None, -3.318, None, None, None, None,20.44, None, None, None, None,2017-02-12 23:00:00, None,7
None, None, None, None,11.12,140.5, None, None, None, None, None, None, None, None, None, None, None, -2.845, None, None, None, None,16.98, None, None, None, None,2017-02-13 00:00:00, None,7
None, None, None, None,10.0,146.4, None, None, None, None, None, None, None, None, None, None, None, -3.053, None, None, None, None,16.93, None, None, None, None,2017-02-13 01:00:00, None,7
None, None, None, None,14.14,134.6, None, None, None, None, None, None, None, None, None, None, None, -3.194, None, None, None, None,6.262, None, None, None, None,2017-02-13 02:00:00, None,7
None, None, None, None,8.11,141.8, None, None, None, None, None, None, None, None, None, None, None, -3.043, None, None, None, None,9.95, None, None, None, None,2017-02-13 03:00:00, None,7
None, None, None, None,4.64,143.8, None, None, None, None, None, None, None, None, None, None, None, -2.921, None, None, None, None,21.18, None, None, None, None,2017-02-13 04:00:00, None,7
None, None, None, None,5.844,128.5, None, None, None, None, None, None, None, None, None, None, None, -2.345, None, None, None, None,21.46, None, None, None, None,2017-02-13 05:00:00, None,7
None, None, None, None,9.7,106.0, None, None, None, None, None, None, None, None, None, None, None, -2.251, None, None, None, None,11.58, None, None, None, None,2017-02-13 06:00:00, None,7
None, None, None, None,8.58,78.7, None, None, None, None, None, None, None, None, None, None, None, -2.439, None, None, None, None,21.29, None, None, None, None,2017-02-13 07:00:00, None,7
None, None, None, None,5.484,76.0, None, None, None, None, None, None, None, None, None, None, None, -2.741, None, None, None, None,28.41, None, None, None, None,2017-02-13 08:00:00, None,7
None, None, None, None,10.51,97.3, None, None, None, None, None, None, None, None, None, None, None, -2.713, None, None, None, None,14.83, None, None, None, None,2017-02-13 09:00:00, None,7
None, None, None, None,15.06,105.2, None, None, None, None, None, None, None, None, None, None, None, -2.703, None, None, None, None,14.44, None, None, None, None,2017-02-13 10:00:00, None,7
None, None, None, None,11.32,100.1, None, None, None, None, None, None, None, None, None, None, None, -2.015, None, None, None, None,15.45, None, None, None, None,2017-02-13 11:00:00, None,7
None, None, None, None,10.02,108.3, None, None, None, None, None, None, None, None, None, None, None, -1.744, None, None, None, None,14.8, None, None, None, None,2017-02-13 12:00:00, None,7
None, None, None, None,6.102,84.6, None, None, None, None, None, None, None, None, None, None, None, -1.068, None, None, None, None,23.2, None, None, None, None,2017-02-13 13:00:00, None,7
None, None, None, None,3.769,69.97, None, None, None, None, None, None, None, None, None, None, None, -1.976, None, None, None, None,39.05, None, None, None, None,2017-02-13 14:00:00, None,7
None, None, None, None,1.286,349.9, None, None, None, None, None, None, None, None, None, None, None, -0.191, None, None, None, None,69.88, None, None, None, None,2017-02-13 15:00:00, None,7
None, None, None, None,6.605,168.3, None, None, None, None, None, None, None, None, None, None, None, -0.117, None, None, None, None,45.0, None, None, None, None,2017-02-13 16:00:00, None,7
None, None, None, None,5.698,117.3, None, None, None, None, None, None, None, None, None, None, None, -1.027, None, None, None, None,63.18, None, None, None, None,2017-02-13 17:00:00, None,7
None, None, None, None,10.96,73.2, None, None, None, None, None, None, None, None, None, None, None, -0.724, None, None, None, None,22.15, None, None, None, None,2017-02-13 18:00:00, None,7
None, None, None, None,17.93,112.5, None, None, None, None, None, None, None, None, None, None, None, -0.299, None, None, None, None,9.52, None, None, None, None,2017-02-13 19:00:00, None,7
None, None, None, None,30.17,114.6, None, None, None, None, None, None, None, None, None, None, None, -0.242, None, None, None, None,9.32, None, None, None, None,2017-02-13 20:00:00, None,7
None, None, None, None,11.63,86.9, None, None, None, None, None, None, None, None, None, None, None, -0.224, None, None, None, None,20.32, None, None, None, None,2017-02-13 21:00:00, None,7
None, None, None, None,3.178,81.5, None, None, None, None, None, None, None, None, None, None, None, -0.504, None, None, None, None,27.92, None, None, None, None,2017-02-13 22:00:00, None,7
None, None, None, None,0.342,86.5, None, None, None, None, None, None, None, None, None, None, None, -0.505, None, None, None, None,12.52, None, None, None, None,2017-02-13 23:00:00, None,7
None, None, None, None,0.351,94.5, None, None, None, None, None, None, None, None, None, None, None, -0.682, None, None, None, None,5.528, None, None, None, None,2017-02-14 00:00:00, None,7
None, None, None, None,0.352,92.9, None, None, None, None, None, None, None, None, None, None, None, -0.381, None, None, None, None,1.849, None, None, None, None,2017-02-14 01:00:00, None,7
