ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
1.0,0.0,-8.5,1.0,2020-03-26,169.0,-1.0,13,,,,,
,,,,2020-03-25 00:00:00,,,13,6.8,-11.1,329.0,95.0,0.0
,,,,2020-03-25 01:00:00,,,13,5.8,-11.3,317.0,95.0,0.0
,,,,2020-03-25 02:00:00,,,13,9.4,-11.4,313.0,94.0,0.0
,,,,2020-03-25 03:00:00,,,13,6.6,-12.0,310.0,90.0,0.0
,,,,2020-03-25 04:00:00,,,13,7.8,-12.9,306.0,91.0,0.0
,,,,2020-03-25 05:00:00,,,13,7.0,-13.7,305.0,91.0,0.0
,,,,2020-03-25 06:00:00,,,13,6.6,-11.5,312.0,78.0,0.0
,,,,2020-03-25 07:00:00,,,13,3.7,-6.0,321.0,49.0,0.0
,,,,2020-03-25 08:00:00,,,13,8.8,-7.5,325.0,58.0,0.0
,,,,2020-03-25 09:00:00,,,13,0.0,-5.7,327.0,51.0,0.0
,,,,2020-03-25 10:00:00,,,13,0.0,-4.0,322.0,51.0,0.0
,,,,2020-03-25 11:00:00,,,13,0.0,-3.3,301.0,54.0,0.0
,,,,2020-03-25 12:00:00,,,13,0.0,-2.4,320.0,48.0,0.0
,,,,2020-03-25 13:00:00,,,13,0.0,-1.5,312.0,51.0,0.0
,,,,2020-03-25 14:00:00,,,13,0.0,-2.4,312.0,51.0,0.0
,,,,2020-03-25 15:00:00,,,13,0.0,-4.5,295.0,61.0,0.0
,,,,2020-03-25 16:00:00,,,13,0.0,-4.9,291.0,63.0,0.0
,,,,2020-03-25 17:00:00,,,13,0.0,-7.2,290.0,72.0,0.0
,,,,2020-03-25 18:00:00,,,13,0.0,-9.8,298.0,86.0,0.0
,,,,2020-03-25 19:00:00,,,13,0.0,-10.2,291.0,87.0,0.0
,,,,2020-03-25 20:00:00,,,13,0.0,-10.1,280.0,84.0,0.0
,,,,2020-03-25 21:00:00,,,13,0.0,-9.5,270.0,80.0,0.0
,,,,2020-03-25 22:00:00,,,13,0.0,-9.9,255.0,80.0,0.0
,,,,2020-03-25 23:00:00,,,13,0.0,-10.0,267.0,81.0,0.0
,,,,2020-03-26 00:00:00,,,13,1.6,-9.9,270.0,91.0,0.0
,,,,2020-03-26 01:00:00,,,13,1.7,-9.9,262.0,96.0,0.0
,,,,2020-03-26 02:00:00,,,13,7.7,-9.8,263.0,99.0,0.0
,,,,2020-03-26 03:00:00,,,13,4.2,-9.6,262.0,100.0,0.0
,,,,2020-03-26 04:00:00,,,13,5.1,-9.5,263.0,100.0,0.0
,,,,2020-03-26 05:00:00,,,13,5.2,-9.1,229.0,100.0,0.0
,,,,2020-03-26 06:00:00,,,13,2.7,-8.7,244.0,100.0,0.0
,,,,2020-03-26 07:00:00,,,13,2.6,-7.9,232.0,97.0,0.0
,,,,2020-03-26 08:00:00,,,13,2.9,-7.7,219.0,96.0,0.0
,,,,2020-03-26 09:00:00,,,13,4.2,-6.7,228.0,92.0,0.0
,,,,2020-03-26 10:00:00,,,13,5.4,-5.5,226.0,88.0,0.0
,,,,2020-03-26 11:00:00,,,13,3.8,-5.2,228.0,90.0,0.0
,,,,2020-03-26 12:00:00,,,13,5.5,-4.8,216.0,90.0,0.0
,,,,2020-03-26 13:00:00,,,13,8.7,-4.8,201.0,90.0,0.0
,,,,2020-03-26 14:00:00,,,13,9.9,-4.4,216.0,88.0,0.0
,,,,2020-03-26 15:00:00,,,13,10.4,-3.9,215.0,82.0,0.0
,,,,2020-03-26 16:00:00,,,13,8.5,-4.3,218.0,85.0,0.0
,,,,2020-03-26 17:00:00,,,13,11.2,-4.9,214.0,88.0,0.0
,,,,2020-03-26 18:00:00,,,13,6.0,-5.4,248.0,92.0,0.0
,,,,2020-03-26 19:00:00,,,13,7.9,-5.8,245.0,96.0,0.0
,,,,2020-03-26 20:00:00,,,13,8.3,-6.1,251.0,99.0,0.0
,,,,2020-03-26 21:00:00,,,13,9.6,-6.3,269.0,100.0,0.0
,,,,2020-03-26 22:00:00,,,13,8.0,-6.3,271.0,100.0,0.0
,,,,2020-03-26 23:00:00,,,13,7.6,-6.3,263.0,100.0,0.0
,,,,2020-03-27 00:00:00,,,13,5.2,-6.4,245.0,100.0,0.0
,,,,2020-03-27 01:00:00,,,13,3.7,-6.5,252.0,100.0,0.0
,,,,2020-03-27 02:00:00,,,13,4.9,-6.6,249.0,100.0,0.0
,,,,2020-03-27 03:00:00,,,13,4.3,-6.6,237.0,100.0,0.0
,,,,2020-03-27 04:00:00,,,13,3.3,-6.6,258.0,100.0,0.0
,,,,2020-03-27 05:00:00,,,13,3.5,-6.6,231.0,100.0,0.0
