ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0, 0.0,-1.5, 0.0,2020-03-25,0.0, 7.5,13,,,,,,
, None,-3.5, None,2020-03-26,0.0, None,13,,,,,,
, None,1.5, None,2020-03-27,0.0, None,13,,,,,,
, None,2.5, None,2020-03-28,0.0, None,13,,,,,,
0.8, 0.8,3.5, 0.0,2020-03-29,0.0, 14.0,13,,,,,,
, None,2.5, None,2020-03-30,0.0, None,13,,,,,,
, None,-1.5, None,2020-03-31,0.0, None,13,,,,,,
,,,,2020-03-25 00:00:00,,,13,345.5,4.0, None,39.5, None, None
,,,,2020-03-25 01:00:00,,,13,136.5,1.4, None,52.3, None, None
,,,,2020-03-25 02:00:00,,,13,148.1,-0.7, None,60.2, None, None
,,,,2020-03-25 03:00:00,,,13,151.0,-1.8, None,64.5, None, None
,,,,2020-03-25 04:00:00,,,13,160.0,-2.6, None,67.8, None, None
,,,,2020-03-25 05:00:00,,,13,159.8,-2.8, None,67.7, None, None
,,,,2020-03-25 06:00:00,,,13,153.4,-3.4, None,70.5, None, None
,,,,2020-03-25 07:00:00,,,13,157.8,-3.1, None,66.6, None, None
,,,,2020-03-25 08:00:00,,,13,88.8,0.9, None,45.0, None, None
,,,,2020-03-25 09:00:00,,,13,29.3,2.8, None,32.9, None, None
,,,,2020-03-25 10:00:00,,,13,28.3,3.8, None,29.1, None, None
,,,,2020-03-25 11:00:00,,,13,28.0,4.7, None,26.6, None, None
,,,,2020-03-25 12:00:00,,,13,32.2,5.8, None,24.8, None, None
,,,,2020-03-25 13:00:00,,,13,35.5,6.7, None,23.7, None, None
,,,,2020-03-25 14:00:00,,,13,25.6,7.2, None,23.2, None, None
,,,,2020-03-25 15:00:00,,,13,18.6,7.5, None,22.7, None, None
,,,,2020-03-25 16:00:00,,,13,20.2,8.3, None,21.5, None, None
,,,,2020-03-25 17:00:00,,,13,34.5,8.5, None,21.2, None, None
,,,,2020-03-25 18:00:00,,,13,30.1,8.1, None,22.1, None, None
,,,,2020-03-25 19:00:00,,,13,128.2,5.8, None,28.6, None, None
,,,,2020-03-25 20:00:00,,,13,148.6,3.1, None,39.4, None, None
,,,,2020-03-25 21:00:00,,,13,150.9,1.1, None,47.0, None, None
,,,,2020-03-25 22:00:00,,,13,147.8,0.3, None,50.2, None, None
,,,,2020-03-25 23:00:00,,,13,137.4,-0.2, None,51.8, None, None
,,,,2020-03-26 00:00:00,,,13,302.1,-0.1, None,50.3, None, None
,,,,2020-03-26 01:00:00,,,13,93.2,-0.7, None,52.1, None, None
,,,,2020-03-26 02:00:00,,,13,47.8,-1.7, None,57.6, None, None
,,,,2020-03-26 03:00:00,,,13,119.5,-2.5, None,62.0, None, None
