snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
986.0, None, None,2020-04-15 00:00:00, 3.0, None, None,16
986.0, None, None,2020-04-15 01:00:00, 2.3, None, None,16
986.0, None, None,2020-04-15 02:00:00, 2.0, None, None,16
986.0, None, None,2020-04-15 03:00:00, 1.4, None, None,16
986.0, None, None,2020-04-15 04:00:00, 0.7, None, None,16
987.0, None, None,2020-04-15 05:00:00, 0.6, None, None,16
987.0, None, None,2020-04-15 06:00:00, 0.9, None, None,16
987.0, None, None,2020-04-15 07:00:00, 1.8, None, None,16
987.0, None, None,2020-04-15 08:00:00, 1.3, None, None,16
987.0, None, None,2020-04-15 09:00:00, 1.1, None, None,16
987.0, None, None,2020-04-15 10:00:00, 0.6, None, None,16
987.0, None, None,2020-04-15 11:00:00, 0.6, None, None,16
986.0, None, None,2020-04-15 12:00:00, 1.9, None, None,16
987.0, None, None,2020-04-15 13:00:00, 2.5, None, None,16
987.0, None, None,2020-04-15 14:00:00, 1.7, None, None,16
987.0, None, None,2020-04-15 15:00:00, 1.8, None, None,16
987.0, 929.0, None,2020-04-15 16:00:00, 2.0, None, None,16
987.0, None, None,2020-04-15 17:00:00, 3.5, None, None,16
986.0, None, None,2020-04-15 18:00:00, 5.3, None, None,16
986.0, None, None,2020-04-15 19:00:00, 6.4, None, None,16
986.0, None, None,2020-04-15 20:00:00, 5.0, None, None,16
986.0, None, None,2020-04-15 21:00:00, 6.3, None, None,16
986.0, None, None,2020-04-15 22:00:00, 6.6, None, None,16
986.0, None, None,2020-04-15 23:00:00, 7.9, None, None,16
986.0, None, None,2020-04-16 00:00:00, 6.5, None, None,16
986.0, None, None,2020-04-16 01:00:00, 5.9, None, None,16
986.0, None, None,2020-04-16 02:00:00, 4.9, None, None,16
986.0, None, None,2020-04-16 03:00:00, 3.8, None, None,16
986.0, None, None,2020-04-16 04:00:00, 3.6, None, None,16
986.0, None, None,2020-04-16 05:00:00, 2.9, None, None,16
986.0, None, None,2020-04-16 06:00:00, 2.5, None, None,16
986.0, None, None,2020-04-16 07:00:00, 2.2, None, None,16
986.0, None, None,2020-04-16 08:00:00, 1.9, None, None,16
986.0, None, None,2020-04-16 09:00:00, 1.0, None, None,16
986.0, None, None,2020-04-16 10:00:00, 0.6, None, None,16
986.0, None, None,2020-04-16 11:00:00, 0.2, None, None,16
986.0, None, None,2020-04-16 12:00:00, 0.0, None, None,16
986.0, None, None,2020-04-16 13:00:00, -0.2, None, None,16
986.0, None, None,2020-04-16 14:00:00, 0.0, None, None,16
986.0, None, None,2020-04-16 15:00:00, 1.1, None, None,16
986.0, 947.0, None,2020-04-16 16:00:00, 1.4, None, None,16
986.0, None, None,2020-04-16 17:00:00, 4.3, None, None,16
986.0, None, None,2020-04-16 18:00:00, 6.7, None, None,16
982.0, None, None,2020-04-16 19:00:00, 9.0, None, None,16
983.0, None, None,2020-04-16 20:00:00, 9.2, None, None,16
984.0, None, None,2020-04-16 21:00:00, 8.6, None, None,16
984.0, None, None,2020-04-16 22:00:00, 8.4, None, None,16
984.0, None, None,2020-04-16 23:00:00, 8.9, None, None,16
984.0, None, None,2020-04-17 00:00:00, 8.2, None, None,16
985.0, None, None,2020-04-17 01:00:00, 6.4, None, None,16
985.0, None, None,2020-04-17 02:00:00, 4.8, None, None,16
985.0, None, None,2020-04-17 03:00:00, 3.0, None, None,16
985.0, None, None,2020-04-17 04:00:00, 2.4, None, None,16
985.0, None, None,2020-04-17 05:00:00, 2.4, None, None,16
985.0, None, None,2020-04-17 06:00:00, 1.8, None, None,16
985.0, None, None,2020-04-17 07:00:00, 1.5, None, None,16
985.0, None, None,2020-04-17 08:00:00, 1.6, None, None,16
985.0, None, None,2020-04-17 09:00:00, 1.4, None, None,16
985.0, None, None,2020-04-17 10:00:00, 0.7, None, None,16
985.0, None, None,2020-04-17 11:00:00, 1.0, None, None,16
985.0, None, None,2020-04-17 12:00:00, 1.6, None, None,16
984.0, None, None,2020-04-17 13:00:00, 2.2, None, None,16
984.0, None, None,2020-04-17 14:00:00, 2.2, None, None,16
983.0, None, None,2020-04-17 15:00:00, 3.1, None, None,16
983.0, 950.0, None,2020-04-17 16:00:00, 3.2, None, None,16
983.0, None, None,2020-04-17 17:00:00, 4.3, None, None,16
983.0, None, None,2020-04-17 18:00:00, 4.9, None, None,16
983.0, None, None,2020-04-17 19:00:00, 4.9, None, None,16
983.0, None, None,2020-04-17 20:00:00, 6.1, None, None,16
983.0, None, None,2020-04-17 21:00:00, 4.4, None, None,16
983.0, None, None,2020-04-17 22:00:00, 4.7, None, None,16
983.0, None, None,2020-04-17 23:00:00, 4.8, None, None,16
983.0, None, None,2020-04-18 00:00:00, 4.7, None, None,16
983.0, None, None,2020-04-18 01:00:00, 3.3, None, None,16
983.0, None, None,2020-04-18 02:00:00, 3.3, None, None,16
984.0, None, None,2020-04-18 03:00:00, 2.8, None, None,16
984.0, None, None,2020-04-18 04:00:00, 2.0, None, None,16
984.0, None, None,2020-04-18 05:00:00, 2.1, None, None,16
984.0, None, None,2020-04-18 06:00:00, 2.2, None, None,16
984.0, None, None,2020-04-18 07:00:00, 1.6, None, None,16
984.0, None, None,2020-04-18 08:00:00, 1.4, None, None,16
984.0, None, None,2020-04-18 09:00:00, 1.2, None, None,16
984.0, None, None,2020-04-18 10:00:00, 1.2, None, None,16
983.0, None, None,2020-04-18 11:00:00, 1.4, None, None,16
983.0, None, None,2020-04-18 12:00:00, 1.3, None, None,16
983.0, None, None,2020-04-18 13:00:00, 2.0, None, None,16
983.0, None, None,2020-04-18 14:00:00, 2.6, None, None,16
982.0, None, None,2020-04-18 15:00:00, 2.9, None, None,16
982.0, 950.0, None,2020-04-18 16:00:00, 3.9, None, None,16
982.0, None, None,2020-04-18 17:00:00, 5.2, None, None,16
982.0, None, None,2020-04-18 19:00:00, 6.6, None, None,16
982.0, None, None,2020-04-18 20:00:00, 7.5, None, None,16
982.0, None, None,2020-04-18 21:00:00, 7.2, None, None,16
982.0, None, None,2020-04-18 22:00:00, 7.8, None, None,16
982.0, None, None,2020-04-18 23:00:00, 5.2, None, None,16
982.0, None, None,2020-04-19 00:00:00, 3.9, None, None,16
982.0, None, None,2020-04-19 01:00:00, 3.3, None, None,16
982.0, None, None,2020-04-19 02:00:00, 2.7, None, None,16
982.0, None, None,2020-04-19 03:00:00, 2.4, None, None,16
982.0, None, None,2020-04-19 04:00:00, 2.2, None, None,16
982.0, None, None,2020-04-19 05:00:00, 2.2, None, None,16
981.0, None, None,2020-04-19 06:00:00, 2.0, None, None,16
981.0, None, None,2020-04-19 07:00:00, 2.1, None, None,16
980.0, None, None,2020-04-19 08:00:00, 2.1, None, None,16
980.0, None, None,2020-04-19 09:00:00, 2.2, None, None,16
980.0, None, None,2020-04-19 10:00:00, 1.9, None, None,16
980.0, None, None,2020-04-19 11:00:00, 1.7, None, None,16
979.0, None, None,2020-04-19 12:00:00, 1.7, None, None,16
979.0, None, None,2020-04-19 13:00:00, 1.6, None, None,16
979.0, None, None,2020-04-19 14:00:00, 1.3, None, None,16
979.0, None, None,2020-04-19 15:00:00, 1.5, None, None,16
979.0, 950.0, None,2020-04-19 16:00:00, 1.8, None, None,16
978.0, None, None,2020-04-19 17:00:00, 2.1, None, None,16
978.0, None, None,2020-04-19 18:00:00, 2.8, None, None,16
978.0, None, None,2020-04-19 19:00:00, 4.1, None, None,16
978.0, None, None,2020-04-19 20:00:00, 5.2, None, None,16
977.0, None, None,2020-04-19 21:00:00, 4.6, None, None,16
977.0, None, None,2020-04-19 22:00:00, 5.5, None, None,16
977.0, None, None,2020-04-19 23:00:00, 5.1, None, None,16
977.0, None, None,2020-04-20 00:00:00, 5.4, None, None,16
977.0, None, None,2020-04-20 01:00:00, 4.3, None, None,16
976.0, None, None,2020-04-20 02:00:00, 3.5, None, None,16
975.0, None, None,2020-04-20 03:00:00, 1.9, None, None,16
975.0, None, None,2020-04-20 04:00:00, 2.3, None, None,16
975.0, None, None,2020-04-20 05:00:00, 1.3, None, None,16
974.0, None, None,2020-04-20 06:00:00, 1.2, None, None,16
974.0, None, None,2020-04-20 07:00:00, 1.0, None, None,16
973.0, None, None,2020-04-20 08:00:00, 0.9, None, None,16
973.0, None, None,2020-04-20 09:00:00, 0.8, None, None,16
972.0, None, None,2020-04-20 10:00:00, 0.9, None, None,16
972.0, None, None,2020-04-20 11:00:00, 0.6, None, None,16
972.0, None, None,2020-04-20 12:00:00, 0.5, None, None,16
972.0, None, None,2020-04-20 13:00:00, 0.4, None, None,16
971.0, None, None,2020-04-20 14:00:00, 0.6, None, None,16
971.0, None, None,2020-04-20 15:00:00, 1.1, None, None,16
971.0, 950.0, None,2020-04-20 16:00:00, 2.1, None, None,16
971.0, None, None,2020-04-20 17:00:00, 4.2, None, None,16
971.0, None, None,2020-04-20 18:00:00, 4.3, None, None,16
971.0, None, None,2020-04-20 19:00:00, 4.9, None, None,16
970.0, None, None,2020-04-20 20:00:00, 6.5, None, None,16
970.0, None, None,2020-04-20 21:00:00, 6.8, None, None,16
970.0, None, None,2020-04-20 22:00:00, 6.7, None, None,16
970.0, None, None,2020-04-20 23:00:00, 5.9, None, None,16
970.0, None, None,2020-04-21 00:00:00, 5.0, None, None,16
970.0, None, None,2020-04-21 01:00:00, 4.0, None, None,16
970.0, None, None,2020-04-21 02:00:00, 3.2, None, None,16
970.0, None, None,2020-04-21 03:00:00, 2.8, None, None,16
970.0, None, None,2020-04-21 04:00:00, 2.2, None, None,16
970.0, None, None,2020-04-21 05:00:00, 2.2, None, None,16
969.0, None, None,2020-04-21 06:00:00, 2.1, None, None,16
969.0, None, None,2020-04-21 07:00:00, 1.7, None, None,16
968.0, None, None,2020-04-21 08:00:00, 1.6, None, None,16
967.0, None, None,2020-04-21 09:00:00, 1.7, None, None,16
967.0, None, None,2020-04-21 10:00:00, 1.4, None, None,16
967.0, None, None,2020-04-21 11:00:00, 1.4, None, None,16
967.0, None, None,2020-04-21 12:00:00, 1.7, None, None,16
966.0, None, None,2020-04-21 13:00:00, 1.3, None, None,16
966.0, None, None,2020-04-21 14:00:00, 1.3, None, None,16
966.0, None, None,2020-04-21 15:00:00, 0.8, None, None,16
966.0, 950.0, None,2020-04-21 16:00:00, 0.2, None, None,16
966.0, None, None,2020-04-21 17:00:00, 0.0, None, None,16
