ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
0.0,0.0,0.0,2021-05-21,0.0,21
0.0,0.0,0.0,2021-05-22,0.0,21
0.8,0.8,0.0,2021-05-23,0.0,21
3.0,3.0,0.0,2021-05-24,0.0,21
0.2,0.2,0.0,2021-05-25,0.0,21
2.2,2.2,0.0,2021-05-26,0.0,21
1.8,1.8,0.0,2021-05-27,0.0,21
