WDIR_VECT,time,TEMP_MEAN,week_of_year
349.6,2019-10-29 00:00:00,4.8,44
5.3,2019-10-29 01:00:00,4.3,44
116.6,2019-10-29 02:00:00,5.8,44
102.9,2019-10-29 03:00:00,6.6,44
78.1,2019-10-29 04:00:00,7.1,44
45.3,2019-10-29 05:00:00,5.7,44
33.7,2019-10-29 06:00:00,6.1,44
193.2,2019-10-29 07:00:00,4.9,44
126.8,2019-10-29 08:00:00,3.9,44
11.7,2019-10-29 09:00:00,4.3,44
75.6,2019-10-29 10:00:00,5.0,44
44.5,2019-10-29 11:00:00,5.9,44
81.0,2019-10-29 12:00:00,6.7,44
169.7,2019-10-29 13:00:00,7.6,44
200.0,2019-10-29 14:00:00,8.3,44
207.1,2019-10-29 15:00:00,8.1,44
256.8,2019-10-29 16:00:00,8.0,44
241.9,2019-10-29 17:00:00,8.0,44
305.2,2019-10-29 18:00:00,7.4,44
271.0,2019-10-29 19:00:00,6.7,44
7.2,2019-10-29 20:00:00,5.1,44
5.9,2019-10-29 21:00:00,4.4,44
4.9,2019-10-29 22:00:00,4.0,44
5.6,2019-10-29 23:00:00,3.6,44
3.8,2019-10-30 00:00:00,3.3,44
5.0,2019-10-30 01:00:00,3.1,44
10.1,2019-10-30 02:00:00,2.9,44
4.3,2019-10-30 03:00:00,2.5,44
11.0,2019-10-30 04:00:00,2.4,44
359.6,2019-10-30 05:00:00,2.4,44
358.9,2019-10-30 06:00:00,1.9,44
0.4,2019-10-30 07:00:00,1.8,44
2.8,2019-10-30 08:00:00,1.9,44
12.9,2019-10-30 09:00:00,2.1,44
35.3,2019-10-30 10:00:00,3.6,44
133.9,2019-10-30 11:00:00,5.3,44
204.7,2019-10-30 12:00:00,6.2,44
265.3,2019-10-30 13:00:00,7.5,44
233.9,2019-10-30 14:00:00,7.9,44
252.1,2019-10-30 15:00:00,8.4,44
219.6,2019-10-30 16:00:00,8.8,44
232.8,2019-10-30 17:00:00,9.0,44
268.4,2019-10-30 18:00:00,8.2,44
356.4,2019-10-30 19:00:00,6.5,44
359.2,2019-10-30 20:00:00,5.3,44
5.5,2019-10-30 21:00:00,4.6,44
2.2,2019-10-30 22:00:00,4.2,44
359.6,2019-10-30 23:00:00,4.0,44
7.5,2019-10-31 00:00:00,3.7,44
1.4,2019-10-31 01:00:00,3.7,44
6.3,2019-10-31 02:00:00,3.5,44
357.6,2019-10-31 03:00:00,3.6,44
3.1,2019-10-31 04:00:00,3.7,44
19.0,2019-10-31 10:00:00,4.2,44
30.9,2019-10-31 11:00:00,5.4,44
