pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None,4.4, 16.0, None, None,597.0, 0.0, None,2018-09-24 00:00:00, None,39
None, None, None, None, None,4.8, 8.0, None, None,598.0, 0.0, None,2018-09-24 01:00:00, None,39
None, None, None, None, None,4.6, 21.0, None, None,599.0, 0.0, None,2018-09-24 02:00:00, None,39
None, None, None, None, None,4.7, 17.0, None, None,599.0, 0.0, None,2018-09-24 03:00:00, None,39
None, None, None, None, None,5.8, 19.0, None, None,599.0, 0.0, None,2018-09-24 04:00:00, None,39
None, None, None, None, None,5.7, None, None, None,599.0, 0.0, None,2018-09-24 05:00:00, None,39
None, None, None, None, None,6.0, None, None, None,599.0, 0.0, None,2018-09-24 06:00:00, None,39
None, None, None, None, None,6.1, 16.0, None, None,599.0, 0.0, None,2018-09-24 07:00:00, None,39
None, None, None, None, None,5.5, None, None, None,600.0, 0.0, None,2018-09-24 08:00:00, None,39
None, None, None, None, None,5.8, 17.0, None, None,600.0, 0.0, None,2018-09-24 09:00:00, None,39
None, None, None, None, None,5.5, 15.0, None, None,600.0, 0.0, None,2018-09-24 10:00:00, None,39
None, None, None, None, None,5.3, 17.0, None, None,600.0, 0.0, None,2018-09-24 11:00:00, None,39
None, None, None, None, None,5.3, 20.0, None, None,600.0, 0.0, None,2018-09-24 12:00:00, None,39
None, None, None, None, None,5.1, 16.0, None, None,600.0, 0.0, None,2018-09-24 13:00:00, None,39
None, None, None, None, None,4.4, 16.0, None, None,601.0, 0.0, None,2018-09-24 14:00:00, None,39
None, None, None, None, None,5.1, None, None, None,600.0, 0.0, None,2018-09-24 15:00:00, None,39
None, 409.0, None, None, None,5.4, None, None, None,600.0, 0.0, None,2018-09-24 16:00:00, None,39
None, None, None, None, None,6.4, 16.0, None, None,600.0, 0.0, None,2018-09-24 17:00:00, None,39
None, None, None, None, None,7.4, 15.0, None, None,599.0, 0.0, None,2018-09-24 18:00:00, None,39
None, None, None, None, None,8.4, 19.0, None, None,599.0, 0.0, None,2018-09-24 19:00:00, None,39
None, None, None, None, None,8.0, 18.0, None, None,599.0, 0.0, None,2018-09-24 20:00:00, None,39
None, None, None, None, None,8.3, 16.0, None, None,599.0, 0.0, None,2018-09-24 21:00:00, None,39
None, None, None, None, None,8.7, None, None, None,599.0, 0.0, None,2018-09-24 22:00:00, None,39
None, None, None, None, None,8.2, None, None, None,600.0, 0.0, None,2018-09-24 23:00:00, None,39
None, None, None, None, None,8.1, 9.0, None, None,600.0, 0.0, None,2018-09-25 00:00:00, None,39
None, None, None, None, None,7.6, 13.0, None, None,600.0, 0.0, None,2018-09-25 01:00:00, None,39
None, None, None, None, None,7.3, None, None, None,600.0, 0.0, None,2018-09-25 02:00:00, None,39
None, None, None, None, None,6.6, 18.0, None, None,600.0, 0.0, None,2018-09-25 03:00:00, None,39
None, None, None, None, None,6.4, 18.0, None, None,600.0, 0.0, None,2018-09-25 04:00:00, None,39
None, None, None, None, None,6.4, 17.0, None, None,600.0, 0.0, None,2018-09-25 05:00:00, None,39
None, None, None, None, None,6.1, 16.0, None, None,600.0, 0.0, None,2018-09-25 06:00:00, None,39
None, None, None, None, None,5.9, 18.0, None, None,600.0, 0.0, None,2018-09-25 07:00:00, None,39
None, None, None, None, None,5.7, 18.0, None, None,600.0, 0.0, None,2018-09-25 08:00:00, None,39
None, None, None, None, None,5.2, 26.0, None, None,601.0, 0.0, None,2018-09-25 09:00:00, None,39
None, None, None, None, None,4.2, 17.0, None, None,601.0, 0.0, None,2018-09-25 10:00:00, None,39
None, None, None, None, None,4.7, 16.0, None, None,601.0, None, None,2018-09-25 11:00:00, None,39
None, None, None, None, None,4.8, 16.0, None, None,601.0, None, None,2018-09-25 12:00:00, None,39
None, None, None, None, None,4.8, 17.0, None, None,601.0, None, None,2018-09-25 13:00:00, None,39
None, None, None, None, None,4.7, 17.0, None, None,600.0, None, None,2018-09-25 14:00:00, None,39
None, None, None, None, None,5.1, 16.0, None, None,600.0, None, None,2018-09-25 15:00:00, None,39
None, 416.0, None, None, None,5.5, 18.0, None, None,600.0, None, None,2018-09-25 16:00:00, None,39
None, None, None, None, None,6.1, None, None, None,600.0, None, None,2018-09-25 17:00:00, None,39
None, None, None, None, None,6.7, 17.0, None, None,600.0, None, None,2018-09-25 18:00:00, None,39
None, None, None, None, None,6.7, 16.0, None, None,600.0, None, None,2018-09-25 19:00:00, None,39
None, None, None, None, None,7.8, None, None, None,600.0, None, None,2018-09-25 20:00:00, None,39
