time,tasmin,tasmax,pcp,week_of_year
2018-11-26,-0.1,2.1,7.4,48
2018-11-27,-0.3,3.4,4.1,48
2018-11-28,-1.5,0.5,3.4,48
2018-11-29,-5.9,0.7,6.2,48
2018-11-30,-6.5,-2.5,0.0,48
2018-12-01,-6.2,-3.3,0.0,48
2018-12-02,-9.9,-6.0,5.9,48
