pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,-1.1, 30.0, None, None,481.0, 54.0, None,2018-11-12 00:00:00, None,46
None, None, None, None,-3.0, 30.0, None, None,481.0, 54.0, None,2018-11-12 01:00:00, None,46
None, None, None, None,-3.5, 29.0, None, None,481.0, 54.0, None,2018-11-12 02:00:00, None,46
None, None, None, None,-3.9, 30.0, None, None,482.0, 54.0, None,2018-11-12 03:00:00, None,46
None, None, None, None,-4.2, 29.0, None, None,482.0, 54.0, None,2018-11-12 04:00:00, None,46
None, None, None, None,-4.2, 30.0, None, None,482.0, 54.0, None,2018-11-12 05:00:00, None,46
None, None, None, None,-4.2, 33.0, None, None,482.0, 53.0, None,2018-11-12 06:00:00, None,46
None, None, None, None,-4.5, 35.0, None, None,482.0, 53.0, None,2018-11-12 07:00:00, None,46
None, None, None, None,-4.4, 30.0, None, None,482.0, 53.0, None,2018-11-12 08:00:00, None,46
None, None, None, None,-4.5, 36.0, None, None,482.0, 53.0, None,2018-11-12 09:00:00, None,46
None, None, None, None,-4.5, 34.0, None, None,482.0, 53.0, None,2018-11-12 10:00:00, None,46
None, None, None, None,-4.5, 35.0, None, None,482.0, 53.0, None,2018-11-12 11:00:00, None,46
None, None, None, None,-4.5, 35.0, None, None,482.0, 53.0, None,2018-11-12 12:00:00, None,46
None, None, None, None,-4.0, 35.0, None, None,482.0, 53.0, None,2018-11-12 13:00:00, None,46
None, None, None, None,-3.2, 34.0, None, None,482.0, 53.0, None,2018-11-12 14:00:00, None,46
None, None, None, None,-3.1, 36.0, None, None,482.0, 53.0, None,2018-11-12 15:00:00, None,46
None, None, None, None,-2.5, None, None, None,482.0, 53.0, None,2018-11-12 16:00:00, None,46
None, None, None, None,-0.6, 28.0, None, None,482.0, 53.0, None,2018-11-12 17:00:00, None,46
None, None, None, None,6.8, 22.0, None, None,482.0, 54.0, None,2018-11-12 18:00:00, None,46
None, None, None, None,6.3, 24.0, None, None,481.0, 54.0, None,2018-11-12 19:00:00, None,46
None, None, None, None,7.4, 25.0, None, None,480.0, 54.0, None,2018-11-12 20:00:00, None,46
None, None, None, None,4.6, 28.0, None, None,480.0, 54.0, None,2018-11-12 21:00:00, None,46
None, None, None, None,3.5, 26.0, None, None,480.0, 54.0, None,2018-11-12 22:00:00, None,46
None, None, None, None,2.6, 29.0, None, None,480.0, 54.0, None,2018-11-12 23:00:00, None,46
None, None, None, None,2.7, 28.0, None, None,481.0, 54.0, None,2018-11-13 00:00:00, None,46
None, None, None, None,1.9, 30.0, None, None,481.0, 54.0, None,2018-11-13 01:00:00, None,46
None, None, None, None,1.9, 31.0, None, None,481.0, 54.0, None,2018-11-13 02:00:00, None,46
None, None, None, None,2.4, 29.0, None, None,481.0, 54.0, None,2018-11-13 03:00:00, None,46
None, None, None, None,2.0, 30.0, None, None,481.0, 54.0, None,2018-11-13 04:00:00, None,46
None, None, None, None,1.8, None, None, None,481.0, 54.0, None,2018-11-13 05:00:00, None,46
None, None, None, None,1.9, 29.0, None, None,481.0, 54.0, None,2018-11-13 06:00:00, None,46
None, None, None, None,2.0, 29.0, None, None,481.0, 54.0, None,2018-11-13 07:00:00, None,46
None, None, None, None,1.4, None, None, None,481.0, 54.0, None,2018-11-13 08:00:00, None,46
None, None, None, None,1.5, None, None, None,481.0, 54.0, None,2018-11-13 09:00:00, None,46
None, None, None, None,0.2, 24.0, None, None,481.0, 54.0, None,2018-11-13 10:00:00, None,46
None, None, None, None,0.1, 26.0, None, None,481.0, 54.0, None,2018-11-13 11:00:00, None,46
None, None, None, None,0.1, 27.0, None, None,481.0, 54.0, None,2018-11-13 12:00:00, None,46
None, None, None, None,-0.6, 29.0, None, None,481.0, 54.0, None,2018-11-13 13:00:00, None,46
None, None, None, None,-0.8, None, None, None,481.0, 54.0, None,2018-11-13 14:00:00, None,46
None, None, None, None,0.3, 33.0, None, None,481.0, 54.0, None,2018-11-13 15:00:00, None,46
None, None, None, None,0.9, 33.0, None, None,481.0, 54.0, None,2018-11-13 16:00:00, None,46
None, None, None, None,3.6, 34.0, None, None,481.0, 54.0, None,2018-11-13 17:00:00, None,46
None, None, None, None,4.4, 33.0, None, None,481.0, 54.0, None,2018-11-13 18:00:00, None,46
None, None, None, None,3.7, 36.0, None, None,481.0, 54.0, None,2018-11-13 19:00:00, None,46
None, None, None, None,4.7, 35.0, None, None,480.0, 54.0, None,2018-11-13 20:00:00, None,46
None, None, None, None,3.3, 35.0, None, None,480.0, 54.0, None,2018-11-13 21:00:00, None,46
None, None, None, None,2.5, 34.0, None, None,480.0, 54.0, None,2018-11-13 22:00:00, None,46
None, None, None, None,1.6, 34.0, None, None,480.0, 54.0, None,2018-11-13 23:00:00, None,46
None, None, None, None,1.1, 35.0, None, None,481.0, 54.0, None,2018-11-14 00:00:00, None,46
None, None, None, None,0.6, 34.0, None, None,481.0, 54.0, None,2018-11-14 01:00:00, None,46
None, None, None, None,-0.9, None, None, None,481.0, 54.0, None,2018-11-14 02:00:00, None,46
None, None, None, None,-1.3, 28.0, None, None,483.0, 54.0, None,2018-11-14 03:00:00, None,46
None, None, None, None,-0.6, None, None, None,485.0, 57.0, None,2018-11-14 04:00:00, None,46
None, None, None, None,-0.4, None, None, None,486.0, 58.0, None,2018-11-14 05:00:00, None,46
None, None, None, None,-0.6, 36.0, None, None,488.0, 59.0, None,2018-11-14 06:00:00, None,46
None, None, None, None,-0.6, None, None, None,490.0, 61.0, None,2018-11-14 07:00:00, None,46
None, None, None, None,-0.5, None, None, None,491.0, 62.0, None,2018-11-14 08:00:00, None,46
None, None, None, None,-0.9, None, None, None,492.0, 64.0, None,2018-11-14 09:00:00, None,46
None, None, None, None,-0.7, 34.0, None, None,493.0, 64.0, None,2018-11-14 10:00:00, None,46
None, None, None, None,-0.8, 34.0, None, None,493.0, 65.0, None,2018-11-14 11:00:00, None,46
None, None, None, None,-1.0, None, None, None,493.0, 65.0, None,2018-11-14 12:00:00, None,46
None, None, None, None,-1.3, None, None, None,495.0, 68.0, None,2018-11-14 13:00:00, None,46
None, None, None, None,-1.5, None, None, None,498.0, 70.0, None,2018-11-14 14:00:00, None,46
None, None, None, None,-1.8, None, None, None,499.0, 71.0, None,2018-11-14 15:00:00, None,46
None, None, None, None,-1.4, None, None, None,502.0, 74.0, None,2018-11-14 16:00:00, None,46
None, None, None, None,-0.7, None, None, None,505.0, 77.0, None,2018-11-14 17:00:00, None,46
None, None, None, None,-0.7, 49.0, None, None,507.0, 80.0, None,2018-11-14 18:00:00, None,46
None, None, None, None,1.0, None, None, None,509.0, 82.0, None,2018-11-14 19:00:00, None,46
None, None, None, None,1.2, None, None, None,509.0, 82.0, None,2018-11-14 20:00:00, None,46
None, None, None, None,0.9, None, None, None,509.0, 82.0, None,2018-11-14 21:00:00, None,46
None, None, None, None,0.8, 50.0, None, None,509.0, 82.0, None,2018-11-14 22:00:00, None,46
None, None, None, None,1.0, 48.0, None, None,509.0, 82.0, None,2018-11-14 23:00:00, None,46
None, None, None, None,0.1, 49.0, None, None,509.0, 82.0, None,2018-11-15 00:00:00, None,46
None, None, None, None,-0.4, 49.0, None, None,509.0, 82.0, None,2018-11-15 01:00:00, None,46
None, None, None, None,-0.4, 52.0, None, None,509.0, 82.0, None,2018-11-15 02:00:00, None,46
None, None, None, None,-1.8, None, None, None,509.0, 82.0, None,2018-11-15 03:00:00, None,46
None, None, None, None,-1.6, None, None, None,509.0, 82.0, None,2018-11-15 04:00:00, None,46
None, None, None, None,-2.1, None, None, None,509.0, 82.0, None,2018-11-15 05:00:00, None,46
None, None, None, None,-1.8, None, None, None,509.0, 82.0, None,2018-11-15 06:00:00, None,46
None, None, None, None,-1.1, None, None, None,510.0, 82.0, None,2018-11-15 07:00:00, None,46
None, None, None, None,-1.1, 43.0, None, None,510.0, 82.0, None,2018-11-15 08:00:00, None,46
None, None, None, None,-1.4, 45.0, None, None,509.0, 82.0, None,2018-11-15 09:00:00, None,46
None, None, None, None,-1.4, 51.0, None, None,509.0, 82.0, None,2018-11-15 10:00:00, None,46
None, None, None, None,-1.6, 51.0, None, None,509.0, 82.0, None,2018-11-15 11:00:00, None,46
None, None, None, None,-1.4, 52.0, None, None,509.0, 82.0, None,2018-11-15 12:00:00, None,46
None, None, None, None,-1.4, 56.0, None, None,510.0, 82.0, None,2018-11-15 13:00:00, None,46
None, None, None, None,-1.3, 41.0, None, None,510.0, 82.0, None,2018-11-15 14:00:00, None,46
None, None, None, None,-1.4, None, None, None,510.0, 82.0, None,2018-11-15 15:00:00, None,46
None, None, None, None,-1.3, None, None, None,510.0, 82.0, None,2018-11-15 16:00:00, None,46
None, None, None, None,-1.1, 46.0, None, None,510.0, 82.0, None,2018-11-15 17:00:00, None,46
None, None, None, None,-0.7, None, None, None,511.0, 82.0, None,2018-11-15 18:00:00, None,46
None, None, None, None,-0.2, None, None, None,511.0, 83.0, None,2018-11-15 19:00:00, None,46
None, None, None, None,-0.3, None, None, None,511.0, 83.0, None,2018-11-15 20:00:00, None,46
None, None, None, None,0.2, 43.0, None, None,511.0, 84.0, None,2018-11-15 21:00:00, None,46
None, None, None, None,0.1, None, None, None,511.0, 84.0, None,2018-11-15 22:00:00, None,46
None, None, None, None,0.3, None, None, None,512.0, 85.0, None,2018-11-15 23:00:00, None,46
None, None, None, None,0.1, None, None, None,512.0, 85.0, None,2018-11-16 00:00:00, None,46
None, None, None, None,0.1, None, None, None,512.0, 85.0, None,2018-11-16 01:00:00, None,46
None, None, None, None,-0.2, None, None, None,513.0, 85.0, None,2018-11-16 02:00:00, None,46
