wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
None, None, None, None, None, None, None, None, None, None,2017-06-11 23:00:00, None, 0.0,24
225.0, 17.0, None, 0.06, 4.0, 101.5, 10.5, None, None, 66.0,2017-06-12 20:00:00, None, None,24
180.0, 18.7, None, 0.04, 3.0, 101.5, 9.9, None, None, 57.0,2017-06-12 21:00:00, None, None,24
247.5, 18.9, None, 0.02, 3.0, 101.5, 8.2, None, None, 50.0,2017-06-12 22:00:00, None, None,24
202.5, 18.8, None, -0.01, 3.0, 101.5, 8.3, None, None, 51.0,2017-06-12 23:00:00, None, 0.0,24
225.0, 19.1, None, 0.0, 2.0, 101.5, 9.6, None, None, 54.0,2017-06-13 00:00:00, None, None,24
157.5, 18.3, None, -0.01, 3.0, 101.5, 8.2, None, None, 52.0,2017-06-13 01:00:00, None, None,24
90.0, 17.2, None, -0.01, 4.0, 101.5, 6.9, None, None, 51.0,2017-06-13 02:00:00, None, None,24
90.0, 15.8, None, 0.0, 7.0, 101.5, 7.4, None, None, 57.0,2017-06-13 03:00:00, None, None,24
67.5, 14.3, None, 0.04, 6.0, 101.5, 7.6, None, None, 64.0,2017-06-13 04:00:00, None, None,24
90.0, 14.0, None, 0.12, 7.0, 101.6, 7.5, None, None, 65.0,2017-06-13 05:00:00, None, None,24
90.0, 13.2, None, 0.14, 6.0, 101.6, 6.8, None, None, 65.0,2017-06-13 06:00:00, None, None,24
67.5, 13.1, None, 0.1, 10.0, 101.7, 5.5, None, None, 60.0,2017-06-13 07:00:00, None, None,24
90.0, 12.6, None, 0.04, 6.0, 101.7, 5.7, None, None, 63.0,2017-06-13 08:00:00, None, None,24
90.0, 12.0, None, 0.02, 9.0, 101.7, 5.7, None, None, 65.0,2017-06-13 09:00:00, None, None,24
90.0, 11.6, None, 0.06, 7.0, 101.7, 5.6, None, None, 67.0,2017-06-13 10:00:00, None, None,24
90.0, 11.3, None, 0.09, 5.0, 101.8, 5.3, None, None, 66.0,2017-06-13 11:00:00, None, None,24
67.5, 11.1, None, 0.11, 9.0, 101.8, 5.0, None, None, 66.0,2017-06-13 12:00:00, None, None,24
90.0, 11.2, None, 0.08, 4.0, 101.8, 5.1, None, None, 66.0,2017-06-13 13:00:00, None, None,24
67.5, 10.5, None, 0.05, 4.0, 101.8, 6.4, None, None, 76.0,2017-06-13 14:00:00, None, None,24
67.5, 10.8, None, 0.06, 5.0, 101.8, 7.3, None, None, 79.0,2017-06-13 15:00:00, None, None,24
67.5, 11.1, None, 0.06, 8.0, 101.9, 6.6, None, None, 73.0,2017-06-13 16:00:00, None, None,24
90.0, 11.4, None, 0.05, 8.0, 101.9, 6.6, None, None, 72.0,2017-06-13 17:00:00, None, None,24
112.5, 12.5, None, 0.02, 2.0, 101.9, 6.7, None, None, 68.0,2017-06-13 18:00:00, None, None,24
112.5, 13.6, None, 0.0, 1.0, 101.9, 7.7, None, None, 68.0,2017-06-13 22:00:00, None, None,24
135.0, 14.3, None, -0.01, 1.0, 101.9, 7.0, None, None, 62.0,2017-06-13 23:00:00, None, 0.0,24
112.5, 15.9, None, -0.07, 1.0, 101.8, 7.9, None, None, 59.0,2017-06-14 00:00:00, None, None,24
135.0, 15.1, None, -0.08, 2.0, 101.8, 7.6, None, None, 61.0,2017-06-14 01:00:00, None, None,24
180.0, 15.3, None, -0.09, 3.0, 101.8, 7.0, None, None, 57.0,2017-06-14 02:00:00, None, None,24
90.0, 13.9, None, -0.05, 4.0, 101.8, 6.4, None, None, 61.0,2017-06-14 03:00:00, None, None,24
67.5, 13.2, None, -0.02, 3.0, 101.8, 6.4, None, None, 64.0,2017-06-14 04:00:00, None, None,24
90.0, 13.0, None, 0.01, 3.0, 101.8, 6.1, None, None, 63.0,2017-06-14 05:00:00, None, None,24
67.5, 12.7, None, -0.03, 7.0, 101.7, 5.8, None, None, 63.0,2017-06-14 06:00:00, None, None,24
67.5, 12.2, None, -0.02, 6.0, 101.8, 5.8, None, None, 65.0,2017-06-14 07:00:00, None, None,24
90.0, 11.9, None, 0.0, 4.0, 101.8, 5.9, None, None, 67.0,2017-06-14 08:00:00, None, None,24
67.5, 11.2, None, 0.05, 5.0, 101.8, 5.6, None, None, 68.0,2017-06-14 09:00:00, None, None,24
90.0, 11.1, None, 0.01, 4.0, 101.8, 5.3, None, None, 67.0,2017-06-14 10:00:00, None, None,24
90.0, 11.0, None, 0.01, 6.0, 101.8, 5.0, None, None, 66.0,2017-06-14 11:00:00, None, None,24
90.0, 10.9, None, 0.02, 5.0, 101.8, 4.6, None, None, 65.0,2017-06-14 12:00:00, None, None,24
90.0, 10.9, None, 0.07, 3.0, 101.8, 4.7, None, None, 66.0,2017-06-14 13:00:00, None, None,24
90.0, 11.1, None, 0.05, 6.0, 101.8, 5.3, None, None, 67.0,2017-06-14 14:00:00, None, None,24
90.0, 11.1, None, 0.05, 2.0, 101.9, 6.2, None, None, 72.0,2017-06-14 15:00:00, None, None,24
180.0, 11.4, None, 0.03, 2.0, 101.9, 6.8, None, None, 73.0,2017-06-14 16:00:00, None, None,24
112.5, 11.0, None, 0.05, 3.0, 101.9, 7.1, None, None, 77.0,2017-06-14 17:00:00, None, None,24
90.0, 11.1, None, 0.05, 8.0, 101.9, 5.6, None, None, 69.0,2017-06-14 18:00:00, None, None,24
45.0, 12.0, None, 0.06, 7.0, 101.9, 5.9, None, None, 66.0,2017-06-14 19:00:00, None, None,24
180.0, 13.3, None, 0.04, 2.0, 101.9, 5.2, None, None, 58.0,2017-06-14 20:00:00, None, None,24
112.5, 15.0, None, 0.02, 2.0, 101.9, 5.6, None, None, 53.0,2017-06-14 21:00:00, None, None,24
135.0, 16.2, None, -0.03, 3.0, 101.9, 5.4, None, None, 49.0,2017-06-14 22:00:00, None, None,24
135.0, 14.6, None, -0.01, 1.0, 101.9, 4.8, None, None, 52.0,2017-06-14 23:00:00, None, 0.0,24
None, 14.9, None, -0.03, 0.0, 101.9, 5.0, None, None, 52.0,2017-06-15 00:00:00, None, None,24
247.5, 13.8, None, -0.03, 1.0, 101.9, 6.5, None, None, 61.0,2017-06-15 01:00:00, None, None,24
None, 13.9, None, -0.1, 0.0, 101.8, 7.2, None, None, 64.0,2017-06-15 02:00:00, None, None,24
None, 13.6, None, -0.09, 0.0, 101.8, 7.0, None, None, 64.0,2017-06-15 03:00:00, None, None,24
67.5, 12.9, None, -0.11, 2.0, 101.8, 6.6, None, None, 66.0,2017-06-15 04:00:00, None, None,24
None, 12.0, None, -0.1, 0.0, 101.7, 5.6, None, None, 65.0,2017-06-15 05:00:00, None, None,24
22.5, 12.0, None, -0.17, 1.0, 101.6, 5.5, None, None, 65.0,2017-06-15 06:00:00, None, None,24
22.5, 11.9, None, -0.16, 2.0, 101.6, 6.1, None, None, 68.0,2017-06-15 07:00:00, None, None,24
90.0, 11.7, None, -0.21, 1.0, 101.5, 6.1, None, None, 69.0,2017-06-15 08:00:00, None, None,24
None, 11.6, None, -0.18, 0.0, 101.5, 7.0, None, None, 74.0,2017-06-15 09:00:00, None, None,24
22.5, 12.4, None, -0.22, 1.0, 101.4, 6.8, None, None, 69.0,2017-06-15 10:00:00, None, None,24
90.0, 12.6, None, -0.19, 3.0, 101.3, 5.8, None, None, 63.0,2017-06-15 11:00:00, None, None,24
90.0, 12.8, None, -0.19, 5.0, 101.3, 6.0, None, None, 63.0,2017-06-15 12:00:00, None, None,24
67.5, 11.8, None, -0.12, 8.0, 101.2, 7.0, None, None, 73.0,2017-06-15 13:00:00, None, None,24
90.0, 11.2, None, -0.07, 9.0, 101.2, 7.8, None, None, 80.0,2017-06-15 14:00:00, None, None,24
67.5, 11.4, None, -0.1, 10.0, 101.2, 8.0, None, None, 80.0,2017-06-15 15:00:00, None, None,24
67.5, 12.0, None, -0.16, 13.0, 101.1, 8.1, None, None, 77.0,2017-06-15 16:00:00, None, None,24
67.5, 12.7, None, -0.24, 13.0, 101.0, 7.1, None, None, 69.0,2017-06-15 17:00:00, None, None,24
67.5, 12.7, None, -0.18, 14.0, 101.0, 7.6, None, None, 71.0,2017-06-15 18:00:00, None, None,24
67.5, 11.6, None, -0.14, 11.0, 100.9, 8.9, None, None, 83.0,2017-06-15 19:00:00, None, None,24
67.5, 11.9, None, -0.06, 9.0, 100.9, 9.4, None, None, 85.0,2017-06-15 20:00:00, None, None,24
