ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0, 0.0,-14.0, 0.0,2018-02-12,33.0, -5.0,7,,,,,,
, None,-13.5, None,2018-02-13,31.0, None,7,,,,,,
0.0, 0.0,-6.5, 0.0,2018-02-14,31.0, 1.5,7,,,,,,
0.4, 0.0,-5.0, 0.4,2018-02-15,31.0, 2.0,7,,,,,,
4.6, 0.0,-4.5, 4.6,2018-02-16,31.0, 2.0,7,,,,,,
24.8, 0.0,-5.5, 24.8,2018-02-17,36.0, 2.5,7,,,,,,
0.0, 0.0,-7.0, 0.0,2018-02-18,57.0, -5.5,7,,,,,,
,,,,2018-02-12 00:00:00,,,7,,-9.9, 0.8,75.1,75.08,-9.95
,,,,2018-02-12 01:00:00,,,7,,-10.3, 0.057998,74.5,74.53,-10.33
,,,,2018-02-12 02:00:00,,,7,,-10.8, 0.418998,73.9,73.85,-10.79
,,,,2018-02-12 03:00:00,,,7,,-11.7, 1.237,74.7,74.67,-11.69
,,,,2018-02-12 04:00:00,,,7,,-12.8, 1.536,76.1,76.11,-12.78
,,,,2018-02-12 05:00:00,,,7,,-13.0, 0.703,76.8,76.76,-13.03
,,,,2018-02-12 06:00:00,,,7,,-13.4, 0.152998,77.6,77.61,-13.42
,,,,2018-02-12 07:00:00,,,7,,-13.9, 0.753,78.6,78.58,-13.94
,,,,2018-02-12 08:00:00,,,7,,-14.5, 1.269,78.5,78.54,-14.46
,,,,2018-02-12 09:00:00,,,7,,-12.3, 0.351999,72.6,72.57,-12.33
,,,,2018-02-12 10:00:00,,,7,,-9.8, 1.01,66.0,66.0,-9.76
,,,,2018-02-12 11:00:00,,,7,,-8.5, 1.498,61.4,61.37,-8.49
,,,,2018-02-12 12:00:00,,,7,,-7.5, 2.33,59.1,59.06,-7.469
,,,,2018-02-12 13:00:00,,,7,,-6.5, 2.284,58.1,58.11,-6.516
,,,,2018-02-12 14:00:00,,,7,,-5.3, 2.232,53.2,53.22,-5.258
,,,,2018-02-12 15:00:00,,,7,,-4.3, 1.431,47.2,47.19,-4.281
,,,,2018-02-12 16:00:00,,,7,,-3.9, 1.493,46.0,46.0,-3.872
,,,,2018-02-12 17:00:00,,,7,,-4.3, 1.309,48.1,48.13,-4.327
,,,,2018-02-12 18:00:00,,,7,,-5.1, 0.943,51.1,51.08,-5.068
,,,,2018-02-12 19:00:00,,,7,,-6.5, 0.324999,60.0,59.99,-6.486
,,,,2018-02-12 20:00:00,,,7,,-7.3, 0.49,64.7,64.66,-7.331
,,,,2018-02-12 21:00:00,,,7,,-7.1, 0.418,66.8,66.75,-7.054
,,,,2018-02-12 22:00:00,,,7,,-6.3, None,65.2,65.18,-6.318
,,,,2018-02-12 23:00:00,,,7,,-5.8, None,64.3,64.26,-5.831
,,,,2018-02-13 00:00:00,,,7,,-5.5, None,62.5,62.45,-5.543
,,,,2018-02-13 01:00:00,,,7,,-5.5, None,62.7,62.72,-5.455
,,,,2018-02-13 02:00:00,,,7,,-5.4, None,62.1,62.12,-5.413
,,,,2018-02-13 03:00:00,,,7,,-5.2, 0.115998,63.9,63.89,-5.223
,,,,2018-02-13 04:00:00,,,7,,-5.3, 0.287,66.7,66.67,-5.296
,,,,2018-02-13 05:00:00,,,7,,-5.1, None,66.0,66.02,-5.113
,,,,2018-02-13 06:00:00,,,7,,-4.7, None,64.3,64.26,-4.679
,,,,2018-02-13 07:00:00,,,7,,-4.5, None,65.4,65.36,-4.46
,,,,2018-02-13 08:00:00,,,7,,-4.3, None,64.1,64.05,-4.292
,,,,2018-02-13 09:00:00,,,7,,-3.7, None,59.8,59.83,-3.706
,,,,2018-02-13 10:00:00,,,7,,-3.4, 0.549,58.8,58.76,-3.447
,,,,2018-02-13 11:00:00,,,7,,-2.6, 0.118,57.5,57.51,-2.643
,,,,2018-02-13 12:00:00,,,7,,-1.8, 1.774,53.3,53.28,-1.767
,,,,2018-02-13 13:00:00,,,7,,-0.6, 1.563,50.1,50.11,-0.614
,,,,2018-02-13 14:00:00,,,7,,-0.4, 1.385,51.3,51.34,-0.393999
,,,,2018-02-13 15:00:00,,,7,,-0.7, 2.42,61.4,61.41,-0.722
,,,,2018-02-13 16:00:00,,,7,,-0.6, 1.662,68.0,68.03,-0.634998
,,,,2018-02-13 17:00:00,,,7,,-1.7, 1.201,79.4,79.43,-1.679
,,,,2018-02-13 18:00:00,,,7,,-2.2, 1.17,83.1,83.1,-2.212
,,,,2018-02-13 19:00:00,,,7,,-2.2, 0.085,82.0,82.0,-2.178
,,,,2018-02-13 20:00:00,,,7,,-1.3, 1.68,74.7,74.67,-1.258
,,,,2018-02-13 21:00:00,,,7,,0.4, 1.539,60.1,60.14,0.365999
,,,,2018-02-13 22:00:00,,,7,,1.0, 1.426,55.9,55.87,1.009
,,,,2018-02-13 23:00:00,,,7,,1.2, 1.418,54.8,54.81,1.185
,,,,2018-02-14 00:00:00,,,7,,1.2, 1.391,55.6,55.58,1.163
,,,,2018-02-14 01:00:00,,,7,,0.9, 2.359,58.8,58.83,0.85
,,,,2018-02-14 02:00:00,,,7,,0.0, 1.039,66.6,66.59,-0.021998
,,,,2018-02-14 03:00:00,,,7,,-0.6, 0.4,72.4,72.44,-0.589999
,,,,2018-02-14 04:00:00,,,7,,-2.0, 2.515,84.4,84.4,-1.951
,,,,2018-02-14 05:00:00,,,7,,-1.8, 0.207,85.0,85.0,-1.761
,,,,2018-02-14 06:00:00,,,7,,-2.6, 1.113,89.0,89.0,-2.579
,,,,2018-02-14 07:00:00,,,7,,-2.5, 0.699998,90.6,90.6,-2.507
,,,,2018-02-14 08:00:00,,,7,,-2.5, 0.048999,90.3,90.3,-2.506
,,,,2018-02-14 09:00:00,,,7,,-2.0, 0.238998,89.3,89.3,-2.02
,,,,2018-02-14 10:00:00,,,7,,-1.1, 0.999,83.7,83.7,-1.077
,,,,2018-02-14 11:00:00,,,7,,0.1, 1.633,77.5,77.45,0.119
,,,,2018-02-14 12:00:00,,,7,,1.1, 1.494,71.8,71.79,1.082
,,,,2018-02-14 13:00:00,,,7,,1.7, 0.898998,68.5,68.49,1.7
,,,,2018-02-14 14:00:00,,,7,,2.2, 0.331999,66.0,66.03,2.24
,,,,2018-02-14 15:00:00,,,7,,2.2, 0.237,66.5,66.54,2.195
,,,,2018-02-14 16:00:00,,,7,,2.4, 0.661,66.9,66.9,2.378
,,,,2018-02-14 17:00:00,,,7,,2.1, 0.181998,69.2,69.23,2.134
