air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,3.928, None, None, None, None, None,2018-09-03 00:00:00, None, None, None,36
None,4.065, None, None, None, None, None,2018-09-03 01:00:00, None, None, None,36
None,4.338, None, None, None, None, 0.119,2018-09-03 02:00:00, None, None, None,36
None,4.271, None, None, None, None, None,2018-09-03 03:00:00, None, None, None,36
None,3.9, None, None, None, None, None,2018-09-03 04:00:00, None, None, None,36
None,4.023, None, None, None, None, None,2018-09-03 05:00:00, None, None, None,36
None,4.35, None, None, None, None, None,2018-09-03 06:00:00, None, None, None,36
None,3.79, None, None, None, None, 2.645,2018-09-03 07:00:00, None, None, None,36
None,4.178, None, None, None, None, None,2018-09-03 08:00:00, None, None, None,36
None,4.742, None, None, None, None, None,2018-09-03 09:00:00, None, None, None,36
None,4.628, None, None, None, None, None,2018-09-03 10:00:00, None, None, None,36
None,5.607, None, None, None, None, None,2018-09-03 11:00:00, None, None, None,36
None,6.288, None, None, None, None, None,2018-09-03 12:00:00, None, None, None,36
None,6.694, None, None, None, None, 0.62,2018-09-03 13:00:00, None, None, None,36
None,7.44, None, None, None, None, None,2018-09-03 14:00:00, None, None, None,36
None,8.24, None, None, None, None, 0.169,2018-09-03 15:00:00, None, None, None,36
None,8.56, None, None, None, None, None,2018-09-03 16:00:00, None, None, None,36
None,9.0, None, None, None, None, None,2018-09-03 17:00:00, None, None, None,36
None,7.94, None, None, None, None, None,2018-09-03 18:00:00, None, None, None,36
None,7.54, None, None, None, None, None,2018-09-03 19:00:00, None, None, None,36
None,7.37, None, None, None, None, None,2018-09-03 20:00:00, None, None, None,36
None,7.29, None, None, None, None, None,2018-09-03 21:00:00, None, None, None,36
None,6.692, None, None, None, None, 0.74,2018-09-03 22:00:00, None, None, None,36
None,5.873, None, None, None, None, 0.18,2018-09-03 23:00:00, None, None, None,36
None,5.655, None, None, None, None, None,2018-09-04 00:00:00, None, None, None,36
None,6.332, None, None, None, None, 0.338,2018-09-04 01:00:00, None, None, None,36
None,7.18, None, None, None, None, None,2018-09-04 02:00:00, None, None, None,36
None,7.26, None, None, None, None, 0.485,2018-09-04 03:00:00, None, None, None,36
None,7.56, None, None, None, None, None,2018-09-04 04:00:00, None, None, None,36
None,7.45, None, None, None, None, None,2018-09-04 05:00:00, None, None, None,36
None,7.4, None, None, None, None, None,2018-09-04 06:00:00, None, None, None,36
None,6.306, None, None, None, None, None,2018-09-04 07:00:00, None, None, None,36
None,7.22, None, None, None, None, None,2018-09-04 08:00:00, None, None, None,36
None,7.79, None, None, None, None, 0.114,2018-09-04 09:00:00, None, None, None,36
None,8.62, None, None, None, None, 0.23,2018-09-04 10:00:00, None, None, None,36
None,10.18, None, None, None, None, None,2018-09-04 11:00:00, None, None, None,36
None,11.63, None, None, None, None, 1.935,2018-09-04 12:00:00, None, None, None,36
None,13.8, None, None, None, None, None,2018-09-04 13:00:00, None, None, None,36
None,13.68, None, None, None, None, None,2018-09-04 14:00:00, None, None, None,36
None,12.86, None, None, None, None, 0.315,2018-09-04 15:00:00, None, None, None,36
