CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
2.333, 93.0, None, None, None, 20.27, None, 233.6, 27.07, None, None, None, None, None,2018-09-03 00:00:00,36
1.263, 96.6, None, None, None, 14.15, None, 241.6, 25.64, None, None, None, None, None,2018-09-03 01:00:00,36
0.907, 86.4, None, None, None, 6.839, None, 244.5, 48.9, None, None, None, None, None,2018-09-03 02:00:00,36
1.191, 88.1, None, None, None, 7.59, None, 245.2, 30.06, None, None, None, None, None,2018-09-03 03:00:00,36
1.091, 89.2, None, None, None, 6.773, None, 241.3, 21.54, None, None, None, None, None,2018-09-03 04:00:00,36
1.098, 89.2, None, None, None, 10.81, None, 238.3, 17.18, None, None, None, None, None,2018-09-03 05:00:00,36
0.532, 95.5, None, None, None, 13.53, None, 233.9, 18.81, None, None, None, None, None,2018-09-03 06:00:00,36
0.596, 97.3, None, None, None, 10.74, None, 239.3, 20.58, None, None, None, None, None,2018-09-03 07:00:00,36
0.447, 98.4, None, None, None, 15.27, None, 236.2, 22.2, None, None, None, None, None,2018-09-03 08:00:00,36
-0.537, 98.6, None, None, None, 17.01, None, 253.8, 26.27, None, None, None, None, None,2018-09-03 09:00:00,36
-1.488, 95.6, None, None, None, 16.08, None, 267.5, 26.77, None, None, None, None, None,2018-09-03 10:00:00,36
-1.115, 74.65, None, None, None, 13.46, None, 265.3, 22.81, None, None, None, None, None,2018-09-03 11:00:00,36
-0.499, 70.18, None, None, None, 15.82, None, 265.5, 18.97, None, None, None, None, None,2018-09-03 12:00:00,36
0.718, 70.93, None, None, None, 28.26, None, 265.5, 11.25, None, None, None, None, None,2018-09-03 13:00:00,36
1.224, 79.82, None, None, None, 26.35, None, 254.1, 10.78, None, None, None, None, None,2018-09-03 14:00:00,36
1.406, 72.25, None, None, None, 32.46, None, 241.1, 9.33, None, None, None, None, None,2018-09-03 15:00:00,36
2.971, 65.33, None, None, None, 35.5, None, 256.4, 7.571, None, None, None, None, None,2018-09-03 16:00:00,36
2.101, 68.04, None, None, None, 26.28, None, 247.9, 8.63, None, None, None, None, None,2018-09-03 17:00:00,36
2.304, 62.23, None, None, None, 14.36, None, 248.9, 11.37, None, None, None, None, None,2018-09-03 18:00:00,36
1.905, 68.9, None, None, None, 18.19, None, 257.7, 7.575, None, None, None, None, None,2018-09-03 19:00:00,36
1.571, 63.23, None, None, None, 18.95, None, 269.5, 7.987, None, None, None, None, None,2018-09-03 20:00:00,36
0.874, 64.88, None, None, None, 14.11, None, 276.4, 5.433, None, None, None, None, None,2018-09-03 21:00:00,36
0.41, 61.08, None, None, None, 25.65, None, 302.0, 5.021, None, None, None, None, None,2018-09-03 22:00:00,36
0.052, 63.88, None, None, None, 15.63, None, 0.254, 7.513, None, None, None, None, None,2018-09-03 23:00:00,36
-0.299, 66.97, None, None, None, 13.58, None, 347.3, 7.607, None, None, None, None, None,2018-09-04 00:00:00,36
-0.267, 68.08, None, None, None, 8.38, None, 339.0, 9.89, None, None, None, None, None,2018-09-04 01:00:00,36
-0.473, 69.34, None, None, None, 14.91, None, 354.7, 12.73, None, None, None, None, None,2018-09-04 02:00:00,36
-0.728, 71.1, None, None, None, 16.03, None, 354.4, 13.1, None, None, None, None, None,2018-09-04 03:00:00,36
-0.969, 73.12, None, None, None, 18.49, None, 347.2, 11.23, None, None, None, None, None,2018-09-04 04:00:00,36
-0.854, 69.29, None, None, None, 21.32, None, 344.6, 11.12, None, None, None, None, None,2018-09-04 05:00:00,36
-1.209, 74.49, None, None, None, 14.5, None, 359.0, 14.64, None, None, None, None, None,2018-09-04 06:00:00,36
-1.367, 74.29, None, None, None, 39.47, None, 10.04, 7.2, None, None, None, None, None,2018-09-04 07:00:00,36
0.706, 66.72, None, None, None, 68.13, None, 59.66, 3.008, None, None, None, None, None,2018-09-04 08:00:00,36
1.308, 69.59, None, None, None, 23.98, None, 117.4, 5.071, None, None, None, None, None,2018-09-04 09:00:00,36
1.375, 63.61, None, None, None, 21.92, None, 118.0, 8.66, None, None, None, None, None,2018-09-04 10:00:00,36
2.932, 61.13, None, None, None, 19.11, None, 117.4, 9.3, None, None, None, None, None,2018-09-04 11:00:00,36
4.757, 56.83, None, None, None, 28.15, None, 127.7, 6.185, None, None, None, None, None,2018-09-04 12:00:00,36
5.082, 55.52, None, None, None, 36.55, None, 150.0, 5.273, None, None, None, None, None,2018-09-04 13:00:00,36
4.583, 52.35, None, None, None, 53.38, None, 184.2, 3.765, None, None, None, None, None,2018-09-04 14:00:00,36
5.938, 57.01, None, None, None, 48.02, None, 155.0, 5.417, None, None, None, None, None,2018-09-04 15:00:00,36
