AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
3.6, 0.0,0.0, 7.0,2020-10-14 00:00:00, 174.0, 98.0,42
3.6, None,0.0, 6.8,2020-10-14 00:15:00, 163.0, 99.0,42
3.7, None,0.0, 6.6,2020-10-14 00:30:00, 143.0, 99.0,42
3.7, None,0.0, 4.4,2020-10-14 00:45:00, 159.0, 99.0,42
3.7, 0.0,0.0, 6.5,2020-10-14 01:00:00, 184.0, 99.0,42
3.9, None,0.254, 7.2,2020-10-14 01:15:00, 216.0, 97.0,42
3.9, None,0.0, 7.7,2020-10-14 01:30:00, 193.0, 98.0,42
4.0, None,0.0, 6.5,2020-10-14 01:45:00, 20.0, 99.0,42
4.0, 0.0,0.0, 7.3,2020-10-14 02:00:00, 9.0, 98.0,42
4.0, None,0.0, 5.4,2020-10-14 02:15:00, 44.0, 98.0,42
4.0, None,0.0, 7.6,2020-10-14 02:30:00, 144.0, 98.0,42
4.1, None,0.0, 6.5,2020-10-14 02:45:00, 26.0, 98.0,42
4.2, 0.0,0.0, 6.5,2020-10-14 03:00:00, 47.0, 98.0,42
4.2, None,0.0, 6.9,2020-10-14 03:15:00, 193.0, 98.0,42
4.2, None,0.0, 7.4,2020-10-14 03:30:00, 215.0, 99.0,42
4.0, None,0.254, 5.7,2020-10-14 03:45:00, 192.0, 99.0,42
4.0, 1.0,0.0, 3.3,2020-10-14 04:00:00, 73.0, 100.0,42
3.8, None,0.0, 5.4,2020-10-14 04:15:00, 160.0, 100.0,42
3.6, None,0.0, 5.9,2020-10-14 04:30:00, 333.0, 100.0,42
3.6, None,0.0, 5.8,2020-10-14 04:45:00, 330.0, 100.0,42
3.4, 0.0,0.0, 5.3,2020-10-14 05:00:00, 1.0, 100.0,42
3.5, None,0.0, 5.2,2020-10-14 05:15:00, 79.0, 100.0,42
3.5, None,0.0, 5.3,2020-10-14 05:30:00, 349.0, 100.0,42
3.5, None,0.0, 5.4,2020-10-14 05:45:00, 95.0, 100.0,42
3.5, 0.0,0.0, 6.6,2020-10-14 06:00:00, 163.0, 100.0,42
3.5, None,0.0, 6.3,2020-10-14 06:15:00, 148.0, 100.0,42
3.7, None,0.0, 6.2,2020-10-14 06:30:00, 318.0, 100.0,42
3.7, None,0.0, 7.1,2020-10-14 06:45:00, 311.0, 100.0,42
3.8, 0.0,0.0, 9.0,2020-10-14 07:00:00, 291.0, 100.0,42
3.7, None,0.0, 8.7,2020-10-14 07:15:00, 308.0, 100.0,42
3.8, None,0.0, 6.7,2020-10-14 07:30:00, 300.0, 100.0,42
3.8, None,0.0, 5.5,2020-10-14 07:45:00, 357.0, 100.0,42
3.9, 0.0,0.0, 6.2,2020-10-14 08:00:00, 129.0, 100.0,42
4.3, None,0.0, 7.0,2020-10-14 08:15:00, 172.0, 100.0,42
4.6, None,0.0, 4.8,2020-10-14 08:30:00, 164.0, 99.0,42
5.1, None,0.0, 5.7,2020-10-14 08:45:00, 186.0, 98.0,42
5.3, 0.0,0.0, 5.5,2020-10-14 09:00:00, 185.0, 96.0,42
5.8, None,0.0, 5.4,2020-10-14 09:15:00, 149.0, 93.0,42
5.9, None,0.0, 5.8,2020-10-14 09:30:00, 122.0, 91.0,42
