AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
6.0,0.0, 16.9,2020-10-14 00:00:00, 226.0,99.0,42
6.0,0.0, 18.0,2020-10-14 00:15:00, 223.0,99.0,42
6.0,0.0, 15.1,2020-10-14 00:30:00, 226.0,98.0,42
5.9,0.0, 13.1,2020-10-14 00:45:00, 226.0,98.0,42
6.0,0.0, 11.3,2020-10-14 01:00:00, 228.0,98.0,42
6.0,0.0, 10.9,2020-10-14 01:15:00, 231.0,98.0,42
6.0,0.0, 12.8,2020-10-14 01:30:00, 227.0,98.0,42
6.1,0.0, 14.9,2020-10-14 01:45:00, 237.0,98.0,42
6.2,0.0, 12.7,2020-10-14 02:00:00, 241.0,98.0,42
6.2,0.0, 10.0,2020-10-14 02:15:00, 229.0,98.0,42
6.3,0.0, 13.3,2020-10-14 02:30:00, 239.0,97.0,42
6.3,0.0, 15.8,2020-10-14 02:45:00, 244.0,98.0,42
6.4,0.0, 15.3,2020-10-14 03:00:00, 240.0,97.0,42
6.4,0.0, 13.9,2020-10-14 03:15:00, 244.0,97.0,42
6.4,0.0, 12.4,2020-10-14 03:30:00, 238.0,98.0,42
6.4,0.0, 15.3,2020-10-14 03:45:00, 242.0,99.0,42
6.4,0.0, 16.6,2020-10-14 04:00:00, 235.0,100.0,42
6.3,0.0, 17.9,2020-10-14 04:15:00, 248.0,100.0,42
6.0,0.0, 14.7,2020-10-14 04:30:00, 259.0,100.0,42
5.8,0.0, 10.7,2020-10-14 04:45:00, 246.0,100.0,42
5.8,0.0, 10.4,2020-10-14 05:00:00, 229.0,99.0,42
5.6,0.0, 10.6,2020-10-14 05:15:00, 229.0,99.0,42
5.6,0.0, 14.9,2020-10-14 05:30:00, 229.0,99.0,42
5.7,0.254, 18.8,2020-10-14 05:45:00, 239.0,95.0,42
5.7,0.0, 21.4,2020-10-14 06:00:00, 243.0,95.0,42
5.3,0.0, 19.0,2020-10-14 06:15:00, 251.0,96.0,42
5.2,0.0, 21.0,2020-10-14 06:30:00, 254.0,97.0,42
5.4,0.0, 17.8,2020-10-14 06:45:00, 261.0,96.0,42
5.2,0.0, 18.6,2020-10-14 07:00:00, 246.0,97.0,42
5.5,0.0, 22.6,2020-10-14 07:15:00, 255.0,95.0,42
5.8,0.0, 23.0,2020-10-14 07:30:00, 254.0,93.0,42
5.7,0.0, 18.4,2020-10-14 07:45:00, 245.0,96.0,42
6.0,0.0, 21.9,2020-10-14 08:00:00, 247.0,95.0,42
6.5,0.0, 22.5,2020-10-14 08:15:00, 243.0,91.0,42
7.1,0.0, 18.6,2020-10-14 08:30:00, 251.0,90.0,42
7.5,0.0, 19.5,2020-10-14 08:45:00, 249.0,89.0,42
7.8,0.0, 18.7,2020-10-14 09:00:00, 246.0,87.0,42
8.1,0.0, 18.5,2020-10-14 09:15:00, 242.0,86.0,42
8.2,0.0, 19.3,2020-10-14 09:30:00, 246.0,85.0,42
8.6,0.0, 22.3,2020-10-14 09:45:00, 242.0,84.0,42
9.3,0.0, 17.5,2020-10-14 10:00:00, 251.0,82.0,42
9.3,0.0, 21.5,2020-10-14 10:15:00, 258.0,80.0,42
9.3,0.0, 24.2,2020-10-14 10:30:00, 249.0,82.0,42
9.7,0.0, 23.0,2020-10-14 10:45:00, 250.0,77.0,42
10.1,0.0, 21.2,2020-10-14 11:00:00, 244.0,76.0,42
10.7,0.0, 20.9,2020-10-14 11:15:00, 249.0,71.0,42
11.0,0.0, 20.0,2020-10-14 11:30:00, 254.0,70.0,42
11.4,0.0, 20.2,2020-10-14 11:45:00, 250.0,67.0,42
