RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, 17.6, 10.64, 265.4, -6999.0, -2.9, None, None, 265.0, None, None, 237.0, None, 237.4, None, -2.72, None, -2.5, None, None, 8.46, 10.6, -2.7, 0.0, 0.0, -6999.0,2021-03-12 00:00:00, -6999.0,11
None, None, None, 15.8, 10.47, 266.6, -6999.0, -2.9, None, None, 267.0, None, None, 238.0, None, 238.4, None, -2.711, None, -2.5, None, None, 8.87, 10.5, -2.7, 0.0, 1.0, -6999.0,2021-03-12 01:00:00, -6999.0,11
None, None, None, 16.7, 9.74, 260.8, -6999.0, -2.9, None, None, 261.0, None, None, 241.0, None, 240.6, None, -2.673, None, -2.5, None, None, 12.02, 9.7, -2.7, 0.0, 2.0, -6999.0,2021-03-12 02:00:00, -6999.0,11
None, None, None, 15.7, 9.22, 264.4, -6999.0, -2.9, None, None, 264.0, None, None, 242.0, None, 241.9, None, -2.636, None, -2.5, None, None, 13.29, 9.2, -2.6, 0.0, 1.0, -6999.0,2021-03-12 03:00:00, -6999.0,11
None, None, None, 15.1, 10.67, 257.0, -6999.0, -2.9, None, None, 257.0, None, None, 244.0, None, 243.8, None, -2.579, None, -2.5, None, None, 9.17, 10.7, -2.6, 0.0, 2.0, -6999.0,2021-03-12 04:00:00, -6999.0,11
None, None, None, 9.7, 3.477, 252.7, -6999.0, -2.9, None, None, 253.0, None, None, 248.0, None, 247.6, None, -2.541, None, -2.5, None, None, 14.21, 3.5, -2.5, 0.0, 4.0, -6999.0,2021-03-12 05:00:00, -6999.0,11
None, None, None, 6.8, 4.168, 215.2, -6999.0, -2.9, None, None, 215.0, None, None, 248.0, None, 247.6, None, -2.73, None, -2.5, None, None, 17.84, 4.2, -2.7, 0.0, 0.0, -6999.0,2021-03-12 06:00:00, -6999.0,11
None, None, None, 8.6, 3.178, 119.0, -6999.0, -2.9, None, None, 119.0, None, None, 250.0, None, 249.5, None, -2.721, None, -2.7, None, None, 32.85, 3.2, -2.7, 0.0, 2.0, -6999.0,2021-03-12 07:00:00, -6999.0,11
None, None, None, 15.4, 8.52, 154.6, -6999.0, -2.9, None, None, 155.0, None, None, 252.0, None, 252.1, None, -2.56, None, -2.6, None, None, 14.66, 8.5, -2.6, 0.0, 3.0, -6999.0,2021-03-12 08:00:00, -6999.0,11
None, None, None, 13.4, 8.51, 146.7, -6999.0, -2.9, None, None, 147.0, None, None, 250.0, None, 249.5, None, -2.436, None, -2.4, None, None, 13.59, 8.5, -2.4, 0.0, -3.0, -6999.0,2021-03-12 09:00:00, -6999.0,11
None, None, None, 18.0, 8.46, 142.6, -6999.0, -2.9, None, None, 143.0, None, None, 252.0, None, 251.5, None, -2.616, None, -2.4, None, None, 17.36, 8.5, -2.6, 0.0, 2.0, -6999.0,2021-03-12 10:00:00, -6999.0,11
None, None, None, 22.6, 11.02, 143.6, -6999.0, -2.9, None, None, 144.0, None, None, 253.0, None, 253.1, None, -2.788, None, -2.4, None, None, 19.42, 11.0, -2.8, 0.0, 2.0, -6999.0,2021-03-12 11:00:00, -6999.0,11
None, None, None, 18.8, 9.15, 132.3, -6999.0, -2.9, None, None, 132.0, None, None, 254.0, None, 253.8, None, -2.749, None, -2.4, None, None, 21.2, 9.2, -2.7, 0.0, 1.0, -6999.0,2021-03-12 12:00:00, -6999.0,11
None, None, None, 16.4, 8.01, 145.8, -6999.0, -2.9, None, None, 146.0, None, None, 255.0, None, 254.8, None, -2.464, None, -2.4, None, None, 19.89, 8.0, -2.5, 0.0, 1.0, -6999.0,2021-03-12 13:00:00, -6999.0,11
None, None, None, 13.6, 9.28, 159.7, -6999.0, -3.0, None, None, 160.0, None, None, 254.0, None, 253.8, None, -3.041, None, -2.4, None, None, 10.52, 9.3, -3.0, 0.0, -1.0, -6999.0,2021-03-12 14:00:00, -6999.0,11
None, None, None, 10.6, 4.814, 205.4, -6999.0, -3.1, None, None, 205.0, None, None, 260.0, None, 259.6, None, -2.605, None, -2.4, None, None, 34.11, 4.8, -2.6, 0.0, 6.0, -6999.0,2021-03-12 15:00:00, -6999.0,11
None, None, None, 8.7, 5.022, 241.3, -6999.0, -3.1, None, None, 241.0, None, None, 263.0, None, 262.5, None, -2.672, None, -2.4, None, None, 13.74, 5.0, -2.7, 0.0, 3.0, -6999.0,2021-03-12 16:00:00, -6999.0,11
None, None, None, 8.2, 2.13, 300.1, -6999.0, -3.1, None, None, 300.0, None, None, 266.0, None, 266.0, None, -2.835, None, -2.4, None, None, 46.59, 2.1, -2.8, 0.0, 4.0, -6999.0,2021-03-12 17:00:00, -6999.0,11
None, None, None, 6.7, 3.072, 312.3, -6999.0, -3.3, None, None, 312.0, None, None, 268.0, None, 267.9, None, -3.291, None, -2.4, None, None, 40.41, 3.1, -3.3, 0.0, 2.0, -6999.0,2021-03-12 18:00:00, -6999.0,11
None, None, None, 7.2, 4.13, 338.4, -6999.0, -3.6, None, None, 338.0, None, None, 271.0, None, 271.3, None, -3.555, None, -3.3, None, None, 12.61, 4.1, -3.6, 0.0, 3.0, -6999.0,2021-03-12 19:00:00, -6999.0,11
None, None, None, 155.4, 38.8, 253.5, -6999.0, -3.6, None, None, 254.0, None, None, 272.0, None, 272.3, None, -2.72, None, -2.7, None, None, 9.56, 38.8, -2.7, 0.0, 1.0, -6999.0,2021-03-12 20:00:00, -6999.0,11
None, None, None, 23.9, 12.14, 271.6, -6999.0, -3.6, None, None, 272.0, None, None, 272.0, None, 271.5, None, -1.859, None, -1.8, None, None, 14.97, 12.1, -1.9, 0.0, -1.0, -6999.0,2021-03-12 21:00:00, -6999.0,11
None, None, None, 14.4, 7.61, 279.3, -6999.0, -3.6, None, None, 279.0, None, None, 272.0, None, 271.7, None, -1.293, None, -1.1, None, None, 23.4, 7.6, -1.3, 0.0, 0.0, -6999.0,2021-03-12 22:00:00, -6999.0,11
None, None, None, 30.7, 9.27, 329.5, -6999.0, -3.6, None, None, 330.0, None, None, 274.0, None, 273.6, None, -0.651, None, -0.4, None, None, 25.51, 9.3, -0.7, 0.0, 2.0, -6999.0,2021-03-12 23:00:00, -6999.0,11
None, None, None, 39.3, 21.63, 341.0, -6999.0, -3.6, None, None, 341.0, None, None, 276.0, None, 275.6, None, -0.399, None, -0.3, None, None, 16.72, 21.6, -0.4, 0.0, 2.0, -6999.0,2021-03-13 00:00:00, -6999.0,11
None, None, None, 39.7, 18.75, 342.4, -6999.0, -3.6, None, None, 342.0, None, None, 279.0, None, 278.7, None, -0.368, None, -0.3, None, None, 20.67, 18.8, -0.4, 0.0, 3.0, -6999.0,2021-03-13 01:00:00, -6999.0,11
None, None, None, 42.1, 20.61, 342.8, -6999.0, -3.6, None, None, 343.0, None, None, 278.0, None, 278.3, None, -0.282, None, -0.3, None, None, 19.28, 20.6, -0.3, 0.0, 0.0, -6999.0,2021-03-13 02:00:00, -6999.0,11
None, None, None, 37.8, 18.51, 345.2, -6999.0, -3.6, None, None, 345.0, None, None, 277.0, None, 277.0, None, -0.141, None, 0.0, None, None, 19.22, 18.5, -0.1, 0.0, -1.0, -6999.0,2021-03-13 03:00:00, -6999.0,11
None, None, None, 30.4, 12.86, 348.0, -6999.0, -3.6, None, None, 348.0, None, None, 277.0, None, 276.8, None, -0.028, None, 0.1, None, None, 18.33, 12.9, 0.0, 0.0, 0.0, -6999.0,2021-03-13 04:00:00, -6999.0,11
None, None, None, 44.0, 16.11, 348.8, -6999.0, -3.6, None, None, 349.0, None, None, 274.0, None, 274.1, None, 0.293, None, 0.4, None, None, 24.47, 16.1, 0.3, 0.0, -3.0, -6999.0,2021-03-13 05:00:00, -6999.0,11
None, None, None, 30.2, 8.9, 339.6, -6999.0, -3.6, None, None, 340.0, None, None, 272.0, None, 272.4, None, 0.199, None, 0.5, None, None, 27.49, 8.9, 0.2, 0.0, -2.0, -6999.0,2021-03-13 06:00:00, -6999.0,11
None, None, None, 25.8, 10.41, 342.9, -6999.0, -0.1, None, None, 343.0, None, None, 270.0, None, 270.2, None, -0.056, None, 0.3, None, None, 28.99, 10.4, -0.1, 0.0, -2.0, -6999.0,2021-03-13 07:00:00, -6999.0,11
None, None, None, 30.9, 12.19, 344.6, -6999.0, -0.3, None, None, 345.0, None, None, 269.0, None, 269.3, None, -0.103, None, 0.3, None, None, 20.84, 12.2, -0.1, 0.0, -1.0, -6999.0,2021-03-13 08:00:00, -6999.0,11
None, None, None, 33.0, 9.94, 352.7, -6999.0, -0.6, None, None, 353.0, None, None, 269.0, None, 269.4, None, -0.612, None, 0.3, None, None, 24.38, 9.9, -0.6, 0.0, 0.0, -6999.0,2021-03-13 09:00:00, -6999.0,11
None, None, None, 18.1, 6.269, 125.4, -6999.0, -1.2, None, None, 125.0, None, None, 268.0, None, 268.3, None, -1.14, None, 0.3, None, None, 36.5, 6.3, -1.1, 0.0, -1.0, -6999.0,2021-03-13 10:00:00, -6999.0,11
