pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, 0.38, 46.91, None, None, 20.45, 16.73, 175.9, None, None, None, None, None, -9.0, 897.0, None,2021-03-12 00:00:00, None,11
None, 0.382, 47.62, None, None, 20.04, 15.13, 172.3, None, None, None, None, None, -9.0, 897.0, None,2021-03-12 01:00:00, None,11
None, 0.519, 49.37, None, None, 20.63, 15.79, 177.4, None, None, None, None, None, -9.0, 897.0, None,2021-03-12 02:00:00, None,11
None, 0.369, 50.37, None, None, 18.51, 15.43, 168.4, None, None, None, None, None, -9.0, 897.0, None,2021-03-12 03:00:00, None,11
None, 0.37, 51.09, None, None, 17.98, 14.72, 177.7, None, None, None, None, None, -9.0, 897.0, None,2021-03-12 04:00:00, None,11
None, 0.423, 50.16, None, None, 19.13, 20.89, 180.6, None, None, None, None, None, -9.0, 897.0, None,2021-03-12 05:00:00, None,11
None, 0.419, 50.21, None, None, 18.68, 20.69, 185.8, None, None, None, None, None, -9.0, 897.0, None,2021-03-12 06:00:00, None,11
None, 0.243, 51.03, None, None, 16.74, 15.83, 187.0, None, None, None, None, None, -8.0, 898.0, None,2021-03-12 07:00:00, None,11
None, 0.517, 50.9, None, None, 18.51, 11.82, 178.2, None, None, None, None, None, -8.0, 898.0, None,2021-03-12 08:00:00, None,11
None, 1.106, 48.64, None, None, 19.28, 17.14, 178.6, None, None, None, None, None, -8.0, 899.0, None,2021-03-12 09:00:00, None,11
None, 3.19, 44.95, None, None, 23.21, 18.32, 180.3, None, None, None, None, None, -8.0, 899.0, None,2021-03-12 10:00:00, None,11
None, 3.268, 45.55, None, None, 21.62, 19.35, 169.6, None, None, None, None, None, -8.0, 899.0, None,2021-03-12 11:00:00, None,11
None, 4.406, 42.07, None, None, 21.81, 18.18, 174.0, None, None, None, None, None, -8.0, 899.0, None,2021-03-12 12:00:00, None,11
None, 4.782, 41.94, None, None, 18.55, 18.56, 169.6, None, None, None, None, None, -7.0, 899.0, None,2021-03-12 13:00:00, None,11
None, 5.132, 41.02, None, None, 16.84, 18.95, 188.7, None, None, None, None, None, -7.0, 899.0, None,2021-03-12 14:00:00, None,11
None, 5.126, 41.93, None, None, 15.75, 18.9, 186.2, None, None, None, None, None, -7.0, 899.0, None,2021-03-12 15:00:00, None,11
