pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
18.4, -0.458, 98.2, -0.2, 98.0, -1.0, -0.5, -0.7, 1018.9, 2.1, -1.0, 884.0, 2.0,2021-11-26 00:00:00, None, 884.0,48
20.3, -0.454, 98.2, -0.2, 98.0, 0.0, -0.5, -0.7, 1018.8, 1.9, 0.0, 884.0, 2.0,2021-11-26 01:00:00, None, 884.0,48
21.8, -0.136, 98.2, -0.1, 98.0, 0.0, -0.1, -0.7, 1017.5, 1.5, 0.0, 883.0, 2.0,2021-11-26 02:00:00, None, 883.0,48
22.1, -0.158, 98.1, 0.0, 98.0, 0.0, -0.2, -0.7, 1017.4, 0.3, 0.0, 883.0, 0.0,2021-11-26 03:00:00, None, 883.0,48
23.4, -0.143, 98.1, 0.0, 98.0, -1.0, -0.1, -0.7, 1017.4, 1.3, -1.0, 883.0, 0.0,2021-11-26 04:00:00, None, 883.0,48
23.9, 0.075, 98.1, 0.1, 98.0, 0.0, 0.1, -0.7, 1016.2, 0.5, 0.0, 882.0, 0.0,2021-11-26 05:00:00, None, 882.0,48
24.6, 0.084, 98.0, 0.2, 98.0, 0.0, 0.1, -0.7, 1016.2, 0.7, 0.0, 882.0, 0.0,2021-11-26 06:00:00, None, 882.0,48
24.6, 0.12, 97.9, 0.2, 98.0, 0.0, 0.1, 0.0, 1015.0, 0.3, 0.0, 881.0, 0.0,2021-11-26 07:00:00, None, 881.0,48
25.4, 0.201, 97.8, 0.2, 98.0, 0.0, 0.2, 0.0, 1015.0, 1.1, 0.0, 881.0, 1.0,2021-11-26 08:00:00, None, 881.0,48
25.2, 0.376, 97.4, 0.4, 97.0, 0.0, 0.4, 0.0, 1015.0, 0.5, 0.0, 881.0, 0.0,2021-11-26 09:00:00, None, 881.0,48
24.2, 0.764, 95.9, 0.9, 96.0, 0.0, 0.8, 0.0, 1015.0, 0.3, 0.0, 881.0, 0.0,2021-11-26 10:00:00, None, 881.0,48
23.2, 1.04, 94.3, 1.1, 94.0, 0.0, 1.0, 0.0, 1016.1, 0.1, 0.0, 882.0, 0.0,2021-11-26 11:00:00, None, 882.0,48
23.0, 1.269, 95.1, 1.4, 95.0, 1.0, 1.3, 0.0, 1016.0, 0.1, 1.0, 882.0, 0.0,2021-11-26 12:00:00, None, 882.0,48
22.0, 1.412, 95.0, 1.5, 95.0, 1.0, 1.4, 0.0, 1017.2, 0.1, 1.0, 883.0, 0.0,2021-11-26 13:00:00, None, 883.0,48
21.3, 1.484, 96.3, 1.6, 96.0, 1.0, 1.5, 0.0, 1017.1, 0.0, 1.0, 883.0, 0.0,2021-11-26 14:00:00, None, 883.0,48
20.0, 1.031, 97.2, 1.6, 97.0, 1.0, 1.0, 0.0, 1017.2, 0.0, 1.0, 883.0, 0.0,2021-11-26 15:00:00, None, 883.0,48
18.6, 0.302, 97.5, 1.6, 98.0, 0.0, 0.3, 0.0, 1018.4, 0.0, 0.0, 884.0, 0.0,2021-11-26 16:00:00, None, 884.0,48
16.9, 0.119, 97.9, 1.6, 98.0, 0.0, 0.1, -0.1, 1019.6, 0.0, 0.0, 885.0, 0.0,2021-11-26 17:00:00, None, 885.0,48
