BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,81.7, None,2022-12-03 00:00:00, None,49
None, None, None,81.1, None,2022-12-03 01:00:00, None,49
None, None, None,79.8, None,2022-12-03 02:00:00, None,49
None, None, None,79.3, None,2022-12-03 03:00:00, None,49
None, None, None,80.9, None,2022-12-03 04:00:00, None,49
None, None, None,80.9, None,2022-12-03 05:00:00, None,49
None, None, None,80.4, None,2022-12-03 06:00:00, None,49
None, None, None,80.9, None,2022-12-03 07:00:00, None,49
None, None, None,82.0, None,2022-12-03 08:00:00, None,49
None, None, None,82.4, None,2022-12-03 09:00:00, None,49
None, None, None,83.9, None,2022-12-03 10:00:00, None,49
None, None, None,86.0, None,2022-12-03 11:00:00, None,49
None, None, None,92.4, None,2022-12-03 12:00:00, None,49
None, None, None,94.3, None,2022-12-03 13:00:00, None,49
None, None, None,96.5, None,2022-12-03 14:00:00, None,49
None, None, None,98.8, None,2022-12-03 15:00:00, None,49
None, None, None,99.1, None,2022-12-03 16:00:00, None,49
None, None, None,82.6, None,2022-12-03 17:00:00, None,49
None, None, None,69.0, None,2022-12-03 18:00:00, None,49
None, None, None,67.1, None,2022-12-03 19:00:00, None,49
None, None, None,65.9, None,2022-12-03 20:00:00, None,49
None, None, None,65.2, None,2022-12-03 21:00:00, None,49
None, None, None,65.1, None,2022-12-03 22:00:00, None,49
None, None, None,67.4, None,2022-12-03 23:00:00, None,49
None, None, None,69.9, None,2022-12-04 00:00:00, None,49
None, None, None,71.3, None,2022-12-04 01:00:00, None,49
None, None, None,72.2, None,2022-12-04 02:00:00, None,49
None, None, None,76.0, None,2022-12-04 03:00:00, None,49
None, None, None,80.8, None,2022-12-04 04:00:00, None,49
None, None, None,82.2, None,2022-12-04 05:00:00, None,49
None, None, None,88.9, None,2022-12-04 06:00:00, None,49
None, None, None,91.5, None,2022-12-04 07:00:00, None,49
None, None, None,91.7, None,2022-12-04 08:00:00, None,49
None, None, None,92.2, None,2022-12-04 09:00:00, None,49
