snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None,2017-08-13 00:00:00,11.8, None, 57.0, None,33
None, None,2017-08-13 01:00:00,10.8, None, 54.0, None,33
None, None,2017-08-13 02:00:00,10.7, None, 52.0, None,33
None, None,2017-08-13 03:00:00,9.7, None, 57.0, None,33
None, None,2017-08-13 04:00:00,9.7, None, 57.0, None,33
None, None,2017-08-13 05:00:00,9.1, None, 49.0, None,33
None, None,2017-08-13 06:00:00,9.4, None, 59.0, None,33
None, None,2017-08-13 07:00:00,9.3, None, 58.0, None,33
None, None,2017-08-13 08:00:00,9.3, None, 58.0, None,33
None, None,2017-08-13 09:00:00,9.1, None, 15.0, None,33
None, None,2017-08-13 10:00:00,9.1, None, 58.0, None,33
None, None,2017-08-13 11:00:00,9.3, None, 58.0, None,33
None, None,2017-08-13 12:00:00,8.9, None, 58.0, None,33
None, None,2017-08-13 13:00:00,9.0, None, 59.0, None,33
None, None,2017-08-13 14:00:00,8.7, None, 21.0, None,33
None, None,2017-08-13 15:00:00,8.8, None, 59.0, None,33
None, None,2017-08-13 16:00:00,9.0, None, 18.0, None,33
None, None,2017-08-13 17:00:00,9.1, None, 59.0, None,33
None, None,2017-08-13 18:00:00,9.5, None, None, None,33
None, None,2017-08-13 19:00:00,10.2, None, 60.0, None,33
None, None,2017-08-13 20:00:00,10.8, None, 56.0, None,33
None, None,2017-08-13 21:00:00,11.6, None, 60.0, None,33
None, None,2017-08-13 22:00:00,10.2, None, 59.0, None,33
None, None,2017-08-13 23:00:00,9.7, None, 18.0, None,33
None, None,2017-08-14 00:00:00,10.0, None, 60.0, None,33
None, None,2017-08-14 01:00:00,9.4, None, 58.0, None,33
None, None,2017-08-14 02:00:00,9.1, None, 53.0, None,33
None, None,2017-08-14 03:00:00,8.6, None, 58.0, None,33
None, None,2017-08-14 04:00:00,8.2, None, 56.0, None,33
None, None,2017-08-14 05:00:00,7.7, None, 46.0, None,33
None, None,2017-08-14 06:00:00,7.6, None, 57.0, None,33
None, None,2017-08-14 07:00:00,8.0, None, 53.0, None,33
None, None,2017-08-14 08:00:00,7.8, None, 19.0, None,33
None, None,2017-08-14 09:00:00,7.8, None, 18.0, None,33
None, None,2017-08-14 10:00:00,7.9, None, 17.0, None,33
None, None,2017-08-14 11:00:00,7.6, None, 57.0, None,33
None, None,2017-08-14 12:00:00,7.4, None, 21.0, None,33
None, None,2017-08-14 13:00:00,7.1, None, 19.0, None,33
None, None,2017-08-14 14:00:00,7.3, None, 54.0, None,33
None, None,2017-08-14 15:00:00,7.4, None, 18.0, None,33
None, None,2017-08-14 16:00:00,7.9, None, 56.0, None,33
None, None,2017-08-14 17:00:00,8.2, None, 60.0, None,33
None, None,2017-08-14 18:00:00,9.3, None, 58.0, None,33
None, None,2017-08-14 19:00:00,8.9, None, 60.0, None,33
None, None,2017-08-14 20:00:00,10.9, None, 20.0, None,33
None, None,2017-08-14 21:00:00,11.2, None, 59.0, None,33
None, None,2017-08-14 22:00:00,11.9, None, 14.0, None,33
None, None,2017-08-14 23:00:00,11.1, None, 58.0, None,33
None, None,2017-08-15 00:00:00,10.2, None, 59.0, None,33
None, None,2017-08-15 01:00:00,9.6, None, 58.0, None,33
None, None,2017-08-15 02:00:00,9.5, None, 22.0, None,33
None, None,2017-08-15 03:00:00,8.7, None, 56.0, None,33
None, None,2017-08-15 04:00:00,8.5, None, 56.0, None,33
None, None,2017-08-15 05:00:00,8.6, None, 53.0, None,33
None, None,2017-08-15 06:00:00,7.9, None, 59.0, None,33
None, None,2017-08-15 07:00:00,7.7, None, 59.0, None,33
None, None,2017-08-15 08:00:00,7.1, None, 55.0, None,33
