pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 9.72, 85.5, None,2022-06-25 00:00:00, 20.7, None, 7.0, 9.7, 9.7, 0.0, None, 86.0, None, None, None, None,26
None, None, 8.36, 89.6, None,2022-06-25 01:00:00, 20.7, None, 7.0, 8.4, 8.4, 0.1, None, 90.0, None, None, None, None,26
None, None, 7.25, 90.2, None,2022-06-25 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,26
None, None, 6.384, 91.5, None,2022-06-25 03:00:00, 20.7, None, 5.0, 6.4, 6.4, 0.0, None, 92.0, None, None, None, None,26
None, None, 5.649, 93.1, None,2022-06-25 04:00:00, 20.7, None, 4.0, 5.6, 5.6, 0.0, None, 93.0, None, None, None, None,26
None, None, 4.998, 93.7, None,2022-06-25 05:00:00, 20.7, None, 4.0, 5.0, 5.0, 0.1, None, 94.0, None, None, None, None,26
None, None, 4.908, 94.3, None,2022-06-25 06:00:00, 20.7, None, 4.0, 4.9, 4.9, 0.0, None, 94.0, None, None, None, None,26
None, None, 5.042, 95.2, None,2022-06-25 07:00:00, 5.0, None, 4.0, 5.0, 4.8, 0.0, None, 95.0, None, None, None, None,26
None, None, 7.988, 85.9, None,2022-06-25 08:00:00, 7.9, None, 6.0, 8.0, 4.8, -0.3, None, 86.0, None, None, None, None,26
None, None, 12.63, 67.65, None,2022-06-25 09:00:00, 12.5, None, 7.0, 12.6, 4.8, -0.5, None, 68.0, None, None, None, None,26
None, None, 17.46, 47.13, None,2022-06-25 10:00:00, 17.5, None, 6.0, 17.5, 4.8, -0.6, None, 47.0, None, None, None, None,26
