pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 12.4, None, None, None, None, None, None, 1.0, None, None, None, None, 12.4, 12.4, -0.4, None, None, None, 21.0, None, None,2022-06-25 00:00:00, 16.0, None, None, 450.0,26
None, None, 11.4, None, None, None, None, None, None, -1.0, None, None, None, None, 11.4, 11.4, -0.4, None, None, None, 21.0, None, None,2022-06-25 01:00:00, 15.0, None, None, 450.0,26
None, None, 11.0, None, None, None, None, None, None, 10.0, None, None, None, None, 11.0, 11.0, -0.2, None, None, None, 21.0, None, None,2022-06-25 02:00:00, 25.0, None, None, 450.0,26
None, None, 10.46, None, None, None, None, None, None, -3.0, None, None, None, None, 10.5, 10.5, -0.1, None, None, None, 21.0, None, None,2022-06-25 03:00:00, 22.0, None, None, 450.0,26
None, None, 9.52, None, None, None, None, None, None, 0.0, None, None, None, None, 9.5, 9.5, -0.1, None, None, None, 21.0, None, None,2022-06-25 04:00:00, 22.0, None, None, 450.0,26
None, None, 8.84, None, None, None, None, None, None, -7.0, None, None, None, None, 8.8, 8.8, 0.0, None, None, None, 21.0, None, None,2022-06-25 05:00:00, 15.0, None, None, 450.0,26
None, None, 8.43, None, None, None, None, None, None, 1.0, None, None, None, None, 8.4, 8.2, -0.2, None, None, None, 21.0, None, None,2022-06-25 06:00:00, 15.0, None, None, 450.0,26
None, None, 8.44, None, None, None, None, None, None, -1.0, None, None, None, None, 8.4, 8.2, 0.0, None, None, None, 8.4, None, None,2022-06-25 07:00:00, 14.0, None, None, 450.0,26
None, None, 11.31, None, None, None, None, None, None, 3.0, None, None, None, None, 11.3, 8.2, 0.0, None, None, None, 11.7, None, None,2022-06-25 08:00:00, 18.0, None, None, 450.0,26
None, None, 14.84, None, None, None, None, None, None, 4.0, None, None, None, None, 14.8, 8.2, 0.6, None, None, None, 14.8, None, None,2022-06-25 09:00:00, 21.0, None, None, 450.0,26
None, None, 16.92, None, None, None, None, None, None, -7.0, None, None, None, None, 16.9, 8.2, 0.7, None, None, None, 16.9, None, None,2022-06-25 10:00:00, 14.0, None, None, 450.0,26
None, None, 19.12, None, None, None, None, None, None, 1.0, None, None, None, None, 19.1, 8.2, 0.7, None, None, None, 19.1, None, None,2022-06-25 11:00:00, 15.0, None, None, 450.0,26
None, None, 21.32, None, None, None, None, None, None, 0.0, None, None, None, None, 21.3, 8.2, 0.4, None, None, None, 21.3, None, None,2022-06-25 12:00:00, 14.0, None, None, 450.0,26
None, None, 22.84, None, None, None, None, None, None, -1.0, None, None, None, None, 22.8, 8.2, 0.3, None, None, None, 23.0, None, None,2022-06-25 13:00:00, 14.0, None, None, 450.0,26
None, None, 24.61, None, None, None, None, None, None, 1.0, None, None, None, None, 24.6, 8.2, -0.1, None, None, None, 24.6, None, None,2022-06-25 14:00:00, 15.0, None, None, 450.0,26
None, None, 24.98, None, None, None, None, None, None, -2.0, None, None, None, None, 25.0, 8.2, 0.0, None, None, None, 25.7, None, None,2022-06-25 15:00:00, 13.0, None, None, 450.0,26
None, None, 25.04, None, None, None, None, None, None, 2.0, None, None, None, None, 25.0, 8.2, -0.3, None, None, None, 25.7, None, None,2022-06-25 16:00:00, 14.0, None, None, 450.0,26
None, None, 24.05, None, None, None, None, None, None, 2.0, None, None, None, None, 24.1, 8.2, 0.0, None, None, None, 25.7, None, None,2022-06-25 17:00:00, 17.0, None, None, 450.0,26
None, None, 23.08, None, None, None, None, None, None, -2.0, None, None, None, None, 23.1, 8.2, -0.5, None, None, None, 25.7, None, None,2022-06-25 18:00:00, 14.0, None, None, 450.0,26
None, None, 22.33, None, None, None, None, None, None, -11.0, None, None, None, None, 22.3, 22.1, -0.2, None, None, None, 23.1, None, None,2022-06-25 19:00:00, 4.0, None, None, 450.0,26
None, None, 21.33, None, None, None, None, None, None, 18.0, None, None, None, None, 21.3, 21.2, -0.3, None, None, None, 23.1, None, None,2022-06-25 20:00:00, 21.0, None, None, 450.0,26
None, None, 17.66, None, None, None, None, None, None, 1.0, None, None, None, None, 17.7, 17.7, -0.7, None, None, None, 23.1, None, None,2022-06-25 21:00:00, 22.0, None, None, 450.0,26
None, None, 15.72, None, None, None, None, None, None, -9.0, None, None, None, None, 15.7, 15.7, -1.0, None, None, None, 23.1, None, None,2022-06-25 22:00:00, 13.0, None, None, 450.0,26
None, None, 14.82, None, None, None, None, None, None, 6.0, None, None, None, None, 14.8, 14.8, -0.5, None, None, None, 23.1, None, None,2022-06-25 23:00:00, 20.0, None, None, 450.0,26
None, None, 13.59, None, None, None, None, None, None, -5.0, None, None, None, None, 13.6, 13.6, -0.5, None, None, None, 23.1, None, None,2022-06-26 00:00:00, 15.0, None, None, 450.0,26
None, None, 12.8, None, None, None, None, None, None, 0.0, None, None, None, None, 12.8, 12.8, -0.3, None, None, None, 23.1, None, None,2022-06-26 01:00:00, 15.0, None, None, 450.0,26
None, None, 12.7, None, None, None, None, None, None, -15.0, None, None, None, None, 12.7, 12.4, -0.1, None, None, None, 23.1, None, None,2022-06-26 02:00:00, 0.0, None, None, 450.0,26
