air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
17.4,14.0,2022-06-29 16:00:00,17.8,26
17.5,14.0,2022-06-29 17:00:00,18.0,26
18.9,14.0,2022-06-29 18:00:00,18.9,26
17.5,17.4,2022-06-29 19:00:00,19.2,26
16.8,16.8,2022-06-29 20:00:00,19.2,26
16.6,16.6,2022-06-29 21:00:00,19.2,26
16.2,16.2,2022-06-29 22:00:00,19.2,26
16.6,16.2,2022-06-29 23:00:00,19.2,26
16.3,16.2,2022-06-30 00:00:00,19.2,26
15.5,15.5,2022-06-30 02:00:00,19.2,26
15.3,15.0,2022-06-30 03:00:00,19.2,26
14.8,14.8,2022-06-30 04:00:00,19.2,26
14.2,14.2,2022-06-30 05:00:00,19.2,26
15.2,14.2,2022-06-30 06:00:00,19.2,26
14.7,14.0,2022-06-30 07:00:00,15.2,26
16.0,14.0,2022-06-30 08:00:00,16.0,26
16.0,14.0,2022-06-30 09:00:00,16.4,26
17.0,14.0,2022-06-30 10:00:00,17.0,26
17.7,14.0,2022-06-30 11:00:00,17.9,26
18.8,14.0,2022-06-30 12:00:00,18.8,26
19.2,14.0,2022-06-30 13:00:00,19.3,26
19.6,14.0,2022-06-30 14:00:00,19.6,26
20.3,14.0,2022-06-30 15:00:00,20.4,26
21.4,14.0,2022-06-30 16:00:00,21.4,26
21.1,14.0,2022-06-30 17:00:00,21.5,26
21.4,14.0,2022-06-30 18:00:00,22.1,26
21.6,21.3,2022-06-30 19:00:00,22.3,26
21.4,21.2,2022-06-30 20:00:00,22.3,26
19.1,19.0,2022-06-30 21:00:00,22.3,26
17.6,17.4,2022-06-30 22:00:00,22.3,26
17.9,17.4,2022-06-30 23:00:00,22.3,26
18.2,17.4,2022-07-01 00:00:00,22.3,26
18.6,17.4,2022-07-01 01:00:00,22.3,26
17.8,17.4,2022-07-01 02:00:00,22.3,26
17.3,17.2,2022-07-01 03:00:00,22.3,26
16.7,16.5,2022-07-01 04:00:00,22.3,26
16.6,15.8,2022-07-01 05:00:00,22.3,26
15.7,15.7,2022-07-01 06:00:00,22.3,26
14.8,14.8,2022-07-01 07:00:00,15.9,26
14.8,14.2,2022-07-01 08:00:00,15.9,26
16.6,14.2,2022-07-01 09:00:00,16.6,26
17.4,14.2,2022-07-01 10:00:00,17.5,26
16.8,14.2,2022-07-01 11:00:00,17.5,26
17.3,14.2,2022-07-01 12:00:00,17.6,26
18.1,14.2,2022-07-01 13:00:00,18.1,26
19.3,14.2,2022-07-01 14:00:00,19.3,26
20.1,14.2,2022-07-01 15:00:00,20.1,26
20.6,14.2,2022-07-01 16:00:00,20.6,26
21.0,14.2,2022-07-01 17:00:00,21.0,26
21.1,14.2,2022-07-01 18:00:00,21.4,26
20.5,20.5,2022-07-01 19:00:00,21.1,26
20.5,20.4,2022-07-01 20:00:00,21.1,26
19.9,19.9,2022-07-01 21:00:00,21.1,26
19.5,19.4,2022-07-01 22:00:00,21.1,26
19.9,19.4,2022-07-01 23:00:00,21.1,26
