air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
9.3, 9.28, 82.2, 19.8, 82.0, 8.9,2022-06-25 00:00:00, 7.0,26
8.2, 8.16, 87.2, 19.8, 87.0, 8.1,2022-06-25 01:00:00, 7.0,26
7.5, 7.521, 88.0, 19.8, 88.0, 7.5,2022-06-25 02:00:00, 6.0,26
6.5, 6.518, 90.7, 19.8, 91.0, 6.6,2022-06-25 03:00:00, 5.0,26
6.5, 6.491, 90.4, 19.8, 90.0, 6.0,2022-06-25 04:00:00, 5.0,26
None, 5.503, 92.9, None, None, None,2022-06-25 05:00:00, None,26
5.3, 5.299, 93.7, 19.8, 94.0, 5.1,2022-06-25 06:00:00, 4.0,26
8.6, 8.62, 78.47, 9.0, 78.0, 5.2,2022-06-25 07:00:00, 5.0,26
11.7, 11.71, 65.14, 11.8, 65.0, 5.2,2022-06-25 08:00:00, 5.0,26
13.4, 13.39, 60.85, 13.6, 61.0, 5.2,2022-06-25 09:00:00, 6.0,26
16.1, 16.11, 49.53, 16.1, 50.0, 5.2,2022-06-25 10:00:00, 6.0,26
18.6, 18.64, 42.39, 18.7, 42.0, 5.2,2022-06-25 11:00:00, 6.0,26
20.2, 20.15, 31.27, 20.4, 31.0, 5.2,2022-06-25 12:00:00, 3.0,26
21.0, 20.99, 27.51, 21.3, 28.0, 5.2,2022-06-25 13:00:00, 2.0,26
22.2, 22.15, 24.93, 22.1, 25.0, 5.2,2022-06-25 14:00:00, 1.0,26
22.9, 22.92, 22.59, 23.5, 23.0, 5.2,2022-06-25 15:00:00, 1.0,26
24.1, 24.1, 22.29, 23.9, 22.0, 5.2,2022-06-25 16:00:00, 1.0,26
24.0, 23.97, 21.44, 24.6, 21.0, 5.2,2022-06-25 17:00:00, 1.0,26
23.9, 23.88, 19.77, 24.6, 20.0, 5.2,2022-06-25 18:00:00, 0.0,26
23.9, 23.86, 19.3, 24.5, 19.0, 23.6,2022-06-25 19:00:00, 0.0,26
17.8, 17.77, 50.59, 24.5, 51.0, 17.9,2022-06-25 20:00:00, 7.0,26
16.4, 16.36, 57.99, 24.5, 58.0, 14.5,2022-06-25 21:00:00, 8.0,26
12.9, 12.85, 73.3, 24.5, 73.0, 12.9,2022-06-25 22:00:00, 8.0,26
12.9, 12.9, 64.96, 24.5, 65.0, 12.3,2022-06-25 23:00:00, 6.0,26
11.7, 11.68, 72.29, 24.5, 72.0, 11.3,2022-06-26 00:00:00, 6.0,26
10.6, 10.61, 75.88, 24.5, 76.0, 10.7,2022-06-26 01:00:00, 7.0,26
9.8, 9.8, 80.1, 24.5, 80.0, 9.8,2022-06-26 02:00:00, 6.0,26
9.1, 9.08, 82.8, 24.5, 83.0, 8.9,2022-06-26 03:00:00, 6.0,26
8.6, 8.56, 83.6, 24.5, 84.0, 8.4,2022-06-26 04:00:00, 6.0,26
8.0, 8.0, 85.7, 24.5, 86.0, 7.9,2022-06-26 05:00:00, 6.0,26
7.8, 7.842, 87.3, 24.5, 87.0, 7.7,2022-06-26 06:00:00, 6.0,26
10.4, 10.39, 76.93, 10.3, 77.0, 7.7,2022-06-26 07:00:00, 7.0,26
13.9, 13.94, 60.24, 14.1, 60.0, 7.7,2022-06-26 08:00:00, 6.0,26
16.2, 16.22, 50.17, 16.2, 50.0, 7.7,2022-06-26 09:00:00, 5.0,26
18.8, 18.84, 43.79, 18.8, 44.0, 7.7,2022-06-26 10:00:00, 6.0,26
21.7, 21.65, 37.05, 21.5, 37.0, 7.7,2022-06-26 11:00:00, 7.0,26
23.3, 23.31, 34.08, 23.5, 34.0, 7.7,2022-06-26 12:00:00, 6.0,26
25.1, 25.06, 28.93, 25.2, 29.0, 7.7,2022-06-26 13:00:00, 6.0,26
26.2, 26.22, 24.79, 26.3, 25.0, 7.7,2022-06-26 14:00:00, 5.0,26
26.9, 26.85, 21.79, 27.4, 22.0, 7.7,2022-06-26 15:00:00, 3.0,26
27.5, 27.48, 20.04, 27.9, 20.0, 7.7,2022-06-26 16:00:00, 3.0,26
28.0, 27.99, 21.93, 28.3, 22.0, 7.7,2022-06-26 17:00:00, 4.0,26
27.7, 27.72, 22.55, 28.3, 23.0, 7.7,2022-06-26 18:00:00, 5.0,26
27.1, 27.07, 24.38, 28.0, 24.0, 27.1,2022-06-26 19:00:00, 5.0,26
24.7, 24.66, 36.69, 28.0, 37.0, 24.2,2022-06-26 20:00:00, 9.0,26
18.9, 18.87, 58.22, 28.0, 58.0, 19.2,2022-06-26 21:00:00, 9.0,26
17.4, 17.4, 61.76, 28.0, 62.0, 16.7,2022-06-26 22:00:00, 9.0,26
16.7, 16.68, 56.12, 28.0, 56.0, 15.1,2022-06-26 23:00:00, 9.0,26
14.3, 14.28, 66.44, 28.0, 66.0, 14.0,2022-06-27 00:00:00, 9.0,26
13.1, 13.14, 70.9, 28.0, 71.0, 13.2,2022-06-27 01:00:00, 8.0,26
12.4, 12.41, 75.26, 28.0, 75.0, 12.3,2022-06-27 02:00:00, 8.0,26
12.1, 12.08, 73.85, 28.0, 74.0, 11.5,2022-06-27 03:00:00, 8.0,26
11.5, 11.52, 72.69, 28.0, 73.0, 10.6,2022-06-27 04:00:00, 7.0,26
10.7, 10.68, 77.8, 28.0, 78.0, 10.3,2022-06-27 05:00:00, 7.0,26
10.1, 10.13, 83.2, 28.0, 83.0, 9.7,2022-06-27 06:00:00, 8.0,26
12.1, 12.09, 77.73, 12.2, 78.0, 10.1,2022-06-27 07:00:00, 8.0,26
16.3, 16.29, 58.25, 16.2, 58.0, 10.1,2022-06-27 08:00:00, 9.0,26
18.8, 18.8, 48.58, 19.0, 49.0, 10.1,2022-06-27 09:00:00, 8.0,26
21.1, 21.07, 43.33, 21.0, 43.0, 10.1,2022-06-27 10:00:00, 9.0,26
23.9, 23.88, 36.39, 23.9, 36.0, 10.1,2022-06-27 11:00:00, 8.0,26
26.8, 26.76, 30.97, 26.8, 31.0, 10.1,2022-06-27 12:00:00, 8.0,26
28.3, 28.27, 23.17, 28.3, 23.0, 10.1,2022-06-27 13:00:00, 4.0,26
29.0, 28.95, 22.2, 29.3, 22.0, 10.1,2022-06-27 14:00:00, 5.0,26
29.8, 29.75, 20.22, 30.2, 20.0, 10.1,2022-06-27 15:00:00, 4.0,26
31.1, 31.14, 17.48, 31.2, 17.0, 10.1,2022-06-27 16:00:00, 3.0,26
31.5, 31.54, 15.52, 32.1, 16.0, 10.1,2022-06-27 17:00:00, 3.0,26
31.5, 31.46, 16.12, 32.1, 16.0, 10.1,2022-06-27 18:00:00, 2.0,26
28.9, 28.89, 19.75, 31.6, 20.0, 26.2,2022-06-27 19:00:00, 4.0,26
None, 26.44, 29.36, None, None, None,2022-06-27 20:00:00, None,26
20.0, 20.04, 56.14, 31.6, 56.0, 20.1,2022-06-27 21:00:00, 10.0,26
18.2, 18.24, 57.97, 31.6, 58.0, 18.2,2022-06-27 22:00:00, 10.0,26
20.9, 20.87, 40.74, 31.6, 41.0, 17.7,2022-06-27 23:00:00, 8.0,26
22.2, 22.18, 41.91, 31.6, 42.0, 17.7,2022-06-28 00:00:00, 8.0,26
17.5, 17.54, 64.12, 31.6, 64.0, 17.7,2022-06-28 01:00:00, 10.0,26
16.2, 16.18, 66.43, 31.6, 66.0, 16.0,2022-06-28 02:00:00, 9.0,26
15.2, 15.16, 69.61, 31.6, 70.0, 15.0,2022-06-28 03:00:00, 9.0,26
14.0, 14.04, 74.8, 31.6, 75.0, 14.1,2022-06-28 04:00:00, 10.0,26
14.4, 14.44, 73.88, 31.6, 74.0, 13.8,2022-06-28 05:00:00, 10.0,26
14.4, 14.43, 74.65, 31.6, 75.0, 13.8,2022-06-28 06:00:00, 10.0,26
15.6, 15.57, 77.04, 17.1, 77.0, 14.2,2022-06-28 07:00:00, 12.0,26
17.8, 17.75, 59.68, 18.3, 60.0, 14.2,2022-06-28 08:00:00, 9.0,26
19.9, 19.92, 43.74, 20.3, 44.0, 14.2,2022-06-28 09:00:00, 7.0,26
20.8, 20.81, 43.05, 20.9, 43.0, 14.2,2022-06-28 10:00:00, 8.0,26
21.7, 21.66, 40.32, 21.8, 40.0, 14.2,2022-06-28 11:00:00, 7.0,26
21.2, 21.15, 38.47, 22.0, 38.0, 14.2,2022-06-28 12:00:00, 6.0,26
20.8, 20.81, 38.27, 22.0, 38.0, 14.2,2022-06-28 13:00:00, 6.0,26
20.1, 20.11, 34.57, 22.0, 35.0, 14.2,2022-06-28 14:00:00, 4.0,26
20.1, 20.09, 33.4, 22.0, 33.0, 14.2,2022-06-28 15:00:00, 3.0,26
18.5, 18.45, 36.71, 22.0, 37.0, 14.2,2022-06-28 16:00:00, 3.0,26
17.0, 16.96, 40.85, 22.0, 41.0, 14.2,2022-06-28 17:00:00, 4.0,26
17.1, 17.11, 45.21, 22.0, 45.0, 14.2,2022-06-28 18:00:00, 5.0,26
16.0, 16.03, 47.53, 17.3, 48.0, 15.7,2022-06-28 19:00:00, 5.0,26
14.5, 14.49, 54.3, 17.3, 54.0, 14.0,2022-06-28 20:00:00, 5.0,26
12.8, 12.83, 61.21, 17.3, 61.0, 12.7,2022-06-28 21:00:00, 6.0,26
12.1, 12.08, 62.79, 17.3, 63.0, 12.1,2022-06-28 22:00:00, 5.0,26
11.7, 11.72, 64.66, 17.3, 65.0, 11.6,2022-06-28 23:00:00, 6.0,26
11.4, 11.39, 64.46, 17.3, 64.0, 11.0,2022-06-29 00:00:00, 5.0,26
10.0, 10.04, 72.08, 17.3, 72.0, 9.9,2022-06-29 01:00:00, 5.0,26
10.3, 10.25, 71.1, 17.3, 71.0, 9.6,2022-06-29 02:00:00, 5.0,26
11.2, 11.2, 66.79, 17.3, 67.0, 9.6,2022-06-29 03:00:00, 6.0,26
11.6, 11.58, 63.69, 17.3, 64.0, 9.6,2022-06-29 04:00:00, 5.0,26
11.2, 11.22, 65.81, 17.3, 66.0, 9.6,2022-06-29 05:00:00, 5.0,26
11.6, 11.59, 64.44, 17.3, 64.0, 9.6,2022-06-29 06:00:00, 5.0,26
12.1, 12.12, 63.34, 12.1, 63.0, 11.5,2022-06-29 07:00:00, 5.0,26
13.0, 13.01, 60.28, 13.0, 60.0, 11.5,2022-06-29 08:00:00, 6.0,26
13.5, 13.53, 58.24, 14.3, 58.0, 11.5,2022-06-29 09:00:00, 5.0,26
14.2, 14.22, 55.08, 14.4, 55.0, 11.5,2022-06-29 10:00:00, 5.0,26
14.5, 14.53, 55.14, 14.9, 55.0, 11.5,2022-06-29 11:00:00, 6.0,26
15.5, 15.47, 52.37, 15.8, 52.0, 11.5,2022-06-29 12:00:00, 6.0,26
14.5, 14.48, 64.92, 15.8, 65.0, 11.5,2022-06-29 13:00:00, 7.0,26
14.1, 14.13, 65.66, 15.8, 66.0, 11.5,2022-06-29 14:00:00, 8.0,26
15.0, 15.04, 58.65, 15.8, 59.0, 11.5,2022-06-29 15:00:00, 7.0,26
14.9, 14.89, 57.11, 15.9, 57.0, 11.5,2022-06-29 16:00:00, 7.0,26
14.7, 14.74, 58.13, 15.9, 58.0, 11.5,2022-06-29 17:00:00, 6.0,26
