pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 11.04,75.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 00:00:00, None, None, None,33
None, None, 10.42,79.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 01:00:00, None, None, None,33
None, None, 10.7,69.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 02:00:00, None, None, None,33
None, None, 9.28,76.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 03:00:00, None, None, None,33
None, None, 8.72,79.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 04:00:00, None, None, None,33
None, None, 9.69,69.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 05:00:00, None, None, None,33
None, None, 9.37,70.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 06:00:00, None, None, None,33
None, None, 8.45,81.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 07:00:00, None, None, None,33
None, None, 10.64,66.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 08:00:00, None, None, None,33
None, None, 12.05,62.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 09:00:00, None, None, None,33
None, None, 14.28,58.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 10:00:00, None, None, None,33
None, None, 15.53,55.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 11:00:00, None, None, None,33
None, None, 19.0,49.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 12:00:00, None, None, None,33
None, None, 20.31,47.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 13:00:00, None, None, None,33
None, None, 22.22,39.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 14:00:00, None, None, None,33
None, None, 21.48,41.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 15:00:00, None, None, None,33
None, None, 21.89,39.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 16:00:00, None, None, None,33
None, None, 21.55,40.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 17:00:00, None, None, None,33
None, None, 20.53,43.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 18:00:00, None, None, None,33
None, None, 19.49,48.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 19:00:00, None, None, None,33
None, None, 18.38,52.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 20:00:00, None, None, None,33
None, None, 17.54,53.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 21:00:00, None, None, None,33
None, None, 16.32,57.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 22:00:00, None, None, None,33
None, None, 15.43,64.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-13 23:00:00, None, None, None,33
None, None, 14.81,69.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 00:00:00, None, None, None,33
None, None, 13.65,71.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 01:00:00, None, None, None,33
None, None, 13.44,75.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 02:00:00, None, None, None,33
None, None, 12.7,74.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 03:00:00, None, None, None,33
None, None, 12.0,79.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 04:00:00, None, None, None,33
None, None, 10.88,81.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 05:00:00, None, None, None,33
None, None, 10.1,84.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 06:00:00, None, None, None,33
None, None, 10.7,81.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 07:00:00, None, None, None,33
None, None, 14.03,64.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 08:00:00, None, None, None,33
None, None, 16.29,58.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 09:00:00, None, None, None,33
None, None, 17.58,63.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 10:00:00, None, None, None,33
None, None, 19.26,59.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 11:00:00, None, None, None,33
None, None, 21.42,48.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 12:00:00, None, None, None,33
None, None, 23.4,40.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 13:00:00, None, None, None,33
None, None, 26.26,28.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 14:00:00, None, None, None,33
None, None, 27.5,20.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 15:00:00, None, None, None,33
None, None, 25.99,19.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 16:00:00, None, None, None,33
None, None, 24.7,21.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 17:00:00, None, None, None,33
None, None, 23.29,26.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 18:00:00, None, None, None,33
None, None, 22.17,27.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 19:00:00, None, None, None,33
None, None, 20.83,31.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 20:00:00, None, None, None,33
None, None, 18.38,40.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 21:00:00, None, None, None,33
None, None, 16.54,47.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 22:00:00, None, None, None,33
None, None, 15.54,51.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-14 23:00:00, None, None, None,33
None, None, 15.12,50.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 00:00:00, None, None, None,33
None, None, 14.08,54.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 01:00:00, None, None, None,33
None, None, 12.67,61.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 02:00:00, None, None, None,33
None, None, 11.86,64.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 03:00:00, None, None, None,33
None, None, 11.54,67.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 04:00:00, None, None, None,33
None, None, 11.32,70.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 05:00:00, None, None, None,33
None, None, 10.74,75.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 06:00:00, None, None, None,33
None, None, 10.89,74.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 07:00:00, None, None, None,33
None, None, 13.02,65.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 08:00:00, None, None, None,33
None, None, 13.69,64.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 09:00:00, None, None, None,33
None, None, 15.59,60.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 10:00:00, None, None, None,33
None, None, 15.84,63.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 11:00:00, None, None, None,33
None, None, 18.13,57.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 12:00:00, None, None, None,33
None, None, 17.8,58.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-15 13:00:00, None, None, None,33
