CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,7.4,18.23, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-13 00:00:00, None, None, None, None,33
None,7.38,18.3, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-13 01:00:00, None, None, None, None,33
None,7.22,18.28, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-13 02:00:00, None, None, None, None,33
None,7.32,18.25, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-13 03:00:00, None, None, None, None,33
None,7.36,18.24, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-13 04:00:00, None, None, None, None,33
None,7.2,18.29, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-13 05:00:00, None, None, None, None,33
None,7.13,18.31, None, None, None, None, 0.398,0.003, 329.9, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-13 06:00:00, None, None, None, None,33
None,7.82,18.1, None, None, None, None, 11.71,0.094, 322.4, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-13 07:00:00, None, None, None, None,33
None,8.57,17.88, None, None, None, None, 16.14,0.015, 334.9, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-08-13 08:00:00, None, None, None, None,33
None,9.39,17.63, None, None, None, None, 8.37,0.062, 325.4, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-08-13 09:00:00, None, None, None, None,33
None,11.37,17.04, None, None, None, None, 27.2,0.797, 232.3, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-08-13 10:00:00, None, None, None, None,33
None,13.4,16.43, None, None, None, None, 27.38,3.958, 210.4, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-08-13 11:00:00, None, None, None, None,33
None,15.28,15.86, None, None, None, None, 24.42,8.81, 190.9, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2018-08-13 12:00:00, None, None, None, None,33
None,16.94,15.37, None, None, None, None, 27.61,7.85, 205.1, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2018-08-13 13:00:00, None, None, None, None,33
None,18.5,14.84, None, None, None, None, 32.11,7.82, 213.0, None, None, None, None, None,-9.0, None, None, None, None, None, None, None,2018-08-13 14:00:00, None, None, None, None,33
None,18.43,14.17, None, None, None, None, 33.47,7.25, 206.9, None, None, None, None, None,-9.0, None, None, None, None, None, None, None,2018-08-13 15:00:00, None, None, None, None,33
None,20.23,14.38, None, None, None, None, 33.28,8.43, 213.0, None, None, None, None, None,-8.0, None, None, None, None, None, None, None,2018-08-13 16:00:00, None, None, None, None,33
None,20.34,14.35, None, None, None, None, 41.38,6.047, 208.5, None, None, None, None, None,-8.0, None, None, None, None, None, None, None,2018-08-13 17:00:00, None, None, None, None,33
None,19.36,14.64, None, None, None, None, 37.22,5.887, 206.9, None, None, None, None, None,-8.0, None, None, None, None, None, None, None,2018-08-13 18:00:00, None, None, None, None,33
None,17.66,15.15, None, None, None, None, 34.0,2.493, 205.1, None, None, None, None, None,-9.0, None, None, None, None, None, None, None,2018-08-13 19:00:00, None, None, None, None,33
None,14.35,16.14, None, None, None, None, 39.31,0.079, 234.8, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2018-08-13 20:00:00, None, None, None, None,33
None,12.23,16.78, None, None, None, None, 27.85,0.108, 317.0, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-08-13 21:00:00, None, None, None, None,33
None,11.81,16.91, None, None, None, None, 11.91,0.009, 306.4, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2018-08-13 22:00:00, None, None, None, None,33
None,11.48,17.01, None, None, None, None, 4.626,0.013, 341.8, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-08-13 23:00:00, None, None, None, None,33
None,11.04,17.14, None, None, None, None, 4.173,0.009, 333.7, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-08-14 00:00:00, None, None, None, None,33
None,10.99,17.15, None, None, None, None, 3.592,0.023, 354.1, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-08-14 01:00:00, None, None, None, None,33
None,10.13,17.41, None, None, None, None, 3.004,0.001, 323.6, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-08-14 02:00:00, None, None, None, None,33
None,9.63,17.56, None, None, None, None, 1.655,0.001, 354.4, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-08-14 03:00:00, None, None, None, None,33
None,9.3,17.66, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-08-14 04:00:00, None, None, None, None,33
None,9.32,17.65, None, None, None, None, 3.616,0.002, 233.6, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-08-14 05:00:00, None, None, None, None,33
None,7.98,17.3, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-08-14 06:00:00, None, None, None, None,33
None,9.05,17.74, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2018-08-14 07:00:00, None, None, None, None,33
None,10.15,17.4, None, None, None, None, 2.389,0.015, 341.7, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2018-08-14 08:00:00, None, None, None, None,33
None,14.48,16.11, None, None, None, None, 8.81,0.006, 280.1, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2018-08-14 09:00:00, None, None, None, None,33
None,15.89,15.68, None, None, None, None, 15.28,2.028, 227.7, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2018-08-14 10:00:00, None, None, None, None,33
