time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-10-07, 10.0,14.3,8.0,41
2016-10-08, 16.0,9.5,3.4,41
2016-10-09, 0.0,11.9,2.7,41
2016-10-10, 0.0,12.2,1.0,41
2016-10-11, 0.0,11.3,-0.6,41
2016-10-12, 5.0,9.6,-1.0,41
2016-10-13, 23.0,13.3,7.7,41
