time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-10-07, 0.4,5.3,0.1,41
2016-10-08, 0.7,2.8,-0.4,41
2016-10-09, 0.0,4.9,-0.9,41
2016-10-10, 0.0,6.1,-5.4,41
2016-10-11, 0.0,7.9,-8.1,41
2016-10-12, 0.0,7.0,-8.2,41
2016-10-13, 3.3,1.0,-5.0,41
