CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-8.13, 92.8, -7.8, 93.0, None, 19.39, None, 240.6, 17.81, -8.1, -9.4, -9.0, None, -9.0,2022-02-05 00:00:00,6
-7.972, 93.0, -7.8, 93.0, None, 16.53, None, 243.1, 18.3, -8.0, -9.4, -9.0, None, -9.0,2022-02-05 01:00:00,6
-8.07, 92.8, -7.8, 93.0, None, 19.09, None, 232.0, 15.45, -8.1, -9.4, -9.0, None, -9.0,2022-02-05 02:00:00,6
-7.963, 92.9, -7.8, 93.0, None, 17.64, None, 242.8, 19.81, -8.0, -9.4, -9.0, None, -9.0,2022-02-05 03:00:00,6
-7.819, 93.1, -7.8, 93.0, None, 18.41, None, 262.1, 28.13, -7.8, -9.4, -9.0, None, -9.0,2022-02-05 04:00:00,6
-7.62, 93.3, -7.6, 93.0, None, 16.93, None, 273.8, 36.2, -7.6, -9.4, -9.0, None, -9.0,2022-02-05 05:00:00,6
-7.563, 93.3, -7.5, 93.0, None, 16.33, None, 275.8, 32.17, -7.6, -9.4, -8.0, None, -8.0,2022-02-05 06:00:00,6
-7.639, 93.2, -7.5, 93.0, None, 18.47, None, 281.7, 31.74, -7.6, -7.8, -9.0, None, -9.0,2022-02-05 07:00:00,6
-7.707, 93.2, -7.5, 93.0, None, 20.83, None, 275.6, 31.95, -7.7, -7.8, -8.0, None, -8.0,2022-02-05 08:00:00,6
-7.723, 93.2, -7.5, 93.0, None, 18.27, None, 278.2, 32.1, -7.7, -7.8, -8.0, None, -8.0,2022-02-05 09:00:00,6
-7.547, 93.3, -7.5, 93.0, None, 19.19, None, 281.9, 31.31, -7.5, -7.8, -8.0, None, -8.0,2022-02-05 10:00:00,6
-7.521, 93.4, -7.4, 93.0, None, 18.44, None, 278.0, 30.7, -7.5, -7.8, -8.0, None, -8.0,2022-02-05 11:00:00,6
-7.376, 93.4, -7.3, 93.0, None, 18.96, None, 268.8, 28.48, -7.4, -7.8, -8.0, None, -8.0,2022-02-05 12:00:00,6
-7.159, 93.5, -7.1, 94.0, None, 19.13, None, 271.4, 27.72, -7.2, -7.8, -8.0, None, -8.0,2022-02-05 13:00:00,6
-7.722, 92.8, -7.0, 93.0, None, 19.7, None, 274.1, 31.32, -7.7, -7.8, -9.0, None, -9.0,2022-02-05 14:00:00,6
-7.547, 92.9, -7.0, 93.0, None, 17.27, None, 279.0, 32.03, -7.5, -7.8, -8.0, None, -8.0,2022-02-05 15:00:00,6
-7.563, 93.2, -7.0, 93.0, None, 18.98, None, 275.8, 30.49, -7.6, -7.8, -8.0, None, -8.0,2022-02-05 16:00:00,6
-7.647, 93.3, -7.0, 93.0, None, 17.83, None, 279.5, 32.02, -7.6, -7.8, -8.0, None, -8.0,2022-02-05 17:00:00,6
-7.817, 93.2, -7.0, 93.0, None, 15.74, None, 286.3, 30.2, -7.8, -7.9, -9.0, None, -9.0,2022-02-05 18:00:00,6
-7.762, 93.3, -7.7, 93.0, None, 11.87, None, 278.2, 34.43, -7.8, -7.9, -9.0, None, -9.0,2022-02-05 19:00:00,6
