CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-4.343, None, None, None, 18.31, 34.63, 251.7, None, None, -4.3, -4.4, 0.0, None, -3.5, None, None, None, None,2022-02-05 00:00:00, 0.0, None, None, None,6
-4.835, None, None, None, 21.38, 30.76, 247.6, None, None, -4.8, -4.8, 0.0, None, -3.5, None, None, None, None,2022-02-05 01:00:00, 0.0, None, None, None,6
-5.116, None, None, None, 19.36, 30.29, 245.9, None, None, -5.1, -5.1, 0.0, None, -3.5, None, None, None, None,2022-02-05 02:00:00, 0.0, None, None, None,6
-5.261, None, None, None, 18.05, 29.21, 238.2, None, None, -5.3, -5.3, 0.0, None, -3.5, None, None, None, None,2022-02-05 03:00:00, 0.0, None, None, None,6
-5.426, None, None, None, 19.84, 29.28, 241.4, None, None, -5.4, -5.4, 0.0, None, -3.5, None, None, None, None,2022-02-05 04:00:00, 0.0, None, None, None,6
-5.514, None, None, None, 19.85, 28.53, 239.0, None, None, -5.5, -5.6, 0.0, None, -3.5, None, None, None, None,2022-02-05 05:00:00, 0.0, None, None, None,6
-5.232, None, None, None, 18.43, 27.15, 235.7, None, None, -5.2, -5.6, 0.0, None, -3.5, None, None, None, None,2022-02-05 06:00:00, 0.0, None, None, None,6
-4.7, None, None, None, 16.86, 28.46, 253.1, None, None, -4.7, -5.2, 0.0, None, -4.7, None, None, None, None,2022-02-05 07:00:00, 0.0, None, None, None,6
-4.729, None, None, None, 14.13, 26.27, 254.0, None, None, -4.7, -5.2, 0.0, None, -4.4, None, None, None, None,2022-02-05 08:00:00, 0.0, None, None, None,6
-4.381, None, None, None, 16.78, 15.63, 260.4, None, None, -4.4, -5.2, 0.0, None, -4.4, None, None, None, None,2022-02-05 09:00:00, 0.0, None, None, None,6
-4.642, None, None, None, 43.19, 5.49, 240.5, None, None, -4.6, -5.2, 0.0, None, -3.7, None, None, None, None,2022-02-05 10:00:00, 0.0, None, None, None,6
-3.766, None, None, None, 45.46, 6.479, 233.9, None, None, -3.8, -5.2, 0.0, None, -3.7, None, None, None, None,2022-02-05 11:00:00, 0.0, None, None, None,6
-3.901, None, None, None, 22.1, 14.94, 176.1, None, None, -3.9, -5.2, 0.0, None, -3.5, None, None, None, None,2022-02-05 12:00:00, 0.0, None, None, None,6
-3.968, None, None, None, 16.13, 20.68, 182.1, None, None, -4.0, -5.2, 0.0, None, -3.1, None, None, None, None,2022-02-05 13:00:00, 0.0, None, None, None,6
-4.656, None, None, None, 10.33, 22.42, 189.3, None, None, -4.7, -5.2, 0.0, None, -3.1, None, None, None, None,2022-02-05 14:00:00, 0.0, None, None, None,6
