wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
22.5, -5.4, None, 0.08, 12.0, 101.1, -9.2, None, None, 74.0,2018-11-05 00:00:00, None, None,45
0.0, -5.6, None, 0.1, 8.0, 101.2, -9.5, None, None, 74.0,2018-11-05 01:00:00, None, None,45
22.5, -5.8, None, 0.1, 10.0, 101.2, -9.6, None, None, 74.0,2018-11-05 02:00:00, None, None,45
22.5, -6.2, None, 0.11, 10.0, 101.3, -10.1, None, None, 74.0,2018-11-05 03:00:00, None, None,45
22.5, -6.4, None, 0.11, 10.0, 101.3, -10.1, None, None, 76.0,2018-11-05 04:00:00, None, None,45
45.0, -6.8, None, 0.11, 9.0, 101.3, -10.3, None, None, 76.0,2018-11-05 05:00:00, None, None,45
22.5, -6.7, None, 0.12, 8.0, 101.4, -10.5, None, None, 75.0,2018-11-05 06:00:00, None, None,45
67.5, -7.4, None, 0.14, 8.0, 101.5, -10.6, None, -5.0, 78.0,2018-11-05 07:00:00, -7.5, 2.0,45
0.0, -6.7, None, 0.15, 6.0, 101.5, -9.9, None, None, 78.0,2018-11-05 08:00:00, None, None,45
22.5, -6.8, None, 0.17, 7.0, 101.6, -9.5, None, None, 81.0,2018-11-05 09:00:00, None, None,45
22.5, -7.0, None, 0.16, 11.0, 101.6, -9.9, None, None, 80.0,2018-11-05 10:00:00, None, None,45
22.5, -7.0, None, 0.14, 11.0, 101.6, -10.2, None, None, 78.0,2018-11-05 11:00:00, None, None,45
22.5, -7.2, None, 0.13, 7.0, 101.7, -10.5, None, None, 77.0,2018-11-05 12:00:00, None, None,45
22.5, -7.3, None, 0.14, 9.0, 101.8, -10.6, None, None, 77.0,2018-11-05 13:00:00, None, None,45
0.0, -7.4, None, 0.16, 6.0, 101.8, -10.4, None, None, 79.0,2018-11-05 14:00:00, None, None,45
22.5, -7.5, None, 0.15, 7.0, 101.9, -10.3, None, None, 80.0,2018-11-05 15:00:00, None, None,45
22.5, -7.6, None, 0.16, 8.0, 102.0, -10.5, None, None, 79.0,2018-11-05 16:00:00, None, None,45
45.0, -7.4, None, 0.18, 7.0, 102.0, -10.6, None, None, 78.0,2018-11-05 17:00:00, None, None,45
22.5, -7.1, None, 0.19, 12.0, 102.1, -10.8, None, None, 75.0,2018-11-05 18:00:00, None, None,45
337.5, -6.9, None, 0.2, 8.0, 102.2, -10.5, None, None, 76.0,2018-11-05 19:00:00, None, None,45
0.0, -6.4, None, 0.18, 6.0, 102.2, -10.5, None, None, 73.0,2018-11-05 20:00:00, None, None,45
22.5, -6.2, None, 0.18, 11.0, 102.3, -10.6, None, None, 71.0,2018-11-05 21:00:00, None, None,45
22.5, -6.2, None, 0.15, 10.0, 102.3, -10.4, None, None, 72.0,2018-11-05 22:00:00, None, None,45
22.5, -6.2, None, 0.15, 7.0, 102.4, -10.3, None, None, 72.0,2018-11-05 23:00:00, None, 1.3,45
0.0, -6.3, None, 0.14, 9.0, 102.5, -10.5, None, None, 72.0,2018-11-06 00:00:00, None, None,45
0.0, -6.8, None, 0.17, 5.0, 102.5, -10.8, None, None, 73.0,2018-11-06 01:00:00, None, None,45
45.0, -7.3, None, 0.19, 8.0, 102.6, -11.8, None, None, 70.0,2018-11-06 02:00:00, None, None,45
22.5, -8.0, None, 0.21, 7.0, 102.7, -12.3, None, None, 71.0,2018-11-06 03:00:00, None, None,45
22.5, -9.0, None, 0.21, 6.0, 102.8, -12.7, None, None, 74.0,2018-11-06 04:00:00, None, None,45
45.0, -11.1, None, 0.23, 7.0, 102.9, -14.0, None, None, 79.0,2018-11-06 05:00:00, None, None,45
67.5, -12.5, None, 0.25, 6.0, 103.0, -14.9, None, None, 83.0,2018-11-06 06:00:00, None, None,45
67.5, -14.0, None, 0.26, 5.0, 103.1, -16.8, None, -6.1, 79.0,2018-11-06 07:00:00, -12.5, 1.3,45
None, -16.0, None, 0.27, 0.0, 103.3, -17.8, None, None, 86.0,2018-11-06 08:00:00, None, None,45
0.0, -18.1, None, 0.26, 2.0, 103.4, -20.5, None, None, 82.0,2018-11-06 09:00:00, None, None,45
90.0, -18.5, None, 0.26, 4.0, 103.5, -20.8, None, None, 82.0,2018-11-06 10:00:00, None, None,45
22.5, -17.5, None, 0.22, 4.0, 103.5, -20.0, None, None, 81.0,2018-11-06 11:00:00, None, None,45
22.5, -16.1, None, 0.2, 3.0, 103.6, -18.3, None, None, 83.0,2018-11-06 12:00:00, None, None,45
22.5, -17.5, None, 0.18, 3.0, 103.7, -20.1, None, None, 80.0,2018-11-06 13:00:00, None, None,45
45.0, -20.7, None, 0.18, 3.0, 103.8, -23.3, None, None, 79.0,2018-11-06 14:00:00, None, None,45
67.5, -17.6, None, 0.17, 2.0, 103.8, -19.9, None, None, 82.0,2018-11-06 15:00:00, None, None,45
45.0, -17.2, None, 0.15, 5.0, 103.8, -19.7, None, None, 81.0,2018-11-06 16:00:00, None, None,45
45.0, -17.2, None, 0.15, 3.0, 103.9, -20.0, None, None, 79.0,2018-11-06 17:00:00, None, None,45
45.0, -16.6, None, 0.13, 3.0, 104.0, -19.8, None, None, 76.0,2018-11-06 18:00:00, None, None,45
67.5, -15.2, None, 0.12, 8.0, 104.0, -18.0, None, None, 79.0,2018-11-06 19:00:00, None, None,45
67.5, -13.0, None, 0.07, 5.0, 104.0, -18.5, None, None, 63.0,2018-11-06 20:00:00, None, None,45
112.5, -10.8, None, 0.01, 1.0, 104.0, -18.7, None, None, 52.0,2018-11-06 21:00:00, None, None,45
135.0, -9.8, None, -0.02, 1.0, 104.0, -17.9, None, None, 51.0,2018-11-06 22:00:00, None, None,45
202.5, -9.5, None, -0.04, 3.0, 104.0, -17.5, None, None, 52.0,2018-11-06 23:00:00, None, 0.2,45
None, -11.1, None, -0.05, 0.0, 103.9, -16.0, None, None, 68.0,2018-11-07 00:00:00, None, None,45
None, -14.6, None, -0.05, 0.0, 104.0, -16.5, None, None, 86.0,2018-11-07 01:00:00, None, None,45
67.5, -15.8, None, -0.01, 3.0, 104.1, -17.7, None, None, 85.0,2018-11-07 02:00:00, None, None,45
22.5, -16.5, None, 0.03, 5.0, 104.0, -19.6, None, None, 77.0,2018-11-07 03:00:00, None, None,45
22.5, -15.9, None, 0.03, 6.0, 104.0, -18.5, None, None, 81.0,2018-11-07 04:00:00, None, None,45
22.5, -17.6, None, -0.01, 3.0, 104.0, -19.7, None, None, 83.0,2018-11-07 05:00:00, None, None,45
67.5, -20.4, None, -0.01, 3.0, 104.1, -23.2, None, None, 78.0,2018-11-07 06:00:00, None, None,45
90.0, -20.3, None, -0.04, 8.0, 104.0, -22.8, None, -9.0, 81.0,2018-11-07 07:00:00, -21.3, 0.2,45
67.5, -18.1, None, -0.06, 7.0, 103.9, -20.5, None, None, 82.0,2018-11-07 08:00:00, None, None,45
292.5, -18.0, None, -0.04, 1.0, 103.9, -20.3, None, None, 82.0,2018-11-07 09:00:00, None, None,45
None, -17.0, None, -0.01, 0.0, 103.9, -19.3, None, None, 83.0,2018-11-07 10:00:00, None, None,45
67.5, -17.2, None, -0.01, 3.0, 103.9, -19.5, None, None, 82.0,2018-11-07 11:00:00, None, None,45
67.5, -17.5, None, -0.04, 3.0, 103.9, -20.2, None, None, 80.0,2018-11-07 12:00:00, None, None,45
45.0, -17.8, None, -0.06, 2.0, 103.9, -20.4, None, None, 80.0,2018-11-07 13:00:00, None, None,45
135.0, -18.2, None, -0.03, 4.0, 103.9, -21.0, None, None, 79.0,2018-11-07 14:00:00, None, None,45
90.0, -18.7, None, -0.04, 3.0, 103.9, -21.4, None, None, 79.0,2018-11-07 15:00:00, None, None,45
90.0, -19.0, None, -0.04, 1.0, 103.9, -21.6, None, None, 80.0,2018-11-07 16:00:00, None, None,45
135.0, -18.8, None, -0.06, 2.0, 103.9, -21.5, None, None, 79.0,2018-11-07 17:00:00, None, None,45
90.0, -17.9, None, -0.08, 2.0, 103.8, -20.8, None, None, 78.0,2018-11-07 18:00:00, None, None,45
270.0, -16.6, None, -0.06, 1.0, 103.8, -19.7, None, None, 77.0,2018-11-07 19:00:00, None, None,45
247.5, -13.9, None, -0.08, 1.0, 103.7, -18.6, None, None, 68.0,2018-11-07 20:00:00, None, None,45
67.5, -12.5, None, -0.11, 8.0, 103.6, -17.9, None, None, 64.0,2018-11-07 21:00:00, None, None,45
67.5, -11.1, None, -0.16, 5.0, 103.6, -16.9, None, None, 62.0,2018-11-07 22:00:00, None, None,45
None, -9.2, None, -0.16, 0.0, 103.5, -16.1, None, None, 57.0,2018-11-07 23:00:00, None, 0.0,45
247.5, -12.4, None, -0.16, 4.0, 103.4, -16.9, None, None, 69.0,2018-11-08 00:00:00, None, None,45
None, -15.2, None, -0.12, 0.0, 103.5, -17.6, None, None, 82.0,2018-11-08 01:00:00, None, None,45
None, -17.2, None, -0.08, 0.0, 103.5, -19.4, None, None, 83.0,2018-11-08 02:00:00, None, None,45
315.0, -18.5, None, -0.04, 2.0, 103.5, -20.4, None, None, 85.0,2018-11-08 03:00:00, None, None,45
247.5, -19.1, None, -0.01, 1.0, 103.5, -21.4, None, None, 82.0,2018-11-08 04:00:00, None, None,45
90.0, -19.3, None, -0.04, 1.0, 103.5, -21.4, None, None, 83.0,2018-11-08 05:00:00, None, None,45
135.0, -16.3, None, -0.03, 2.0, 103.4, -18.4, None, None, 84.0,2018-11-08 06:00:00, None, None,45
247.5, -15.4, None, -0.07, 3.0, 103.4, -17.5, None, -9.0, 84.0,2018-11-08 07:00:00, -21.0, 0.0,45
135.0, -14.1, None, -0.04, 2.0, 103.3, -16.1, None, None, 84.0,2018-11-08 08:00:00, None, None,45
270.0, -12.9, None, -0.05, 3.0, 103.3, -14.9, None, None, 85.0,2018-11-08 09:00:00, None, None,45
45.0, -14.2, None, -0.07, 3.0, 103.2, -16.2, None, None, 85.0,2018-11-08 10:00:00, None, None,45
None, -15.4, None, -0.05, 0.0, 103.2, -17.6, None, None, 84.0,2018-11-08 11:00:00, None, None,45
None, -15.4, None, -0.1, 0.0, 103.2, -17.5, None, None, 84.0,2018-11-08 12:00:00, None, None,45
157.5, -15.6, None, -0.08, 1.0, 103.2, -17.8, None, None, 83.0,2018-11-08 13:00:00, None, None,45
None, -15.2, None, -0.14, 0.0, 103.2, -17.1, None, None, 86.0,2018-11-08 14:00:00, None, None,45
270.0, -14.4, None, -0.1, 4.0, 103.1, -16.4, None, None, 85.0,2018-11-08 15:00:00, None, None,45
None, -13.3, None, -0.13, 0.0, 103.1, -15.2, None, None, 85.0,2018-11-08 16:00:00, None, None,45
270.0, -11.9, None, -0.18, 2.0, 103.0, -13.9, None, None, 85.0,2018-11-08 17:00:00, None, None,45
225.0, -11.2, None, -0.15, 3.0, 102.9, -13.3, None, None, 84.0,2018-11-08 18:00:00, None, None,45
None, -9.9, None, -0.16, 0.0, 102.8, -12.6, None, None, 81.0,2018-11-08 19:00:00, None, None,45
247.5, -8.1, None, -0.15, 2.0, 102.7, -11.6, None, None, 76.0,2018-11-08 20:00:00, None, None,45
270.0, -7.4, None, -0.22, 2.0, 102.6, -11.1, None, None, 75.0,2018-11-08 21:00:00, None, None,45
315.0, -6.7, None, -0.22, 1.0, 102.5, -9.7, None, None, 79.0,2018-11-08 22:00:00, None, None,45
67.5, -6.0, None, -0.23, 4.0, 102.4, -8.7, None, None, 82.0,2018-11-08 23:00:00, None, 0.0,45
247.5, -5.7, None, -0.21, 1.0, 102.4, -8.0, None, None, 84.0,2018-11-09 00:00:00, None, None,45
0.0, -5.8, None, -0.26, 4.0, 102.2, -7.5, None, None, 87.0,2018-11-09 01:00:00, None, None,45
22.5, -5.5, None, -0.25, 1.0, 102.1, -7.1, None, None, 89.0,2018-11-09 02:00:00, None, None,45
247.5, -5.9, None, -0.28, 3.0, 102.0, -7.4, None, None, 89.0,2018-11-09 03:00:00, None, None,45
None, -6.4, None, -0.26, 0.0, 101.9, -7.7, None, None, 90.0,2018-11-09 04:00:00, None, None,45
45.0, -5.4, None, -0.26, 7.0, 101.8, -6.5, None, None, 92.0,2018-11-09 05:00:00, None, None,45
67.5, -4.8, None, -0.16, 3.0, 101.8, -6.0, None, None, 91.0,2018-11-09 06:00:00, None, None,45
225.0, -4.2, None, -0.06, 4.0, 101.8, -5.5, None, -4.8, 91.0,2018-11-09 07:00:00, -16.8, 0.0,45
