pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,7.79, None, None,2018-08-27 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,8.39, None, None,2018-08-27 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,8.92, None, None,2018-08-27 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.21, None, None,2018-08-27 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,7.8, None, None,2018-08-27 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,7.26, None, None,2018-08-27 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,6.754, None, None,2018-08-27 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,6.59, None, None,2018-08-27 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,7.36, None, None,2018-08-27 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.16, None, None,2018-08-27 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,11.49, None, None,2018-08-27 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.56, None, None,2018-08-27 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.89, None, None,2018-08-27 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.19, None, None,2018-08-27 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.82, None, None,2018-08-27 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,15.01, None, None,2018-08-27 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,16.66, None, None,2018-08-27 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,17.53, None, None,2018-08-27 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,17.62, None, None,2018-08-27 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,16.67, None, None,2018-08-27 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,15.62, None, None,2018-08-27 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,14.86, None, None,2018-08-27 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,14.18, None, None,2018-08-27 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,15.4, None, None,2018-08-27 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,14.03, None, None,2018-08-28 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.86, None, None,2018-08-28 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.13, None, None,2018-08-28 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.43, None, None,2018-08-28 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.17, None, None,2018-08-28 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.0, None, None,2018-08-28 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,11.88, None, None,2018-08-28 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,11.8, None, None,2018-08-28 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,11.97, None, None,2018-08-28 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.03, None, None,2018-08-28 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.59, None, None,2018-08-28 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.87, None, None,2018-08-28 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.49, None, None,2018-08-28 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.34, None, None,2018-08-28 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.65, None, None,2018-08-28 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.14, None, None,2018-08-28 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.8, None, None,2018-08-28 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,14.01, None, None,2018-08-28 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,13.88, None, None,2018-08-28 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.14, None, None,2018-08-28 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,11.08, None, None,2018-08-28 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.86, None, None,2018-08-28 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.57, None, None,2018-08-28 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.38, None, None,2018-08-28 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.2, None, None,2018-08-29 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.04, None, None,2018-08-29 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.78, None, None,2018-08-29 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.53, None, None,2018-08-29 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.51, None, None,2018-08-29 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.46, None, None,2018-08-29 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.46, None, None,2018-08-29 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.52, None, None,2018-08-29 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,9.56, None, None,2018-08-29 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.14, None, None,2018-08-29 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.83, None, None,2018-08-29 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.82, None, None,2018-08-29 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,10.89, None, None,2018-08-29 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
None, None,12.63, None, None,2018-08-29 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,35
