CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
8.21,93.7, None, None, 67.44, 0.0, 86.1, None, None, None, None, None, None, 7.0,920.0, None, None,2018-08-27 00:00:00, None,35
8.01,92.7, None, None, 53.18, 1.659, 117.9, None, None, None, None, None, None, 7.0,922.0, None, None,2018-08-27 01:00:00, None,35
7.698,93.0, None, None, 56.7, 0.583, 98.5, None, None, None, None, None, None, 7.0,920.0, None, None,2018-08-27 02:00:00, None,35
7.477,92.9, None, None, 63.09, 0.459, 128.7, None, None, None, None, None, None, 6.0,922.0, None, None,2018-08-27 03:00:00, None,35
8.01,89.7, None, None, 42.51, 2.264, 130.9, None, None, None, None, None, None, 6.0,923.0, None, None,2018-08-27 04:00:00, None,35
7.938,90.0, None, None, 36.16, 1.757, 116.3, None, None, None, None, None, None, 6.0,923.0, None, None,2018-08-27 05:00:00, None,35
7.868,90.6, None, None, 29.74, 2.221, 122.8, None, None, None, None, None, None, 6.0,924.0, None, None,2018-08-27 06:00:00, None,35
7.914,91.4, None, None, 44.37, 0.804, 126.7, None, None, None, None, None, None, 7.0,925.0, None, None,2018-08-27 07:00:00, None,35
8.62,91.2, None, None, 43.46, 1.217, 132.9, None, None, None, None, None, None, 7.0,927.0, None, None,2018-08-27 08:00:00, None,35
10.44,75.19, None, None, 44.94, 1.184, 158.7, None, None, None, None, None, None, 6.0,926.0, None, None,2018-08-27 09:00:00, None,35
11.25,69.1, None, None, 51.55, 3.496, 212.4, None, None, None, None, None, None, 6.0,928.0, None, None,2018-08-27 10:00:00, None,35
12.09,64.33, None, None, 46.98, 2.85, 206.0, None, None, None, None, None, None, 5.0,925.0, None, None,2018-08-27 11:00:00, None,35
14.59,47.48, None, None, 50.91, 3.959, 225.4, None, None, None, None, None, None, 3.0,922.0, None, None,2018-08-27 12:00:00, None,35
14.95,46.78, None, None, 34.16, 5.551, 231.2, None, None, None, None, None, None, 4.0,920.0, None, None,2018-08-27 13:00:00, None,35
15.47,38.24, None, None, 33.67, 3.348, 241.9, None, None, None, None, None, None, 1.0,921.0, None, None,2018-08-27 14:00:00, None,35
16.81,31.26, None, None, 49.21, 1.567, 234.8, None, None, None, None, None, None, -1.0,920.0, None, None,2018-08-27 15:00:00, None,35
16.64,30.03, None, None, 58.61, 1.153, 182.2, None, None, None, None, None, None, 0.0,928.0, None, None,2018-08-27 16:00:00, None,35
15.82,48.54, None, None, 52.5, 1.145, 122.6, None, None, None, None, None, None, 5.0,1041.0, None, None,2018-08-27 17:00:00, None,35
