WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 2.725,2016-09-23 00:00:00,13.71,39
None, None, 2.45,2016-09-23 01:00:00,13.27,39
None, None, 2.446,2016-09-23 02:00:00,13.59,39
None, None, 2.553,2016-09-23 03:00:00,12.77,39
None, None, 3.687,2016-09-23 04:00:00,12.54,39
None, None, 3.179,2016-09-23 05:00:00,11.37,39
None, None, 3.4,2016-09-23 06:00:00,10.99,39
None, None, 2.868,2016-09-23 07:00:00,10.86,39
None, None, 2.756,2016-09-23 08:00:00,11.07,39
None, None, 2.567,2016-09-23 09:00:00,11.26,39
None, None, 3.385,2016-09-23 10:00:00,11.44,39
None, None, 4.791,2016-09-23 11:00:00,11.06,39
None, None, 4.579,2016-09-23 12:00:00,11.07,39
None, None, 4.259,2016-09-23 13:00:00,11.65,39
None, None, 3.203,2016-09-23 14:00:00,11.14,39
None, None, 3.347,2016-09-23 15:00:00,11.88,39
None, None, 2.012,2016-09-23 16:00:00,11.81,39
None, None, 1.529,2016-09-23 17:00:00,11.98,39
None, None, 0.361,2016-09-23 18:00:00,12.06,39
None, None, 1.439,2016-09-23 19:00:00,12.0,39
None, None, 2.899,2016-09-23 20:00:00,12.14,39
None, None, 2.643,2016-09-23 21:00:00,12.0,39
None, None, 1.32,2016-09-23 22:00:00,11.23,39
None, None, 1.777,2016-09-23 23:00:00,10.52,39
None, None, 1.146,2016-09-24 00:00:00,9.38,39
None, None, 2.391,2016-09-24 01:00:00,9.8,39
None, None, 1.49,2016-09-24 02:00:00,8.51,39
None, None, 1.624,2016-09-24 03:00:00,8.45,39
None, None, 1.643,2016-09-24 04:00:00,8.19,39
None, None, 1.575,2016-09-24 05:00:00,8.0,39
None, None, 2.05,2016-09-24 06:00:00,7.81,39
None, None, 1.7,2016-09-24 07:00:00,7.74,39
None, None, 1.55,2016-09-24 08:00:00,8.71,39
None, None, 0.853999,2016-09-24 09:00:00,10.46,39
None, None, 0.911,2016-09-24 10:00:00,11.34,39
None, None, 1.328,2016-09-24 11:00:00,12.81,39
None, None, 2.528,2016-09-24 12:00:00,13.68,39
None, None, 3.169,2016-09-24 13:00:00,14.0,39
None, None, 3.678,2016-09-24 14:00:00,14.45,39
None, None, 2.659,2016-09-24 15:00:00,14.38,39
None, None, 2.455,2016-09-24 16:00:00,13.66,39
None, None, 1.593,2016-09-24 17:00:00,13.31,39
None, None, 1.507,2016-09-24 18:00:00,13.08,39
None, None, 1.504,2016-09-24 19:00:00,12.63,39
None, None, 1.327,2016-09-24 20:00:00,12.15,39
None, None, 0.885999,2016-09-24 21:00:00,12.04,39
None, None, None,2016-09-24 22:00:00,11.76,39
None, None, 0.674,2016-09-24 23:00:00,11.58,39
None, None, 0.234999,2016-09-25 00:00:00,11.56,39
None, None, 1.417,2016-09-25 01:00:00,11.65,39
None, None, 1.903,2016-09-25 02:00:00,11.78,39
None, None, 2.045,2016-09-25 03:00:00,11.81,39
None, None, 2.661,2016-09-25 04:00:00,11.67,39
None, None, 1.954,2016-09-25 05:00:00,11.56,39
None, None, 1.775,2016-09-25 06:00:00,11.73,39
None, None, 1.282,2016-09-25 07:00:00,11.85,39
None, None, 1.735,2016-09-25 08:00:00,12.37,39
None, None, 2.023,2016-09-25 09:00:00,12.96,39
None, None, 2.442,2016-09-25 10:00:00,13.91,39
None, None, 3.16,2016-09-25 11:00:00,15.02,39
None, None, 3.721,2016-09-25 12:00:00,16.23,39
None, None, 3.1,2016-09-25 13:00:00,16.16,39
None, None, 2.992,2016-09-25 14:00:00,16.55,39
None, None, 2.756,2016-09-25 15:00:00,16.83,39
None, None, 2.196,2016-09-25 16:00:00,17.47,39
None, None, 1.649,2016-09-25 17:00:00,17.26,39
None, None, 0.338999,2016-09-25 18:00:00,15.85,39
None, None, 0.120999,2016-09-25 19:00:00,13.94,39
None, None, 2.151,2016-09-25 20:00:00,13.79,39
None, None, 1.911,2016-09-25 21:00:00,13.56,39
None, None, 0.416999,2016-09-25 22:00:00,12.88,39
None, None, 0.156,2016-09-25 23:00:00,12.4,39
None, None, 0.416999,2016-09-26 00:00:00,12.28,39
None, None, 0.225998,2016-09-26 01:00:00,12.01,39
None, None, 0.395999,2016-09-26 02:00:00,11.51,39
None, None, None,2016-09-26 03:00:00,10.47,39
None, None, 0.179,2016-09-26 04:00:00,10.15,39
None, None, 0.201,2016-09-26 05:00:00,10.21,39
None, None, 1.059,2016-09-26 06:00:00,11.6,39
None, None, 0.067,2016-09-26 07:00:00,11.89,39
None, None, 0.192,2016-09-26 08:00:00,12.77,39
None, None, 0.125,2016-09-26 09:00:00,14.28,39
None, None, 1.569,2016-09-26 10:00:00,14.47,39
None, None, 2.274,2016-09-26 11:00:00,14.72,39
None, None, 1.774,2016-09-26 12:00:00,15.96,39
None, None, 0.690998,2016-09-26 13:00:00,16.57,39
None, None, 0.962,2016-09-26 14:00:00,16.43,39
None, None, 3.049,2016-09-26 15:00:00,15.47,39
None, None, 3.036,2016-09-26 16:00:00,15.11,39
None, None, 1.394,2016-09-26 17:00:00,15.87,39
None, None, 0.082998,2016-09-26 18:00:00,15.28,39
None, None, 0.004,2016-09-26 19:00:00,14.53,39
None, None, 0.642,2016-09-26 20:00:00,14.48,39
None, None, 0.008999,2016-09-26 21:00:00,14.32,39
None, None, 0.303,2016-09-26 22:00:00,13.75,39
None, None, 3.241,2016-09-26 23:00:00,13.74,39
None, None, 8.06,2016-09-27 00:00:00,14.72,39
None, None, 7.42,2016-09-27 01:00:00,14.81,39
None, None, 7.2,2016-09-27 02:00:00,14.3,39
None, None, 6.355,2016-09-27 03:00:00,13.65,39
None, None, 5.935,2016-09-27 04:00:00,13.17,39
None, None, 5.212,2016-09-27 05:00:00,12.7,39
None, None, 5.326,2016-09-27 06:00:00,12.02,39
None, None, 6.756,2016-09-27 07:00:00,12.05,39
None, None, 7.07,2016-09-27 08:00:00,12.67,39
None, None, 7.94,2016-09-27 09:00:00,13.68,39
None, None, 8.28,2016-09-27 10:00:00,14.45,39
None, None, 6.407,2016-09-27 11:00:00,15.33,39
None, None, 6.595,2016-09-27 12:00:00,15.62,39
None, None, 6.788,2016-09-27 13:00:00,15.79,39
None, None, 5.519,2016-09-27 14:00:00,15.94,39
None, None, 5.513,2016-09-27 15:00:00,16.36,39
