pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, -4.4, 22.0, None, None,396.0, 36.0,2018-11-05 00:00:00, None,45
None, None, None, None, None, -5.1, 23.0, None, None,396.0, 36.0,2018-11-05 01:00:00, None,45
None, None, None, None, None, -5.3, 23.0, None, None,396.0, 36.0,2018-11-05 02:00:00, None,45
None, None, None, None, None, -5.5, 23.0, None, None,397.0, 36.0,2018-11-05 03:00:00, None,45
None, None, None, None, None, -5.6, 23.0, None, None,397.0, 36.0,2018-11-05 04:00:00, None,45
None, None, None, None, None, -5.7, 22.0, None, None,397.0, 36.0,2018-11-05 05:00:00, None,45
None, None, None, None, None, -5.9, 22.0, None, None,397.0, 36.0,2018-11-05 06:00:00, None,45
None, None, None, None, None, -6.0, 22.0, None, None,397.0, 36.0,2018-11-05 07:00:00, None,45
None, None, None, None, None, -5.9, 22.0, None, None,397.0, 36.0,2018-11-05 08:00:00, None,45
None, None, None, None, None, -6.1, 23.0, None, None,397.0, 36.0,2018-11-05 09:00:00, None,45
None, None, None, None, None, -6.2, 23.0, None, None,398.0, 36.0,2018-11-05 10:00:00, None,45
None, None, None, None, None, -6.3, 23.0, None, None,398.0, 37.0,2018-11-05 11:00:00, None,45
None, None, None, None, None, -6.5, 23.0, None, None,398.0, 37.0,2018-11-05 12:00:00, None,45
None, None, None, None, None, -6.8, 23.0, None, None,398.0, 37.0,2018-11-05 13:00:00, None,45
None, None, None, None, None, -6.9, 23.0, None, None,398.0, 37.0,2018-11-05 14:00:00, None,45
None, None, None, None, None, -7.1, 22.0, None, None,398.0, 37.0,2018-11-05 15:00:00, None,45
None, 274.0, None, None, None, -7.3, 22.0, None, None,398.0, 37.0,2018-11-05 16:00:00, None,45
None, None, None, None, None, -7.2, 22.0, None, None,399.0, 37.0,2018-11-05 17:00:00, None,45
None, None, None, None, None, -7.0, 22.0, None, None,399.0, 37.0,2018-11-05 18:00:00, None,45
None, None, None, None, None, -6.5, 22.0, None, None,399.0, 37.0,2018-11-05 19:00:00, None,45
None, None, None, None, None, -6.1, 22.0, None, None,398.0, 37.0,2018-11-05 20:00:00, None,45
None, None, None, None, None, -5.9, 22.0, None, None,398.0, 37.0,2018-11-05 21:00:00, None,45
None, None, None, None, None, -6.2, 22.0, None, None,398.0, 37.0,2018-11-05 22:00:00, None,45
None, None, None, None, None, -6.1, 22.0, None, None,398.0, 37.0,2018-11-05 23:00:00, None,45
None, None, None, None, None, -6.8, 22.0, None, None,399.0, 37.0,2018-11-06 00:00:00, None,45
None, None, None, None, None, -7.4, 22.0, None, None,399.0, 37.0,2018-11-06 01:00:00, None,45
None, None, None, None, None, -7.8, 22.0, None, None,399.0, 37.0,2018-11-06 02:00:00, None,45
None, None, None, None, None, -8.2, 22.0, None, None,399.0, 37.0,2018-11-06 03:00:00, None,45
None, None, None, None, None, -9.0, 22.0, None, None,399.0, 37.0,2018-11-06 04:00:00, None,45
None, None, None, None, None, -8.4, 22.0, None, None,399.0, 37.0,2018-11-06 05:00:00, None,45
None, None, None, None, None, -8.5, 22.0, None, None,399.0, 37.0,2018-11-06 06:00:00, None,45
None, None, None, None, None, -8.8, 22.0, None, None,399.0, 37.0,2018-11-06 07:00:00, None,45
None, None, None, None, None, -8.8, 22.0, None, None,399.0, 37.0,2018-11-06 08:00:00, None,45
None, None, None, None, None, -9.0, 22.0, None, None,399.0, 37.0,2018-11-06 09:00:00, None,45
