ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,-8.5,0.0,2021-01-22,0.0,-1.0,4,,,,,,,,,,,
0.0,0.0,-8.5,0.0,2021-01-23,0.0,-1.0,4,,,,,,,,,,,
5.0,0.0,-7.0,5.0,2021-01-24,0.0,2.5,4,,,,,,,,,,,
0.0,0.0,-3.0,0.0,2021-01-25,4.0,0.5,4,,,,,,,,,,,
1.0,0.0,-2.0,1.0,2021-01-26,4.0,1.5,4,,,,,,,,,,,
6.0,0.0,-2.0,6.0,2021-01-27,3.0,1.0,4,,,,,,,,,,,
2.4,1.4,0.0,1.0,2021-01-28,7.0,1.5,4,,,,,,,,,,,
,,,,2021-01-22 00:00:00,,,4,0.0, -10.0, -9.97, 75.63, 0.0, 0.0, -7.7, 76.0, -11.4, -6999.0, -13.0
,,,,2021-01-22 01:00:00,,,4,0.0, -10.5, -10.52, 78.39, 0.0, 0.0, -7.7, 78.0, -11.5, -6999.0, -14.0
,,,,2021-01-22 02:00:00,,,4,0.0, -11.5, -11.45, 83.6, 0.0, 0.0, -7.7, 84.0, -11.7, -6999.0, -13.0
,,,,2021-01-22 03:00:00,,,4,0.0, -12.3, -12.31, 83.4, 0.0, 0.0, -7.7, 83.0, -12.6, -6999.0, -14.0
,,,,2021-01-22 04:00:00,,,4,0.0, -10.3, -10.25, 77.59, 0.0, 0.0, -7.7, 78.0, -12.6, -6999.0, -13.0
,,,,2021-01-22 05:00:00,,,4,0.0, -12.3, -12.31, 81.4, 0.0, 0.0, -7.7, 81.0, -12.6, -6999.0, -15.0
,,,,2021-01-22 06:00:00,,,4,0.0, -12.6, -12.6, 89.8, 0.0, 0.0, -7.7, 90.0, -13.7, -6999.0, -13.0
,,,,2021-01-22 07:00:00,,,4,0.0, -12.9, -12.91, 82.3, 0.0, 0.0, -11.6, 82.0, -13.2, -6999.0, -15.0
,,,,2021-01-22 08:00:00,,,4,0.0, -12.7, -12.73, 82.9, 0.0, 0.0, -11.6, 83.0, -14.0, -6999.0, -15.0
