wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
349.0, 87.0, 5.4,0.0, -14.6,5.3, -12.9,-12.9, 7.0, 0.0, 0.2,87.0,2021-01-22 00:00:00,4,,,,,,,,,,,,,,,,
357.0, 87.0, 5.3,0.0, -14.6,5.2, -12.9,-13.4, 349.0, 0.0, 0.2,86.0,2021-01-22 01:00:00,4,,,,,,,,,,,,,,,,
7.0, 86.0, 5.2,0.0, -15.2,4.3, -13.4,-13.7, 357.0, 0.0, 0.2,86.0,2021-01-22 02:00:00,4,,,,,,,,,,,,,,,,
15.0, 86.0, 4.3,0.0, -15.5,3.5, -13.7,-12.9, 7.0, 0.0, 0.2,86.0,2021-01-22 03:00:00,4,,,,,,,,,,,,,,,,
3.0, 86.0, 3.5,0.0, -14.7,4.7, -12.9,-11.6, 15.0, 0.0, 0.2,89.0,2021-01-22 04:00:00,4,,,,,,,,,,,,,,,,
21.0, 89.0, 4.7,0.0, -13.0,3.0, -11.6,-11.2, 3.0, 0.0, 0.2,91.0,2021-01-22 05:00:00,4,,,,,,,,,,,,,,,,
32.0, 91.0, 3.0,0.0, -12.4,3.2, -11.2,-10.8, 21.0, 0.0, 0.2,89.0,2021-01-22 06:00:00,4,,,,,,,,,,,,,,,,
317.0, 89.0, 3.2,0.0, -12.3,4.6, -10.8,-10.4, 32.0, 0.0, 0.2,94.0,2021-01-22 07:00:00,4,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,4.3, None,-10.2, None, None, None,92.0,2021-01-22 08:00:00,4,,,,,,,,,,,,,,,,
89.0, 92.0, 4.3,0.0, -11.2,4.0, -10.2,-10.0, 1.0, 0.0, None,90.0,2021-01-22 09:00:00,4,,,,,,,,,,,,,,,,
27.0, 90.0, 4.0,0.0, -11.3,3.5, -10.0,-9.6, 89.0, 0.0, 0.2,89.0,2021-01-22 10:00:00,4,,,,,,,,,,,,,,,,
212.0, 89.0, 3.5,0.0, -11.1,4.5, -9.6,-9.9, 27.0, 0.0, 0.2,89.0,2021-01-22 11:00:00,4,,,,,,,,,,,,,,,,
277.0, 89.0, 4.5,0.0, -11.4,4.7, -9.9,-9.9, 212.0, 0.0, 0.0,88.0,2021-01-22 12:00:00,4,,,,,,,,,,,,,,,,
126.0, 88.0, 4.7,0.0, -11.5,2.5, -9.9,-9.6, 277.0, 0.0, 0.0,88.0,2021-01-22 13:00:00,4,,,,,,,,,,,,,,,,
184.0, 88.0, 2.5,0.0, -11.2,4.0, -9.6,-9.9, 126.0, 0.0, 0.0,89.0,2021-01-22 14:00:00,4,,,,,,,,,,,,,,,,
248.0, 89.0, 4.0,0.0, -11.4,2.5, -9.9,-10.1, 184.0, 0.0, 0.0,88.0,2021-01-22 15:00:00,4,,,,,,,,,,,,,,,,
160.0, 88.0, 2.5,0.0, -11.7,1.7, -10.1,-10.3, 248.0, 0.0, 0.0,89.0,2021-01-22 16:00:00,4,,,,,,,,,,,,,,,,
147.0, 89.0, 1.7,0.0, -11.8,1.6, -10.3,-10.3, 160.0, 0.0, 0.0,89.0,2021-01-22 17:00:00,4,,,,,,,,,,,,,,,,
