wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
32.8,4.0,220.0,66.0,2022-01-15 00:00:00,3
36.7,4.4,229.0,64.0,2022-01-15 01:00:00,3
35.3,4.6,232.0,61.0,2022-01-15 02:00:00,3
33.5,3.9,224.0,65.0,2022-01-15 03:00:00,3
40.0,4.1,231.0,63.0,2022-01-15 04:00:00,3
32.8,3.7,227.0,64.0,2022-01-15 05:00:00,3
34.2,3.8,231.0,62.0,2022-01-15 06:00:00,3
29.9,3.6,236.0,61.0,2022-01-15 07:00:00,3
43.2,3.7,243.0,58.0,2022-01-15 08:00:00,3
32.8,3.4,239.0,58.0,2022-01-15 09:00:00,3
40.0,3.8,229.0,57.0,2022-01-15 10:00:00,3
40.0,4.2,237.0,55.0,2022-01-15 11:00:00,3
34.9,4.5,238.0,54.0,2022-01-15 12:00:00,3
34.9,4.4,248.0,53.0,2022-01-15 13:00:00,3
32.8,4.4,251.0,52.0,2022-01-15 14:00:00,3
24.1,3.7,247.0,55.0,2022-01-15 15:00:00,3
29.5,3.3,242.0,54.0,2022-01-15 16:00:00,3
25.9,2.4,243.0,57.0,2022-01-15 17:00:00,3
25.2,1.7,238.0,60.0,2022-01-15 18:00:00,3
27.7,1.3,241.0,62.0,2022-01-15 19:00:00,3
25.2,0.7,238.0,65.0,2022-01-15 20:00:00,3
23.0,0.3,234.0,66.0,2022-01-15 21:00:00,3
23.4,0.0,237.0,67.0,2022-01-15 22:00:00,3
26.6,0.1,237.0,68.0,2022-01-15 23:00:00,3
24.5,-0.8,227.0,71.0,2022-01-16 00:00:00,3
20.2,0.0,237.0,68.0,2022-01-16 01:00:00,3
16.9,-0.4,218.0,69.0,2022-01-16 02:00:00,3
19.8,0.1,236.0,69.0,2022-01-16 03:00:00,3
21.2,-0.2,230.0,71.0,2022-01-16 04:00:00,3
19.8,-0.1,240.0,70.0,2022-01-16 05:00:00,3
14.8,-0.9,219.0,72.0,2022-01-16 06:00:00,3
18.0,-0.2,226.0,69.0,2022-01-16 07:00:00,3
9.7,-0.7,234.0,71.0,2022-01-16 08:00:00,3
9.4,-0.9,139.0,73.0,2022-01-16 09:00:00,3
13.7,-0.2,198.0,72.0,2022-01-16 10:00:00,3
9.4,-1.1,212.0,94.0,2022-01-16 11:00:00,3
7.9,-1.0,189.0,98.0,2022-01-16 12:00:00,3
9.0,-0.6,150.0,99.0,2022-01-16 13:00:00,3
12.2,-0.6,137.0,99.0,2022-01-16 14:00:00,3
13.3,-1.7,132.0,99.0,2022-01-16 15:00:00,3
10.1,-3.0,145.0,100.0,2022-01-16 16:00:00,3
11.5,-3.9,111.0,99.0,2022-01-16 17:00:00,3
13.3,-3.5,46.0,98.0,2022-01-16 18:00:00,3
7.9,-3.3,44.0,98.0,2022-01-16 19:00:00,3
10.8,-2.4,43.0,99.0,2022-01-16 20:00:00,3
6.5,-2.1,54.0,99.0,2022-01-16 21:00:00,3
25.9,-5.6,345.0,96.0,2022-01-16 22:00:00,3
29.9,-9.9,349.0,92.0,2022-01-16 23:00:00,3
35.6,-11.8,344.0,90.0,2022-01-17 00:00:00,3
38.2,-13.0,349.0,89.0,2022-01-17 01:00:00,3
37.1,-14.1,347.0,88.0,2022-01-17 02:00:00,3
38.9,-14.8,344.0,87.0,2022-01-17 03:00:00,3
41.8,-15.7,343.0,86.0,2022-01-17 04:00:00,3
36.7,-16.0,350.0,86.0,2022-01-17 05:00:00,3
46.8,-17.2,343.0,85.0,2022-01-17 06:00:00,3
41.4,-18.0,346.0,84.0,2022-01-17 07:00:00,3
41.8,-19.0,340.0,83.0,2022-01-17 08:00:00,3
38.5,-19.8,340.0,82.0,2022-01-17 09:00:00,3
35.6,-20.1,345.0,80.0,2022-01-17 10:00:00,3
33.1,-20.4,340.0,78.0,2022-01-17 11:00:00,3
26.3,-20.4,326.0,78.0,2022-01-17 12:00:00,3
32.8,-20.7,336.0,71.0,2022-01-17 13:00:00,3
30.6,-20.1,334.0,71.0,2022-01-17 14:00:00,3
23.8,-20.3,341.0,70.0,2022-01-17 15:00:00,3
23.0,-20.5,348.0,69.0,2022-01-17 16:00:00,3
20.2,-20.7,349.0,68.0,2022-01-17 17:00:00,3
16.6,-21.5,343.0,71.0,2022-01-17 18:00:00,3
8.3,-22.4,328.0,73.0,2022-01-17 19:00:00,3
16.2,-22.2,344.0,72.0,2022-01-17 20:00:00,3
11.5,-22.0,349.0,72.0,2022-01-17 21:00:00,3
10.1,-22.0,346.0,73.0,2022-01-17 22:00:00,3
9.4,-22.5,356.0,74.0,2022-01-17 23:00:00,3
6.5,-23.0,348.0,76.0,2022-01-18 00:00:00,3
4.3,-23.6,332.0,79.0,2022-01-18 01:00:00,3
2.9,-24.2,2.0,80.0,2022-01-18 02:00:00,3
4.0,-24.2,254.0,81.0,2022-01-18 03:00:00,3
1.8,-23.1,304.0,78.0,2022-01-18 04:00:00,3
6.8,-23.0,10.0,79.0,2022-01-18 05:00:00,3
3.2,-22.5,110.0,78.0,2022-01-18 06:00:00,3
7.2,-22.8,140.0,79.0,2022-01-18 07:00:00,3
7.2,-22.5,118.0,78.0,2022-01-18 08:00:00,3
12.6,-22.3,125.0,76.0,2022-01-18 09:00:00,3
11.2,-21.9,106.0,76.0,2022-01-18 10:00:00,3
10.4,-21.6,121.0,76.0,2022-01-18 11:00:00,3
10.8,-21.3,97.0,74.0,2022-01-18 12:00:00,3
10.8,-21.1,91.0,70.0,2022-01-18 13:00:00,3
13.0,-21.9,90.0,72.0,2022-01-18 14:00:00,3
14.4,-24.3,115.0,74.0,2022-01-18 15:00:00,3
19.4,-24.5,97.0,76.0,2022-01-18 16:00:00,3
11.5,-25.0,117.0,76.0,2022-01-18 17:00:00,3
11.9,-25.3,99.0,79.0,2022-01-18 18:00:00,3
17.6,-25.1,93.0,79.0,2022-01-18 19:00:00,3
15.5,-25.6,111.0,78.0,2022-01-18 20:00:00,3
19.8,-25.1,104.0,77.0,2022-01-18 21:00:00,3
16.6,-25.5,117.0,77.0,2022-01-18 22:00:00,3
13.7,-26.2,101.0,78.0,2022-01-18 23:00:00,3
19.8,-26.2,114.0,79.0,2022-01-19 00:00:00,3
15.5,-26.5,113.0,79.0,2022-01-19 01:00:00,3
17.3,-26.5,115.0,79.0,2022-01-19 02:00:00,3
21.2,-26.6,118.0,79.0,2022-01-19 03:00:00,3
16.9,-26.4,117.0,79.0,2022-01-19 04:00:00,3
20.9,-26.8,112.0,79.0,2022-01-19 05:00:00,3
19.8,-26.6,111.0,78.0,2022-01-19 06:00:00,3
14.0,-26.2,107.0,78.0,2022-01-19 07:00:00,3
15.5,-26.1,121.0,78.0,2022-01-19 08:00:00,3
14.8,-25.2,115.0,78.0,2022-01-19 09:00:00,3
14.0,-24.3,113.0,78.0,2022-01-19 10:00:00,3
12.2,-23.6,124.0,79.0,2022-01-19 11:00:00,3
8.6,-21.9,119.0,79.0,2022-01-19 12:00:00,3
8.3,-21.7,140.0,79.0,2022-01-19 13:00:00,3
13.3,-22.0,140.0,79.0,2022-01-19 14:00:00,3
14.0,-22.3,135.0,80.0,2022-01-19 15:00:00,3
13.0,-22.0,156.0,82.0,2022-01-19 16:00:00,3
11.2,-21.5,153.0,82.0,2022-01-19 17:00:00,3
9.7,-20.4,136.0,82.0,2022-01-19 18:00:00,3
9.4,-19.3,149.0,83.0,2022-01-19 19:00:00,3
10.1,-18.4,138.0,84.0,2022-01-19 20:00:00,3
15.5,-17.3,132.0,85.0,2022-01-19 21:00:00,3
14.0,-16.4,158.0,85.0,2022-01-19 22:00:00,3
14.4,-15.7,129.0,86.0,2022-01-19 23:00:00,3
13.3,-14.1,147.0,87.0,2022-01-20 00:00:00,3
11.9,-12.9,136.0,89.0,2022-01-20 01:00:00,3
14.0,-12.3,132.0,89.0,2022-01-20 02:00:00,3
1.1,-14.4,107.0,88.0,2022-01-20 03:00:00,3
16.2,-13.4,46.0,90.0,2022-01-20 04:00:00,3
2.9,-13.6,216.0,87.0,2022-01-20 05:00:00,3
6.5,-8.4,157.0,96.0,2022-01-20 06:00:00,3
1.4,-9.4,203.0,94.0,2022-01-20 07:00:00,3
1.1,-9.3,251.0,94.0,2022-01-20 08:00:00,3
11.2,-5.6,186.0,94.0,2022-01-20 09:00:00,3
18.0,-0.4,216.0,81.0,2022-01-20 10:00:00,3
31.0,0.3,230.0,80.0,2022-01-20 11:00:00,3
27.0,2.2,253.0,72.0,2022-01-20 12:00:00,3
24.1,4.0,304.0,68.0,2022-01-20 13:00:00,3
21.6,-0.6,1.0,69.0,2022-01-20 14:00:00,3
22.3,-2.4,355.0,77.0,2022-01-20 15:00:00,3
14.0,-3.7,344.0,80.0,2022-01-20 16:00:00,3
4.7,-4.0,194.0,83.0,2022-01-20 17:00:00,3
3.6,-4.9,318.0,92.0,2022-01-20 18:00:00,3
31.7,-6.5,350.0,82.0,2022-01-20 19:00:00,3
19.4,-7.9,340.0,85.0,2022-01-20 20:00:00,3
22.7,-9.0,354.0,85.0,2022-01-20 21:00:00,3
22.0,-9.8,352.0,84.0,2022-01-20 22:00:00,3
19.1,-9.8,352.0,85.0,2022-01-20 23:00:00,3
23.8,-10.7,338.0,81.0,2022-01-21 00:00:00,3
24.8,-12.3,354.0,80.0,2022-01-21 01:00:00,3
11.2,-13.2,349.0,81.0,2022-01-21 02:00:00,3
21.2,-13.7,340.0,80.0,2022-01-21 03:00:00,3
18.4,-14.0,354.0,80.0,2022-01-21 04:00:00,3
21.2,-14.2,359.0,80.0,2022-01-21 05:00:00,3
14.4,-14.2,347.0,80.0,2022-01-21 06:00:00,3
10.4,-14.2,350.0,81.0,2022-01-21 07:00:00,3
9.4,-14.4,354.0,80.0,2022-01-21 08:00:00,3
7.9,-14.2,0.0,80.0,2022-01-21 09:00:00,3
3.6,-13.3,60.0,77.0,2022-01-21 10:00:00,3
10.8,-11.5,137.0,79.0,2022-01-21 11:00:00,3
14.4,-10.3,129.0,82.0,2022-01-21 12:00:00,3
11.9,-10.2,156.0,83.0,2022-01-21 13:00:00,3
10.8,-9.3,177.0,85.0,2022-01-21 14:00:00,3
21.6,-7.0,192.0,84.0,2022-01-21 15:00:00,3
30.2,-2.4,215.0,78.0,2022-01-21 16:00:00,3
37.8,1.5,223.0,72.0,2022-01-21 17:00:00,3
49.3,4.2,231.0,67.0,2022-01-21 18:00:00,3
46.8,4.9,237.0,65.0,2022-01-21 19:00:00,3
45.0,5.0,239.0,65.0,2022-01-21 20:00:00,3
49.0,5.2,238.0,64.0,2022-01-21 21:00:00,3
49.7,5.6,240.0,63.0,2022-01-21 22:00:00,3
47.5,5.9,238.0,64.0,2022-01-21 23:00:00,3
