wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
13.0, 80.0, 4.2, 0.0, 6.4, 6.9, 9.7, 8.8, 45.0, 0.0, 2.2, 80.0,2022-07-02 00:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, 79.0, 4.2, 0.0, 5.8, 3.6, 9.2, 9.0, 346.0, 0.0, 2.2, 78.0,2022-07-02 01:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0, 80.0, 6.9, 0.0, 5.5, 4.7, 8.8, 8.5, 13.0, 0.0, 2.2, 75.0,2022-07-02 02:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.0, 78.0, 3.6, 0.0, 5.4, 2.4, 9.0, 8.0, 332.0, 0.0, 2.2, 82.0,2022-07-02 03:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0, 75.0, 4.7, 0.0, 4.3, 3.3, 8.5, 9.3, 337.0, 0.0, 2.2, 71.0,2022-07-02 04:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.0, 82.0, 2.4, 0.0, 5.1, 2.3, 8.0, 12.9, 254.0, 0.0, 2.2, 63.0,2022-07-02 05:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0, 71.0, 3.3, 0.0, 4.3, 4.3, 9.3, 14.3, 88.0, 0.0, 2.2, 63.0,2022-07-02 06:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0, 63.0, 2.3, 0.0, 6.0, 6.9, 12.9, 15.6, 167.0, 0.0, 2.2, 53.0,2022-07-02 07:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0, 63.0, 4.3, 0.0, 7.4, 5.7, 14.3, 17.8, 176.0, 0.0, 2.2, 44.0,2022-07-02 08:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, 53.0, 6.9, 0.0, 6.1, 8.1, 15.6, 19.8, 154.0, 0.0, 2.2, 43.0,2022-07-02 09:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0, 44.0, 5.7, 0.0, 5.4, 8.7, 17.8, 20.6, 120.0, 0.0, 2.2, 41.0,2022-07-02 10:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0, 43.0, 8.1, 0.0, 6.9, 7.0, 19.8, 20.0, 145.0, 0.0, 2.2, 39.0,2022-07-02 11:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0, 41.0, 8.7, 0.0, 6.9, 9.0, 20.6, 21.9, 127.0, 0.0, 2.2, 27.0,2022-07-02 12:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.0, 39.0, None, 0.0, 5.6, 11.2, 20.0, 21.5, 120.0, 0.0, 2.2, 33.0,2022-07-02 13:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.0, 27.0, None, 0.0, 2.1, 6.5, 21.9, 18.7, 127.0, 0.0, 2.2, 38.0,2022-07-02 14:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.0, 33.0, 11.2, 0.0, 4.6, 2.5, 21.5, 19.1, 125.0, 0.0, 2.2, 42.0,2022-07-02 15:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0, 38.0, 6.5, 0.0, 4.1, 3.1, 18.7, 18.1, 167.0, 0.0, 0.2, 46.0,2022-07-02 16:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None, 0.0, None, 10.5, None, 18.0, None, None, None, 34.0,2022-07-02 17:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None, 0.0, None, 6.8, None, 16.6, None, None, None, 40.0,2022-07-02 18:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0, 34.0, 10.5, 0.0, 1.9, 13.7, 18.0, 16.4, 353.0, 0.0, 0.0, 48.0,2022-07-02 19:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
