TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-0.563,0.6,69.9,0.93,904.35, 0.0,2.97,2018-03-26 00:00:00,136.2,-5.4,13
-0.283,0.6,70.2,0.93,904.65, 0.0,2.6,2018-03-26 01:00:00,134.8,-5.0,13
-0.479,0.6,70.5,1.11,905.05, 0.0,3.34,2018-03-26 02:00:00,136.2,-5.2,13
-0.563,0.6,71.7,1.48,904.95, 0.0,5.01,2018-03-26 03:00:00,132.0,-5.0,13
-1.015,0.6,74.0,1.3,904.85, 0.0,4.64,2018-03-26 04:00:00,132.0,-5.1,13
-1.327,0.6,75.2,1.11,904.75, 0.0,4.08,2018-03-26 05:00:00,132.0,-5.2,13
-0.986,58.1,74.0,1.11,904.85, 0.0,4.64,2018-03-26 06:00:00,119.3,-5.0,13
-0.283,155.6,71.5,0.93,905.15, 0.0,4.64,2018-03-26 07:00:00,139.0,-4.8,13
1.235,276.9,69.5,0.74,905.15, 0.0,3.53,2018-03-26 08:00:00,129.2,-3.7,13
2.983,479.4,64.3,1.11,905.05, 0.0,4.82,2018-03-26 09:00:00,127.8,-3.1,13
3.406,426.9,60.8,1.3,905.05, 0.0,5.38,2018-03-26 10:00:00,136.2,-3.4,13
4.688,571.9,56.6,1.11,905.05, 0.0,7.79,2018-03-26 11:00:00,127.8,-3.2,13
4.973,458.1,53.3,1.3,904.85, 0.0,3.34,2018-03-26 12:00:00,132.0,-3.7,13
5.565,345.6,52.4,1.3,904.85, 0.0,4.64,2018-03-26 13:00:00,137.6,-3.4,13
5.282,286.9,53.4,1.3,905.15, 0.0,5.94,2018-03-26 14:00:00,134.8,-3.4,13
4.402,210.6,57.2,1.48,905.25, 0.0,4.64,2018-03-26 15:00:00,136.2,-3.3,13
3.617,98.1,61.4,1.48,905.55, 0.0,5.94,2018-03-26 16:00:00,136.2,-3.1,13
3.009,44.4,65.9,1.48,905.95, 0.0,5.75,2018-03-26 17:00:00,134.8,-2.7,13
2.637,0.6,69.4,1.48,906.05, 0.0,7.05,2018-03-26 18:00:00,137.6,-2.4,13
