pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
2.0, None, 0.0,88.0,445.0, None,2021-10-15 00:00:00,-0.4, None,46.0, None,42
2.0, None, 0.0,88.0,445.0, None,2021-10-15 01:00:00,-0.6, None,416.0, None,42
1.0, None, 0.0,88.0,445.0, None,2021-10-15 02:00:00,-0.4, None,46.0, None,42
2.0, None, 0.0,88.0,445.0, None,2021-10-15 03:00:00,-0.3, None,47.0, None,42
2.0, None, 0.0,88.0,445.0, None,2021-10-15 04:00:00,-0.4, None,49.0, None,42
2.0, None, 0.0,89.0,445.0, None,2021-10-15 05:00:00,-1.0, None,49.0, None,42
2.0, None, 1.0,90.0,446.0, None,2021-10-15 06:00:00,-1.1, None,51.0, None,42
3.0, None, 1.0,92.0,447.0, None,2021-10-15 07:00:00,-1.0, None,416.0, None,42
3.0, None, 0.0,93.0,447.0, None,2021-10-15 08:00:00,-0.7, None,416.0, None,42
4.0, None, 1.0,95.0,448.0, None,2021-10-15 09:00:00,-0.1, None,416.0, None,42
4.0, None, 0.0,96.0,448.0, None,2021-10-15 10:00:00,0.3, None,416.0, None,42
5.0, None, 1.0,97.0,449.0, None,2021-10-15 11:00:00,0.9, None,416.0, None,42
6.0, None, 1.0,97.0,450.0, None,2021-10-15 12:00:00,1.4, None,416.0, None,42
21.0, None, 16.0,97.0,466.0, None,2021-10-15 13:00:00,1.3, None,416.0, None,42
22.0, None, 0.0,98.0,466.0, None,2021-10-15 14:00:00,1.5, None,416.0, None,42
21.0, None, 0.0,98.0,466.0, None,2021-10-15 15:00:00,1.3, None,416.0, None,42
22.0, None, 0.0,98.0,466.0, None,2021-10-15 16:00:00,1.9, None,53.0, None,42
21.0, None, 0.0,98.0,466.0, None,2021-10-15 17:00:00,1.7, None,53.0, None,42
22.0, None, 0.0,98.0,466.0, None,2021-10-15 18:00:00,1.8, None,53.0, None,42
21.0, None, 0.0,98.0,466.0, None,2021-10-15 19:00:00,1.5, None,53.0, None,42
22.0, None, 0.0,98.0,466.0, None,2021-10-15 20:00:00,1.1, None,52.0, None,42
21.0, None, 0.0,98.0,466.0, None,2021-10-15 21:00:00,0.8, None,52.0, None,42
22.0, None, 1.0,98.0,467.0, None,2021-10-15 22:00:00,0.2, None,52.0, None,42
22.0, None, 0.0,98.0,467.0, None,2021-10-15 23:00:00,1.8, None,52.0, None,42
22.0, None, 0.0,98.0,467.0, None,2021-10-16 00:00:00,1.7, None,52.0, None,42
24.0, None, 2.0,100.0,469.0, None,2021-10-16 01:00:00,1.0, None,49.0, None,42
26.0, None, 2.0,102.0,471.0, None,2021-10-16 02:00:00,0.3, None,51.0, None,42
28.0, None, 2.0,103.0,473.0, None,2021-10-16 03:00:00,0.0, None,416.0, None,42
29.0, None, 1.0,105.0,474.0, None,2021-10-16 04:00:00,0.1, None,416.0, None,42
31.0, None, 2.0,107.0,476.0, None,2021-10-16 05:00:00,0.1, None,416.0, None,42
30.0, None, 0.0,107.0,476.0, None,2021-10-16 06:00:00,0.3, None,53.0, None,42
29.0, None, 0.0,107.0,476.0, None,2021-10-16 07:00:00,1.5, None,53.0, None,42
30.0, None, 1.0,107.0,477.0, None,2021-10-16 08:00:00,2.4, None,53.0, None,42
29.0, None, 0.0,107.0,477.0, None,2021-10-16 09:00:00,2.4, None,51.0, None,42
30.0, None, 1.0,107.0,478.0, None,2021-10-16 10:00:00,2.6, None,52.0, None,42
29.0, None, 0.0,108.0,478.0, None,2021-10-16 11:00:00,3.2, None,52.0, None,42
28.0, None, 0.0,108.0,478.0, None,2021-10-16 12:00:00,3.5, None,51.0, None,42
12.0, None, 0.0,108.0,478.0, None,2021-10-16 13:00:00,3.8, None,50.0, None,42
12.0, None, 0.0,108.0,478.0, None,2021-10-16 14:00:00,3.9, None,50.0, None,42
12.0, None, 0.0,108.0,478.0, None,2021-10-16 15:00:00,3.4, None,49.0, None,42
11.0, None, None,107.0,477.0, None,2021-10-16 16:00:00,2.6, None,49.0, None,42
12.0, None, 1.0,107.0,478.0, None,2021-10-16 17:00:00,1.7, None,48.0, None,42
13.0, None, 1.0,107.0,479.0, None,2021-10-16 18:00:00,1.6, None,48.0, None,42
14.0, None, 1.0,107.0,480.0, None,2021-10-16 19:00:00,1.9, None,47.0, None,42
15.0, None, 1.0,107.0,481.0, None,2021-10-16 20:00:00,2.2, None,47.0, None,42
18.0, None, 3.0,108.0,484.0, None,2021-10-16 21:00:00,1.5, None,48.0, None,42
20.0, None, 3.0,109.0,487.0, None,2021-10-16 22:00:00,0.4, None,48.0, None,42
22.0, None, 2.0,109.0,489.0, None,2021-10-16 23:00:00,1.3, None,46.0, None,42
23.0, None, 1.0,109.0,490.0, None,2021-10-17 00:00:00,0.2, None,46.0, None,42
22.0, None, 1.0,109.0,491.0, None,2021-10-17 01:00:00,-0.3, None,46.0, None,42
21.0, None, 1.0,110.0,492.0, None,2021-10-17 02:00:00,-0.4, None,416.0, None,42
