WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
106.2, None, None,64.3, None,2022-04-16 00:00:00, None,16
107.8, None, None,67.5, None,2022-04-16 01:00:00, None,16
98.0, None, None,73.1, None,2022-04-16 02:00:00, None,16
95.2, None, None,76.7, None,2022-04-16 03:00:00, None,16
108.8, None, None,83.4, None,2022-04-16 04:00:00, None,16
93.4, None, None,82.8, None,2022-04-16 05:00:00, None,16
95.0, None, None,84.7, None,2022-04-16 06:00:00, None,16
93.0, None, None,80.1, None,2022-04-16 07:00:00, None,16
89.4, None, None,62.6, None,2022-04-16 08:00:00, None,16
72.9, None, None,47.8, None,2022-04-16 09:00:00, None,16
336.7, None, None,37.1, None,2022-04-16 10:00:00, None,16
4.2, None, None,30.3, None,2022-04-16 11:00:00, None,16
332.6, None, None,24.5, None,2022-04-16 12:00:00, None,16
271.0, None, None,20.6, None,2022-04-16 13:00:00, None,16
120.2, None, None,19.9, None,2022-04-16 14:00:00, None,16
40.6, None, None,19.7, None,2022-04-16 15:00:00, None,16
17.2, None, None,19.5, None,2022-04-16 16:00:00, None,16
71.3, None, None,20.7, None,2022-04-16 17:00:00, None,16
114.4, None, None,19.7, None,2022-04-16 18:00:00, None,16
135.1, None, None,21.0, None,2022-04-16 19:00:00, None,16
123.0, None, None,32.4, None,2022-04-16 20:00:00, None,16
106.3, None, None,45.5, None,2022-04-16 21:00:00, None,16
60.6, None, None,49.6, None,2022-04-16 22:00:00, None,16
104.2, None, None,51.2, None,2022-04-16 23:00:00, None,16
236.6, None, None,62.2, None,2022-04-17 00:00:00, None,16
110.2, None, None,69.2, None,2022-04-17 01:00:00, None,16
113.5, None, None,64.9, None,2022-04-17 02:00:00, None,16
106.7, None, None,67.7, None,2022-04-17 03:00:00, None,16
114.4, None, None,71.3, None,2022-04-17 04:00:00, None,16
120.7, None, None,76.2, None,2022-04-17 05:00:00, None,16
115.8, None, None,77.3, None,2022-04-17 06:00:00, None,16
115.7, None, None,71.2, None,2022-04-17 07:00:00, None,16
106.7, None, None,55.2, None,2022-04-17 08:00:00, None,16
109.8, None, None,45.9, None,2022-04-17 09:00:00, None,16
123.5, None, None,37.6, None,2022-04-17 10:00:00, None,16
83.5, None, None,28.4, None,2022-04-17 11:00:00, None,16
81.4, None, None,22.3, None,2022-04-17 12:00:00, None,16
342.8, None, None,20.8, None,2022-04-17 13:00:00, None,16
349.1, None, None,21.0, None,2022-04-17 14:00:00, None,16
98.5, None, None,21.3, None,2022-04-17 15:00:00, None,16
124.8, None, None,20.5, None,2022-04-17 16:00:00, None,16
4.1, None, None,19.6, None,2022-04-17 17:00:00, None,16
330.6, None, None,24.3, None,2022-04-17 18:00:00, None,16
330.3, None, None,31.7, None,2022-04-17 19:00:00, None,16
278.6, None, None,43.2, None,2022-04-17 20:00:00, None,16
199.8, None, None,46.2, None,2022-04-17 21:00:00, None,16
139.3, None, None,46.5, None,2022-04-17 22:00:00, None,16
102.9, None, None,58.0, None,2022-04-17 23:00:00, None,16
106.7, None, None,63.9, None,2022-04-18 00:00:00, None,16
92.1, None, None,69.3, None,2022-04-18 01:00:00, None,16
103.7, None, None,73.5, None,2022-04-18 02:00:00, None,16
243.1, None, None,77.2, None,2022-04-18 03:00:00, None,16
82.2, None, None,77.0, None,2022-04-18 04:00:00, None,16
188.0, None, None,78.1, None,2022-04-18 05:00:00, None,16
184.3, None, None,77.9, None,2022-04-18 06:00:00, None,16
130.8, None, None,74.8, None,2022-04-18 07:00:00, None,16
132.3, None, None,54.9, None,2022-04-18 08:00:00, None,16
79.0, None, None,41.2, None,2022-04-18 09:00:00, None,16
56.1, None, None,41.6, None,2022-04-18 10:00:00, None,16
69.4, None, None,46.0, None,2022-04-18 11:00:00, None,16
87.5, None, None,46.9, None,2022-04-18 12:00:00, None,16
90.9, None, None,48.0, None,2022-04-18 13:00:00, None,16
84.4, None, None,50.5, None,2022-04-18 14:00:00, None,16
89.5, None, None,53.8, None,2022-04-18 15:00:00, None,16
80.3, None, None,56.9, None,2022-04-18 16:00:00, None,16
81.9, None, None,60.5, None,2022-04-18 17:00:00, None,16
201.0, None, None,74.5, None,2022-04-18 18:00:00, None,16
133.9, None, None,75.2, None,2022-04-18 19:00:00, None,16
80.1, None, None,59.8, None,2022-04-18 20:00:00, None,16
93.8, None, None,66.6, None,2022-04-18 21:00:00, None,16
113.4, None, None,68.4, None,2022-04-18 22:00:00, None,16
81.1, None, None,68.1, None,2022-04-18 23:00:00, None,16
104.1, None, None,64.5, None,2022-04-19 00:00:00, None,16
124.0, None, None,70.0, None,2022-04-19 01:00:00, None,16
113.4, None, None,72.9, None,2022-04-19 02:00:00, None,16
128.6, None, None,74.0, None,2022-04-19 03:00:00, None,16
130.1, None, None,75.9, None,2022-04-19 04:00:00, None,16
132.1, None, None,74.6, None,2022-04-19 05:00:00, None,16
107.3, None, None,76.3, None,2022-04-19 06:00:00, None,16
102.4, None, None,83.4, None,2022-04-19 07:00:00, None,16
99.2, None, None,82.0, None,2022-04-19 08:00:00, None,16
103.5, None, None,74.5, None,2022-04-19 09:00:00, None,16
113.0, None, None,68.4, None,2022-04-19 10:00:00, None,16
112.5, None, None,61.6, None,2022-04-19 11:00:00, None,16
115.4, None, None,57.6, None,2022-04-19 12:00:00, None,16
110.2, None, None,53.4, None,2022-04-19 13:00:00, None,16
108.3, None, None,53.0, None,2022-04-19 14:00:00, None,16
114.5, None, None,52.1, None,2022-04-19 15:00:00, None,16
106.1, None, None,52.0, None,2022-04-19 16:00:00, None,16
110.7, None, None,50.3, None,2022-04-19 17:00:00, None,16
117.0, None, None,51.8, None,2022-04-19 18:00:00, None,16
113.1, None, None,53.6, None,2022-04-19 19:00:00, None,16
98.6, None, None,57.0, None,2022-04-19 20:00:00, None,16
88.6, None, None,60.1, None,2022-04-19 21:00:00, None,16
107.6, None, None,66.4, None,2022-04-19 22:00:00, None,16
187.4, None, None,73.1, None,2022-04-19 23:00:00, None,16
211.7, None, None,84.6, None,2022-04-20 00:00:00, None,16
123.4, None, None,89.5, None,2022-04-20 01:00:00, None,16
101.6, None, None,90.8, None,2022-04-20 02:00:00, None,16
108.4, None, None,92.4, None,2022-04-20 03:00:00, None,16
95.3, None, None,94.2, None,2022-04-20 04:00:00, None,16
232.8, None, None,95.6, None,2022-04-20 05:00:00, None,16
147.8, None, None,95.1, None,2022-04-20 06:00:00, None,16
151.1, None, None,90.8, None,2022-04-20 07:00:00, None,16
91.6, None, None,85.0, None,2022-04-20 08:00:00, None,16
272.1, None, None,78.5, None,2022-04-20 09:00:00, None,16
21.5, None, None,65.6, None,2022-04-20 10:00:00, None,16
95.0, None, None,55.1, None,2022-04-20 11:00:00, None,16
91.2, None, None,48.6, None,2022-04-20 12:00:00, None,16
96.3, None, None,45.6, None,2022-04-20 13:00:00, None,16
90.2, None, None,40.7, None,2022-04-20 14:00:00, None,16
104.5, None, None,38.3, None,2022-04-20 15:00:00, None,16
98.1, None, None,34.9, None,2022-04-20 16:00:00, None,16
70.9, None, None,34.5, None,2022-04-20 17:00:00, None,16
58.8, None, None,34.9, None,2022-04-20 18:00:00, None,16
68.4, None, None,35.4, None,2022-04-20 19:00:00, None,16
86.1, None, None,36.9, None,2022-04-20 20:00:00, None,16
92.3, None, None,40.9, None,2022-04-20 21:00:00, None,16
107.5, None, None,52.0, None,2022-04-20 22:00:00, None,16
184.2, None, None,59.0, None,2022-04-20 23:00:00, None,16
235.0, None, None,73.8, None,2022-04-21 00:00:00, None,16
208.8, None, None,78.1, None,2022-04-21 01:00:00, None,16
107.4, None, None,68.5, None,2022-04-21 02:00:00, None,16
229.3, None, None,82.4, None,2022-04-21 03:00:00, None,16
222.4, None, None,83.1, None,2022-04-21 04:00:00, None,16
229.5, None, None,86.1, None,2022-04-21 05:00:00, None,16
210.9, None, None,88.1, None,2022-04-21 06:00:00, None,16
328.9, None, None,77.9, None,2022-04-21 07:00:00, None,16
94.5, None, None,59.6, None,2022-04-21 08:00:00, None,16
105.1, None, None,45.4, None,2022-04-21 09:00:00, None,16
