pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
1.0, 4.629, 92.7, 7.8, 93.0, 4.0, 4.6, 4.3, 1006.6, 0.0, 4.0, 912.0, None,2022-09-24 00:00:00, None, None, 912.0,39
1.0, 4.615, 92.5, 7.8, 93.0, 3.0, 4.6, 4.3, 1007.5, 0.0, 3.0, 913.0, None,2022-09-24 01:00:00, None, None, 913.0,39
1.0, 3.125, 94.6, 7.8, 95.0, 2.0, 3.1, 3.1, 1008.7, 0.0, 2.0, 914.0, None,2022-09-24 02:00:00, None, None, 914.0,39
0.0, 2.784, 95.5, 7.8, 96.0, 2.0, 2.8, 2.8, 1010.1, 0.0, 2.0, 915.0, None,2022-09-24 03:00:00, None, None, 915.0,39
0.0, 2.444, 95.9, 7.8, 96.0, 2.0, 2.4, 2.4, 1011.4, 0.0, 2.0, 916.0, None,2022-09-24 04:00:00, None, None, 916.0,39
0.0, 2.353, 96.2, 7.8, 96.0, 2.0, 2.4, 2.3, 1012.7, 0.0, 2.0, 917.0, None,2022-09-24 05:00:00, None, None, 917.0,39
0.0, 2.762, 96.2, 7.8, 96.0, 2.0, 2.8, 2.3, 1012.5, 0.0, 2.0, 917.0, None,2022-09-24 06:00:00, None, None, 917.0,39
0.0, 1.725, 96.6, 2.8, 97.0, 1.0, 1.7, 1.7, 1013.9, 0.0, 1.0, 918.0, None,2022-09-24 07:00:00, None, None, 918.0,39
0.0, 0.616, 97.6, 2.8, 98.0, 0.0, 0.6, 0.6, 1014.1, 0.0, 0.0, 918.0, None,2022-09-24 08:00:00, None, None, 918.0,39
0.0, 2.272, 97.3, 2.8, 97.0, 2.0, 2.3, 0.6, 1015.0, 0.0, 2.0, 919.0, None,2022-09-24 09:00:00, None, None, 919.0,39
0.0, 4.838, 89.0, 4.8, 89.0, 3.0, 4.8, 0.6, 1015.9, 0.0, 3.0, 920.0, None,2022-09-24 10:00:00, None, None, 920.0,39
0.0, 7.464, 78.58, 7.4, 79.0, 4.0, 7.5, 0.6, 1016.8, 0.0, 4.0, 921.0, None,2022-09-24 11:00:00, None, None, 921.0,39
0.0, 8.16, 70.42, 8.1, 70.0, 3.0, 8.2, 0.6, 1016.7, 0.0, 3.0, 921.0, None,2022-09-24 12:00:00, None, None, 921.0,39
0.0, 10.62, 49.54, 10.8, 50.0, 0.0, 10.6, 0.6, 1017.6, 0.0, 0.0, 922.0, None,2022-09-24 13:00:00, None, None, 922.0,39
0.0, 12.39, 41.53, 12.4, 42.0, 0.0, 12.4, 0.6, 1017.6, 0.0, 0.0, 922.0, None,2022-09-24 14:00:00, None, None, 922.0,39
0.0, 12.12, 44.95, 12.6, 45.0, 0.0, 12.1, 0.6, 1017.6, 0.0, 0.0, 922.0, None,2022-09-24 15:00:00, None, None, 922.0,39
0.0, 12.35, 46.01, 12.6, 46.0, 2.0, 12.4, 0.6, 1017.6, 0.0, 2.0, 922.0, None,2022-09-24 16:00:00, None, None, 922.0,39
0.0, 11.64, 51.18, 12.6, 51.0, 2.0, 11.6, 0.6, 1016.6, 0.0, 2.0, 921.0, None,2022-09-24 17:00:00, None, None, 921.0,39
0.0, 10.88, 58.35, 12.6, 58.0, 3.0, 10.9, 0.6, 1016.6, 0.0, 3.0, 921.0, None,2022-09-24 18:00:00, None, None, 921.0,39
0.0, 9.73, 68.02, 10.9, 68.0, 4.0, 9.7, 9.8, 1016.9, 0.0, 4.0, 921.0, None,2022-09-24 19:00:00, None, None, 921.0,39
0.0, 7.969, 71.64, 10.9, 72.0, 3.0, 8.0, 8.0, 1017.1, 0.0, 3.0, 921.0, None,2022-09-24 20:00:00, None, None, 921.0,39
0.0, 6.824, 77.64, 10.9, 78.0, 3.0, 6.8, 6.8, 1017.1, 0.0, 3.0, 921.0, None,2022-09-24 21:00:00, None, None, 921.0,39
0.0, 5.869, 81.9, 10.9, 82.0, 3.0, 5.9, 5.9, 1016.9, 0.0, 3.0, 921.0, None,2022-09-24 22:00:00, None, None, 921.0,39
0.0, 5.39, 83.7, 10.9, 84.0, 3.0, 5.4, 5.4, 1015.6, 0.0, 3.0, 920.0, None,2022-09-24 23:00:00, None, None, 920.0,39
0.0, 5.39, 83.9, 10.9, 84.0, 3.0, 5.4, 5.3, 1015.5, 0.0, 3.0, 920.0, None,2022-09-25 00:00:00, None, None, 920.0,39
0.0, 5.125, 93.1, 10.9, 93.0, 4.0, 5.1, 5.1, 1015.3, 0.0, 4.0, 920.0, None,2022-09-25 01:00:00, None, None, 920.0,39
