pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 4.305, 96.6, None, None, None, None, 0.0, 0.0, 0.0, 0.012, 4.0, None, 4.3, 3.9, -0.1, None, None, 5.8, None, None, 97.0, None,2022-09-24 00:00:00, 3.0, None, 2.637,39
None, None, 3.844, 96.0, None, None, None, None, 0.0, 0.0, 0.0, 0.01, 3.0, None, 3.8, 3.7, -0.2, None, None, 5.8, None, None, 96.0, None,2022-09-24 01:00:00, 2.0, None, 2.378,39
None, None, 3.539, 94.2, None, None, None, None, 0.0, 0.0, 0.0, 0.011, 3.0, None, 3.5, 3.3, 0.0, None, None, 5.8, None, None, 94.0, None,2022-09-24 02:00:00, 3.0, None, 2.651,39
None, None, 3.139, 93.3, None, None, None, None, 0.0, 0.0, 0.0, 0.015, 2.0, None, 3.1, 2.9, 0.0, None, None, 5.8, None, None, 93.0, None,2022-09-24 03:00:00, 3.0, None, 2.954,39
None, None, 3.104, 92.7, None, None, None, None, 0.0, 0.0, 0.0, 0.042, 2.0, None, 3.1, 2.9, 0.0, None, None, 5.8, None, None, 93.0, None,2022-09-24 04:00:00, 3.0, None, 2.727,39
None, None, 3.533, 92.8, None, None, None, None, 0.0, 0.0, 0.0, 0.03, 3.0, None, 3.5, 2.9, -0.2, None, None, 5.8, None, None, 93.0, None,2022-09-24 05:00:00, 2.0, None, 2.484,39
None, None, 3.642, 92.6, None, None, None, None, 0.0, 0.0, 0.0, 0.051, 2.0, None, 3.6, 2.9, 0.0, None, None, 5.8, None, None, 93.0, None,2022-09-24 06:00:00, 3.0, None, 3.392,39
None, None, 3.408, 94.5, None, None, None, None, 0.0, 0.0, 0.0, 0.022, 3.0, None, 3.4, 2.9, 0.1, None, None, 5.8, None, None, 95.0, None,2022-09-24 07:00:00, 4.0, None, 4.057,39
None, None, 3.953, 93.8, None, None, None, None, 0.0, 0.0, 0.0, 0.024, 3.0, None, 4.0, 3.2, -0.5, None, None, 4.6, None, None, 94.0, None,2022-09-24 08:00:00, 7.0, None, 7.167,39
None, None, 5.213, 85.9, None, None, None, None, 0.0, 0.0, 0.0, 0.027, 3.0, None, 5.2, 3.2, 0.2, None, None, 6.0, None, None, 86.0, None,2022-09-24 09:00:00, 7.0, None, 7.053,39
None, None, 8.19, 71.42, None, None, None, None, 0.0, 0.0, 0.0, 0.018, 4.0, None, 8.2, 3.2, 0.0, None, None, 10.1, None, None, 71.0, None,2022-09-24 10:00:00, 2.0, None, 2.181,39
None, None, 11.55, 59.13, None, None, None, None, 0.0, 0.0, 0.0, 0.022, 4.0, None, 11.6, 3.2, 0.6, None, None, 12.7, None, None, 59.0, None,2022-09-24 11:00:00, 3.0, None, 3.23,39
None, None, 12.55, 57.04, None, None, None, None, 0.0, 0.0, 0.0, 0.025, 5.0, None, 12.6, 3.2, 0.7, None, None, 13.5, None, None, 57.0, None,2022-09-24 12:00:00, 1.0, None, 0.665,39
None, None, 13.53, 50.77, None, None, None, None, 0.0, 0.0, 0.0, 0.015, 2.0, None, 13.5, 3.2, -0.1, None, None, 14.4, None, None, 51.0, None,2022-09-24 13:00:00, 5.0, None, 5.338,39
None, None, 15.36, 44.02, None, None, None, None, 0.0, 0.0, 0.0, 0.014, 4.0, None, 15.4, 3.2, 0.4, None, None, 16.0, None, None, 44.0, None,2022-09-24 14:00:00, 4.0, None, 3.844,39
None, None, 15.82, 45.36, None, None, None, None, 0.0, 0.0, 0.0, 0.014, 5.0, None, 15.8, 3.2, 0.1, None, None, 16.9, None, None, 45.0, None,2022-09-24 15:00:00, 4.0, None, 4.417,39
None, None, 15.16, 48.69, None, None, None, None, 0.0, 0.0, 0.0, 0.015, 5.0, None, 15.2, 3.2, 0.4, None, None, 16.9, None, None, 49.0, None,2022-09-24 16:00:00, 7.0, None, 6.63,39
None, None, 14.67, 49.94, None, None, None, None, 0.0, 0.0, 0.0, 0.014, 4.0, None, 14.7, 3.2, 0.0, None, None, 16.9, None, None, 50.0, None,2022-09-24 17:00:00, 6.0, None, 6.32,39
None, None, 13.73, 52.46, None, None, None, None, 0.0, 0.0, 0.0, 0.016, 4.0, None, 13.7, 3.2, -0.2, None, None, 16.9, None, None, 52.0, None,2022-09-24 18:00:00, 6.0, None, 5.598,39
None, None, 12.1, 58.72, None, None, None, None, 0.0, 0.0, 0.0, 0.018, 4.0, None, 12.1, 3.2, -0.1, None, None, 16.9, None, None, 59.0, None,2022-09-24 19:00:00, 7.0, None, 6.616,39
None, None, 10.84, 63.11, None, None, None, None, 0.0, 0.0, 0.0, 0.026, 4.0, None, 10.8, 10.4, -0.3, None, None, 11.3, None, None, 63.0, None,2022-09-24 20:00:00, 7.0, None, 7.201,39
None, None, 10.83, 62.56, None, None, None, None, 0.0, 0.0, 0.0, 0.045, 4.0, None, 10.8, 10.4, -0.4, None, None, 11.3, None, None, 63.0, None,2022-09-24 21:00:00, 7.0, None, 7.113,39
None, None, 11.03, 61.53, None, None, None, None, 0.0, 0.0, 0.0, 0.039, 4.0, None, 11.0, 10.4, -0.1, None, None, 11.6, None, None, 62.0, None,2022-09-24 22:00:00, 7.0, None, 7.243,39
None, None, 10.64, 63.28, None, None, None, None, 0.0, 0.0, 0.0, 0.043, 4.0, None, 10.6, 10.2, -0.3, None, None, 11.6, None, None, 63.0, None,2022-09-24 23:00:00, 3.0, None, 2.987,39
None, None, 10.33, 63.68, None, None, None, None, 0.0, 0.0, 0.0, 0.043, 4.0, None, 10.3, 10.2, 0.0, None, None, 11.6, None, None, 64.0, None,2022-09-25 00:00:00, 7.0, None, 6.703,39
None, None, 10.58, 61.28, None, None, None, None, 0.0, 0.0, 0.0, 0.041, 3.0, None, 10.6, 9.8, -0.1, None, None, 11.6, None, None, 61.0, None,2022-09-25 01:00:00, 7.0, None, 6.7,39
None, None, 10.58, 59.81, None, None, None, None, 0.0, 0.0, 0.0, 0.041, 3.0, None, 10.6, 9.8, -0.1, None, None, 11.6, None, None, 60.0, None,2022-09-25 02:00:00, 7.0, None, 6.84,39
None, None, 10.33, 59.52, None, None, None, None, 0.0, 1.0, 0.0, 0.047, 3.0, None, 10.3, 9.8, 0.0, None, None, 11.6, None, None, 60.0, None,2022-09-25 03:00:00, 7.0, None, 7.102,39
None, None, 10.23, 58.9, None, None, None, None, 0.0, 1.0, 0.0, 0.04, 3.0, None, 10.2, 9.8, -0.2, None, None, 11.6, None, None, 59.0, None,2022-09-25 04:00:00, 7.0, None, 6.705,39
None, None, 10.45, 58.17, None, None, None, None, 0.0, 1.0, 0.0, 0.042, 3.0, None, 10.5, 9.8, 0.0, None, None, 11.6, None, None, 58.0, None,2022-09-25 05:00:00, 7.0, None, None,39
None, None, None, None, None, None, None, None, None, 0.0, None, None, 2.0, None, 10.8, 9.8, 0.0, None, None, 11.6, None, None, 57.0, None,2022-09-25 06:00:00, 7.0, None, None,39
None, None, 10.89, 56.4, None, None, None, None, 0.0, 0.0, 0.0, 0.048, 3.0, None, 10.9, 9.8, 0.0, None, None, 11.6, None, None, 56.0, None,2022-09-25 07:00:00, 7.0, None, None,39
