pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,6.3,5.9, 1011.4, 0.2, None,6.5,95.0,2022-09-24 00:00:00, None,6.0, 916.0,39
None,6.0,5.9, 1012.5, 0.0, None,6.5,94.0,2022-09-24 01:00:00, None,5.0, 917.0,39
None,6.0,5.7, 1013.5, 0.2, None,6.5,92.0,2022-09-24 02:00:00, None,5.0, 918.0,39
None,6.0,5.7, 1014.7, -0.1, None,6.5,91.0,2022-09-24 03:00:00, None,4.0, 919.0,39
None,6.1,5.7, 1015.8, 0.2, None,6.5,90.0,2022-09-24 04:00:00, None,5.0, 920.0,39
None,6.1,5.7, 1016.9, 0.0, None,6.5,89.0,2022-09-24 05:00:00, None,4.0, 921.0,39
None,5.8,5.7, 1016.9, 0.1, None,6.5,88.0,2022-09-24 06:00:00, None,4.0, 921.0,39
None,5.7,5.7, 1017.0, -0.1, None,6.2,87.0,2022-09-24 07:00:00, None,3.0, 921.0,39
None,5.7,5.5, 1018.1, 0.0, None,6.2,88.0,2022-09-24 08:00:00, None,4.0, 922.0,39
None,6.0,5.5, 1018.0, 0.1, None,6.4,86.0,2022-09-24 09:00:00, None,4.0, 922.0,39
None,7.9,5.5, 1018.9, -0.1, None,7.7,78.0,2022-09-24 10:00:00, None,5.0, 923.0,39
None,8.9,5.5, 1018.8, -0.1, None,9.0,68.0,2022-09-24 11:00:00, None,4.0, 923.0,39
None,9.7,5.5, 1018.8, -0.1, None,9.8,65.0,2022-09-24 12:00:00, None,3.0, 923.0,39
None,9.0,5.5, 1020.0, -0.4, None,9.8,67.0,2022-09-24 13:00:00, None,4.0, 924.0,39
None,9.2,5.5, 1019.9, 0.2, None,9.8,74.0,2022-09-24 14:00:00, None,4.0, 924.0,39
None,9.4,5.5, 1019.9, -0.1, None,10.0,70.0,2022-09-24 15:00:00, None,4.0, 924.0,39
None,8.9,5.5, 1020.0, 0.1, None,10.0,79.0,2022-09-24 16:00:00, None,5.0, 924.0,39
None,8.1,5.5, 1018.9, 0.2, None,10.0,90.0,2022-09-24 17:00:00, None,7.0, 923.0,39
None,8.0,5.5, 1019.0, 0.0, None,10.0,91.0,2022-09-24 18:00:00, None,6.0, 923.0,39
None,7.9,7.9, 1019.0, 0.2, None,8.4,94.0,2022-09-24 19:00:00, None,7.0, 923.0,39
None,8.0,7.6, 1019.0, 0.0, None,8.4,93.0,2022-09-24 20:00:00, None,7.0, 923.0,39
None,8.0,7.6, 1019.0, 0.0, None,8.4,93.0,2022-09-24 21:00:00, None,7.0, 923.0,39
None,7.7,7.6, 1018.8, 0.0, None,8.4,93.0,2022-09-24 22:00:00, None,7.0, 923.0,39
None,8.1,7.6, 1018.7, 0.1, None,8.4,92.0,2022-09-24 23:00:00, None,7.0, 923.0,39
None,8.0,7.6, 1018.6, 0.1, None,8.4,92.0,2022-09-25 00:00:00, None,7.0, 923.0,39
None,8.3,7.6, 1018.6, 0.1, None,8.6,94.0,2022-09-25 01:00:00, None,7.0, 923.0,39
None,8.2,7.6, 1018.6, 0.1, None,8.6,94.0,2022-09-25 02:00:00, None,7.0, 923.0,39
None,8.5,7.6, 1018.6, 0.3, None,8.6,95.0,2022-09-25 03:00:00, None,7.0, 923.0,39
None,8.5,7.6, 1018.6, 0.2, None,8.7,95.0,2022-09-25 04:00:00, None,8.0, 923.0,39
None,8.5,7.6, 1017.6, 0.2, None,8.7,95.0,2022-09-25 05:00:00, None,8.0, 922.0,39
None,8.7,7.6, 1017.6, 0.2, None,8.7,96.0,2022-09-25 06:00:00, None,8.0, 922.0,39
