air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
7.7, 7.665, 7.7, 13.9, None,2022-09-24 00:00:00, None,39
6.6, 6.555, 6.6, 13.9, None,2022-09-24 01:00:00, None,39
5.6, 5.637, 5.6, 13.9, None,2022-09-24 02:00:00, None,39
5.1, 5.074, 5.1, 13.9, None,2022-09-24 03:00:00, None,39
4.4, 4.385, 4.4, 13.9, None,2022-09-24 04:00:00, None,39
3.9, 3.924, 3.9, 13.9, None,2022-09-24 05:00:00, None,39
3.4, 3.42, 3.4, 13.9, None,2022-09-24 06:00:00, None,39
2.9, 2.93, 2.9, 3.4, None,2022-09-24 07:00:00, None,39
3.0, 3.029, 2.9, 3.4, None,2022-09-24 08:00:00, None,39
4.8, 4.763, 2.9, 4.6, None,2022-09-24 09:00:00, None,39
15.1, 15.08, 2.9, 15.0, None,2022-09-24 10:00:00, None,39
16.0, 16.03, 2.9, 16.6, None,2022-09-24 11:00:00, None,39
24.2, 24.15, 2.9, 24.0, None,2022-09-24 12:00:00, None,39
25.3, 25.25, 2.9, 25.4, None,2022-09-24 13:00:00, None,39
25.1, 25.14, 2.9, 26.3, None,2022-09-24 14:00:00, None,39
24.3, 24.28, 2.9, 26.3, None,2022-09-24 15:00:00, None,39
22.4, 22.36, 2.9, 26.3, None,2022-09-24 16:00:00, None,39
21.6, 21.63, 2.9, 26.3, None,2022-09-24 17:00:00, None,39
22.2, 22.16, 2.9, 26.3, None,2022-09-24 18:00:00, None,39
19.6, 19.61, 19.7, 22.3, None,2022-09-24 19:00:00, None,39
13.7, 13.72, 13.8, 22.3, None,2022-09-24 20:00:00, None,39
10.9, 10.9, 10.9, 22.3, None,2022-09-24 21:00:00, None,39
9.5, 9.51, 9.5, 22.3, None,2022-09-24 22:00:00, None,39
8.6, 8.59, 8.6, 22.3, None,2022-09-24 23:00:00, None,39
7.9, 7.882, 7.9, 22.3, None,2022-09-25 00:00:00, None,39
