wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
3.0,101.3,6.3, 135.0,29.0,25.8,2018-05-14 00:00:00, None, None, None, None,-0.16,20
2.0,101.2,6.2, 135.0,29.0,25.8,2018-05-14 01:00:00, None, None, None, None,-0.14,20
7.0,101.2,1.6, 180.0,22.0,24.6,2018-05-14 02:00:00, None, None, None, None,-0.08,20
5.0,101.2,7.1, 292.5,42.0,20.7,2018-05-14 03:00:00, None, None, None, None,-0.03,20
9.0,101.3,6.0, 270.0,46.0,17.8,2018-05-14 04:00:00, None, None, None, None,0.06,20
9.0,101.3,3.9, 292.5,40.0,17.8,2018-05-14 05:00:00, None, None, None, None,0.1,20
11.0,101.4,2.2, 292.5,33.0,18.6,2018-05-14 06:00:00, None, None, None, None,0.12,20
10.0,101.4,3.3, 292.5,41.0,16.5,2018-05-14 07:00:00, None, None, None, None,0.09,20
5.0,101.4,3.3, 270.0,45.0,14.9,2018-05-14 08:00:00, None, None, None, None,0.09,20
9.0,101.5,3.8, 292.5,49.0,14.3,2018-05-14 09:00:00, None, None, None, None,0.09,20
12.0,101.5,4.1, 292.5,56.0,12.7,2018-05-14 10:00:00, None, None, None, None,0.12,20
16.0,101.5,4.0, 292.5,55.0,12.8,2018-05-14 11:00:00, None, None, None, None,0.11,20
16.0,101.6,3.9, 292.5,57.0,12.2,2018-05-14 12:00:00, None, None, None, None,0.11,20
10.0,101.6,4.0, 270.0,58.0,11.9,2018-05-14 13:00:00, None, None, None, None,0.09,20
5.0,101.6,4.7, 270.0,53.0,14.2,2018-05-14 14:00:00, None, None, None, None,0.1,20
4.0,101.7,6.6, 112.5,50.0,17.0,2018-05-14 15:00:00, None, None, None, None,0.08,20
5.0,101.6,7.1, 67.5,49.0,18.0,2018-05-14 16:00:00, None, None, None, None,0.02,20
6.0,101.6,6.3, 45.0,43.0,19.1,2018-05-14 17:00:00, None, None, None, None,-0.06,20
5.0,101.5,5.1, 45.0,37.0,20.2,2018-05-14 18:00:00, None, None, None, None,-0.13,20
6.0,101.5,5.4, 112.5,35.0,21.7,2018-05-14 19:00:00, None, None, None, None,-0.16,20
4.0,101.4,5.2, 112.5,30.0,24.0,2018-05-14 20:00:00, None, None, None, None,-0.21,20
5.0,101.3,5.3, 90.0,29.0,24.8,2018-05-14 21:00:00, None, None, None, None,-0.23,20
7.0,101.2,5.9, 90.0,26.0,26.7,2018-05-14 22:00:00, None, None, None, None,-0.25,20
13.0,101.1,5.5, 135.0,23.0,28.6,2018-05-14 23:00:00, None, 0.0, None, None,-0.24,20
12.0,101.0,5.4, 135.0,22.0,29.6,2018-05-15 00:00:00, None, None, None, None,-0.23,20
18.0,101.0,5.0, 157.5,22.0,29.0,2018-05-15 01:00:00, None, None, None, None,-0.2,20
15.0,100.9,3.8, 157.5,21.0,28.3,2018-05-15 02:00:00, None, None, None, None,-0.16,20
15.0,100.9,3.3, 180.0,21.0,27.5,2018-05-15 03:00:00, None, None, None, None,-0.1,20
9.0,101.0,5.1, 202.5,31.0,23.3,2018-05-15 04:00:00, None, None, None, None,0.02,20
7.0,101.0,6.3, 270.0,37.0,21.4,2018-05-15 05:00:00, None, None, None, None,0.11,20
