pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
1.0, None, 471.0, None, -4.0, 114.0, None, None, 0.0, 443.0, None,2020-03-11 00:00:00, None,11
1.0, None, 471.0, None, -4.0, 114.0, None, None, 0.0, 445.0, None,2020-03-11 01:00:00, None,11
1.0, None, 471.0, None, -3.9, 110.0, None, None, 0.0, 446.0, None,2020-03-11 02:00:00, None,11
1.0, None, 471.0, None, -3.7, 111.0, None, None, 0.0, 447.0, None,2020-03-11 03:00:00, None,11
1.0, None, 471.0, None, -3.6, 113.0, None, None, 0.0, 448.0, None,2020-03-11 04:00:00, None,11
1.0, None, 471.0, None, -3.5, 115.0, None, None, 0.0, 448.0, None,2020-03-11 05:00:00, None,11
1.0, None, 471.0, None, -3.6, 117.0, None, None, 0.0, 449.0, None,2020-03-11 06:00:00, None,11
2.0, None, 472.0, None, -3.9, 117.0, None, None, 1.0, 449.0, None,2020-03-11 07:00:00, None,11
2.0, None, 472.0, None, -3.9, 116.0, None, None, 0.0, 448.0, None,2020-03-11 08:00:00, None,11
2.0, None, 472.0, None, -4.8, 116.0, None, None, 0.0, 448.0, None,2020-03-11 09:00:00, None,11
2.0, None, 472.0, None, -4.3, 115.0, None, None, 0.0, 448.0, None,2020-03-11 10:00:00, None,11
2.0, None, 472.0, None, -3.0, 115.0, None, None, 0.0, 449.0, None,2020-03-11 11:00:00, None,11
2.0, None, 472.0, None, -3.2, 115.0, None, None, 0.0, 449.0, None,2020-03-11 12:00:00, None,11
2.0, None, 472.0, None, -5.1, 114.0, None, None, 0.0, 449.0, None,2020-03-11 13:00:00, None,11
2.0, None, 472.0, None, -3.1, 115.0, None, None, 0.0, 450.0, None,2020-03-11 14:00:00, None,11
2.0, None, 472.0, None, -3.6, 116.0, None, None, 0.0, 451.0, None,2020-03-11 15:00:00, None,11
2.0, None, 472.0, None, -3.9, 119.0, None, None, 0.0, 450.0, None,2020-03-11 16:00:00, None,11
1.0, None, 472.0, None, -4.7, 208.0, None, None, 0.0, 449.0, None,2020-03-11 17:00:00, None,11
1.0, None, 472.0, None, -5.4, 119.0, None, None, 0.0, 449.0, None,2020-03-11 18:00:00, None,11
1.0, None, 472.0, None, -7.1, 118.0, None, None, 0.0, 448.0, None,2020-03-11 19:00:00, None,11
2.0, None, 473.0, None, -8.3, 119.0, None, None, 1.0, 447.0, None,2020-03-11 20:00:00, None,11
2.0, None, 473.0, None, -8.6, 118.0, None, None, 0.0, 446.0, None,2020-03-11 21:00:00, None,11
2.0, None, 473.0, None, -8.7, 118.0, None, None, 0.0, 446.0, None,2020-03-11 22:00:00, None,11
